model,source_run_conditional,posterior_fit_window_conditional,prediction_type_conditional,stratification,partner,offer_pair,zero_option,run_or_bin,previous_feedback,evaluation_period,n_trials_conditional,n_participants_conditional,observed_high_conditional,predicted_high_conditional,residual_high_conditional,observed_investment_conditional,predicted_investment_conditional,residual_investment_conditional,predictive_interval_low_conditional,predictive_interval_high_conditional,investment_predictive_interval_low_conditional,investment_predictive_interval_high_conditional,posterior_draws_conditional,cell_weighting_conditional,sparse_cell_conditional,history_strata_conditional,source_run_generative,posterior_fit_window_generative,prediction_type_generative,n_trials_generative,n_participants_generative,observed_high_generative,predicted_high_generative,residual_high_generative,observed_investment_generative,predicted_investment_generative,residual_investment_generative,predictive_interval_low_generative,predictive_interval_high_generative,investment_predictive_interval_low_generative,investment_predictive_interval_high_generative,posterior_draws_generative,cell_weighting_generative,sparse_cell_generative,history_strata_generative,generative_minus_conditional_residual_high,generative_minus_conditional_residual_investment
H7,H7_train_noage,training,conditional_history,offer,friend,4-8,positive_positive,all,all,training,203,110,0.6863636363636364,0.775790302294701,-0.0894266659310646,6.745454545454545,7.103161209178804,-0.3577066637242589,0.7272727272727273,0.8273863636363635,6.909090909090909,7.309545454545455,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H7_train_noage,training,generative_history,203,110,0.6863636363636364,0.7770568181818183,-0.0906931818181818,6.745454545454545,7.108227272727273,-0.3627727272727279,0.7226136363636364,0.8273863636363635,6.890454545454546,7.309545454545455,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.001266515887117195,-0.005066063548469002
H7,H7_train_noage,training,conditional_history,zero_option,friend,all,positive_positive,all,all,training,820,111,0.738953238953239,0.7753726006914854,-0.0364193617382463,5.817417417417418,6.0953865350493786,-0.2779691176319607,0.7453423959673959,0.8045286357786356,5.954216537966537,6.226881166881166,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H7_train_noage,training,generative_history,820,111,0.738953238953239,0.7768125536250535,-0.0378593146718144,5.817417417417418,6.100443157443157,-0.2830257400257387,0.7461993243243242,0.8092513942513941,5.956779815529816,6.2482271557271565,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.0014399529335680991,-0.005056622393778021
H7,H7_train_noage,training,conditional_history,zero_option,friend,all,zero,all,all,training,604,111,0.9010510510510508,0.7770348506307556,0.1240162004202951,4.223723723723726,3.764171935756028,0.4595517879676984,0.7404992492492489,0.8081193693693692,3.58942942942943,3.918040540540543,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H7_train_noage,training,generative_history,604,111,0.9010510510510508,0.7785548048048048,0.122496246246246,4.223723723723726,3.7728288288288296,0.4508948948948963,0.7462312312312315,0.8084234234234233,3.614181681681683,3.909361861861864,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.0015199541740490985,-0.008656893072802097
H7,H7_train_noage,training,conditional_history,run,friend,all,all,single_run,all,training,200,21,0.8226826083968942,0.7802084859941651,0.042474122402729,5.261142032570605,5.229673179539472,0.0314688530311331,0.7223169621383907,0.8412968546004261,4.927774599738886,5.515101954923384,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H7_train_noage,training,generative_history,200,21,0.8226826083968942,0.7800303416821275,0.0426522667147667,5.261142032570605,5.2263492149385,0.0347928176321055,0.706075036075036,0.8421308750773034,4.892178416821274,5.517564076135504,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.00017814431203769937,0.0033239646009723955
H7,H7_train_noage,training,conditional_history,time_bin,friend,all,all,early,all,training,950,111,0.8238462488462486,0.7787870123958899,0.0450592364503587,5.312652912652913,5.211984150169648,0.1006687624832647,0.7501786039286036,0.8064470233220234,5.070557391807391,5.347099160849159,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H7_train_noage,training,generative_history,950,111,0.8238462488462486,0.7796326626951625,0.044213586151086,5.312652912652913,5.21514799052299,0.0975049221299233,0.7490948334698331,0.8084437765687763,5.059261225511226,5.350929387179385,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.0008456502992727002,-0.003163840353341399
H7,H7_train_noage,training,conditional_history,time_bin,friend,all,all,middle,all,training,474,111,0.7784069784069781,0.774681755311019,0.0037252230959591,4.8404404404404415,4.934713547824571,-0.0942731073841294,0.7396289146289147,0.8126083226083226,4.771868296868298,5.097920777920778,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H7_train_noage,training,generative_history,474,111,0.7784069784069781,0.7775866938366938,0.0008202845702843,4.8404404404404415,4.948083333333334,-0.1076428928928923,0.7428210353210353,0.81518876018876,4.790195552695553,5.106254826254826,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.0029049385256748003,-0.013369785508762902
H7,H7_train_noage,training,conditional_history,previous_feedback,friend,all,all,all,defection,training,680,111,0.7834799084799081,0.7519521809080902,0.0315277275718178,5.213913913913915,5.1475704468162125,0.0663434670977025,0.7166916916916913,0.781909498784499,4.985270270270269,5.294428714428713,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H7_train_noage,training,generative_history,680,111,0.7834799084799081,0.756570642070642,0.0269092664092661,5.213913913913915,5.17373073073073,0.0401831831831849,0.7238218575718571,0.7886804661804659,5.007401329901329,5.332350028600028,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.004618461162551699,-0.0261602839145176
H7,H7_train_noage,training,conditional_history,previous_feedback,friend,all,all,all,no_previous,training,112,111,0.9234234234234234,0.7897264006379403,0.1336970227854831,6.09009009009009,5.566977250834591,0.5231128392554991,0.7252252252252253,0.8514639639639638,5.297297297297297,5.81981981981982,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H7_train_noage,training,generative_history,112,111,0.9234234234234234,0.7902927927927927,0.1331306306306307,6.09009009009009,5.567297297297297,0.5227927927927931,0.7252252252252253,0.8604729729729729,5.296846846846847,5.873873873873874,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.0005663921548524076,-0.0003200464627060029
H7,H7_train_noage,training,conditional_history,previous_feedback,friend,all,all,all,reciprocation,training,632,111,0.8201415701415703,0.7981258735391031,0.0220156966024671,4.842771342771341,4.902823294332388,-0.0600519515610464,0.7631649506649506,0.8307743457743457,4.742645323895324,5.052038824538824,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H7_train_noage,training,generative_history,632,111,0.8201415701415703,0.7960548048048046,0.0240867653367656,4.842771342771341,4.887647737022737,-0.0448763942513963,0.7623482410982412,0.8312371299871301,4.749924388674389,5.041690797940798,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.0020710687342985028,0.015175557309650103
H7,H7_train_noage,training,conditional_history,partner,stranger,all,all,all,all,training,1398,111,0.5187398687398684,0.5113885288082806,0.0073513399315878,3.725369225369225,3.7791132711924207,-0.0537440458231954,0.4791799385549384,0.5417827930327928,3.630817773317773,3.9366850429350415,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H7_train_noage,training,generative_history,1398,111,0.5187398687398684,0.5118192933192932,0.0069205754205752,3.725369225369225,3.780821557321558,-0.0554523319523325,0.4783821377571378,0.5384350434350434,3.622424088674088,3.910187191437192,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.00043076451101260044,-0.0017082861291371002
H7,H7_train_noage,training,conditional_history,offer,stranger,0-2,zero,all,all,training,200,107,0.7616822429906542,0.5187829399306749,0.2428993030599793,1.5233644859813085,1.0375658798613498,0.4857986061199586,0.448481308411215,0.5887850467289719,0.89696261682243,1.1775700934579438,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H7_train_noage,training,generative_history,200,107,0.7616822429906542,0.5190070093457944,0.2426752336448598,1.5233644859813085,1.0380140186915887,0.4853504672897197,0.4485981308411215,0.5843457943925232,0.897196261682243,1.1686915887850464,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.0002240694151195155,-0.00044813883023892
H7,H7_train_noage,training,conditional_history,offer,stranger,0-4,zero,all,all,training,194,109,0.7110091743119266,0.5082484246912151,0.2027607496207114,2.8440366972477062,2.0329936987648605,0.8110429984828458,0.4403669724770642,0.5689220183486238,1.761467889908257,2.275688073394495,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H7_train_noage,training,generative_history,194,109,0.7110091743119266,0.5086811926605505,0.2023279816513761,2.8440366972477062,2.034724770642202,0.8093119266055044,0.4403669724770642,0.5735091743119265,1.761467889908257,2.294036697247706,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.0004327679693352793,-0.0017310718773413392
H7,H7_train_noage,training,conditional_history,offer,stranger,0-8,zero,all,all,training,193,107,0.5981308411214953,0.5240041086010946,0.0741267325204007,4.785046728971962,4.192032868808757,0.5930138601632056,0.4718457943925234,0.5794392523364486,3.774766355140187,4.635514018691588,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H7_train_noage,training,generative_history,193,107,0.5981308411214953,0.522803738317757,0.0753271028037383,4.785046728971962,4.182429906542056,0.6026168224299067,0.4531542056074766,0.5794392523364486,3.625233644859813,4.635514018691588,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.0012003702833376095,0.009602962266701098
H7,H7_train_noage,training,conditional_history,offer,stranger,2-4,positive_positive,all,all,training,207,109,0.4770642201834862,0.5042814184606716,-0.0272171982771853,2.9541284403669725,3.008562836921344,-0.0544343965543712,0.4402522935779817,0.573394495412844,2.880504587155964,3.146788990825688,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H7_train_noage,training,generative_history,207,109,0.4770642201834862,0.5051032110091743,-0.028038990825688,2.9541284403669725,3.0102064220183484,-0.0560779816513759,0.4403669724770642,0.5643348623853209,2.8807339449541285,3.128669724770642,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.0008217925485026999,-0.001643585097004699
H7,H7_train_noage,training,conditional_history,offer,stranger,2-8,positive_positive,all,all,training,408,110,0.396969696969697,0.5127078193326726,-0.1157381223629756,4.381818181818182,5.076246915996035,-0.694428734177853,0.464375,0.5651515151515152,4.78625,5.390909090909091,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H7_train_noage,training,generative_history,408,110,0.396969696969697,0.5138030303030302,-0.1168333333333332,4.381818181818182,5.0828181818181815,-0.7009999999999996,0.4643560606060605,0.5592045454545452,4.786136363636364,5.355227272727272,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.001095210970357599,-0.006571265822146621
H7,H7_train_noage,training,conditional_history,offer,stranger,4-8,positive_positive,all,all,training,196,108,0.3287037037037037,0.5170675606603037,-0.1883638569565999,5.314814814814815,6.068270242641216,-0.7534554278264007,0.4582175925925926,0.5833333333333334,5.83287037037037,6.333333333333333,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H7_train_noage,training,generative_history,196,108,0.3287037037037037,0.5180902777777777,-0.189386574074074,5.314814814814815,6.07236111111111,-0.7575462962962956,0.4537037037037037,0.5788194444444443,5.814814814814815,6.315277777777777,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.0010227171174740923,-0.004090868469894815
H7,H7_train_noage,training,conditional_history,zero_option,stranger,all,positive_positive,all,all,training,811,111,0.4007293007293008,0.5095001142429113,-0.1087708135136104,4.256327756327757,4.78636984837989,-0.5300420920521338,0.4759947447447447,0.5480182861432861,4.614251930501931,4.967425997425998,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H7_train_noage,training,generative_history,811,111,0.4007293007293008,0.5104280888030889,-0.109698788073788,4.256327756327757,4.790760885885885,-0.5344331295581286,0.4744717932217931,0.5405611861861861,4.6085494422994415,4.951536357786355,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.0009279745601775968,-0.004391037505994788
H7,H7_train_noage,training,conditional_history,zero_option,stranger,all,zero,all,all,training,587,111,0.6873873873873872,0.5140544523772068,0.1733329350101804,3.015915915915916,2.3854685376464198,0.6304473782694964,0.4740127627627629,0.5500112612612611,2.210157657657658,2.5583333333333327,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H7_train_noage,training,generative_history,587,111,0.6873873873873872,0.5141103603603604,0.1732770270270268,3.015915915915916,2.385024024024024,0.6308918918918915,0.471753003003003,0.555259009009009,2.176861861861862,2.584421921921923,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-5.590798315360801e-05,0.00044451362239517067
H7,H7_train_noage,training,conditional_history,run,stranger,all,all,single_run,all,training,170,21,0.4199168556311413,0.4651032948767654,-0.0451864392456241,3.395918367346939,3.640880699063517,-0.2449623317165778,0.396359126984127,0.5435298563869992,3.3340107709750573,4.000405328798187,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H7_train_noage,training,generative_history,170,21,0.4199168556311413,0.4680833333333333,-0.0481664777021919,3.395918367346939,3.653171390778533,-0.2572530234315939,0.3939328231292517,0.5473171768707483,3.303883219954648,4.011845238095238,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.0029800384565678018,-0.012290691715016094
H7,H7_train_noage,training,conditional_history,time_bin,stranger,all,all,early,all,training,938,111,0.4997546247546247,0.5083762739655887,-0.008621649210964,3.717043667043666,3.818299967817553,-0.1012563007738873,0.4756621556621556,0.5426182919932918,3.6416595166595167,3.982590610090609,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H7_train_noage,training,generative_history,938,111,0.4997546247546247,0.5112340075465075,-0.0114793827918828,3.717043667043666,3.831224456599456,-0.1141807895557902,0.4751743707993708,0.5436322442572442,3.6470993883493863,3.9820930508430497,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.0028577335809188004,-0.012924488781902901
H7,H7_train_noage,training,conditional_history,time_bin,stranger,all,all,middle,all,training,460,111,0.5581295581295581,0.5170323342653792,0.0410972238641789,3.795795795795796,3.723673543607457,0.0721222521883389,0.4751378163878164,0.5633944658944658,3.5096181896181897,3.938176748176747,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H7_train_noage,training,generative_history,460,111,0.5581295581295581,0.5134643929643928,0.0446651651651652,3.795795795795796,3.7076045688545696,0.0881912269412263,0.4698359073359073,0.5567755255255253,3.5050804375804385,3.928410553410552,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.0035679413009863034,0.016068974752887405
H7,H7_train_noage,training,conditional_history,previous_feedback,stranger,all,all,all,defection,training,650,111,0.5120656370656372,0.4889517038439516,0.0231139332216855,3.622408122408123,3.612928095769514,0.0094800266386085,0.4462734162734164,0.5355189117689119,3.428776812526812,3.8128823466323465,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H7_train_noage,training,generative_history,650,111,0.5120656370656372,0.4933631756756756,0.0187024613899615,3.622408122408123,3.636095166595167,-0.0136870441870438,0.4538516194766195,0.5321005827255828,3.446567281567281,3.807894144144142,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.004411471831723999,-0.0231670708256523
H7,H7_train_noage,training,conditional_history,previous_feedback,stranger,all,all,all,no_previous,training,123,111,0.6081081081081081,0.5085488053091415,0.0995593027989666,4.063063063063064,3.751892743540485,0.3111703195225788,0.4279279279279279,0.587087087087087,3.4141141141141147,4.090165165165166,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H7_train_noage,training,generative_history,123,111,0.6081081081081081,0.5110472972972973,0.0970608108108108,4.063063063063064,3.766141141141141,0.2969219219219225,0.4293918918918918,0.5825825825825824,3.40503003003003,4.087162162162162,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.0024984919881557988,-0.01424839760065627
H7,H7_train_noage,training,conditional_history,previous_feedback,stranger,all,all,all,reciprocation,training,625,109,0.5613222659094216,0.5410714901360042,0.0202507757734173,3.9575506043395934,3.9682245367846383,-0.0106739324450439,0.5011761868355905,0.5874350152905197,3.768452562982379,4.185277231687782,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H7_train_noage,training,generative_history,625,109,0.5613222659094216,0.5365729667249163,0.0247492991845053,3.9575506043395934,3.944709589340324,0.0128410149992705,0.4967299220911607,0.5763926205038589,3.745742682394059,4.125584134265326,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.004498523411087998,0.0235149474443144
H7,H7_train_noage,training,conditional_history,partner,computer,all,all,all,all,training,1412,111,0.4652083152083152,0.3540463695111874,0.1111619456971277,3.4356873856873857,2.941496071681532,0.494191314005854,0.3287064543314542,0.3817589067589066,2.8299646612146607,3.0744363219363224,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H7_train_noage,training,generative_history,1412,111,0.4652083152083152,0.3539173672298672,0.1112909479784479,3.4356873856873857,2.9420954197204194,0.4935919659669663,0.327305891055891,0.3801636632886631,2.8078853141353144,3.0635383147883144,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.00012900228132019242,-0.0005993480388876704
H7,H7_train_noage,training,conditional_history,offer,computer,0-2,zero,all,all,training,205,110,0.6409090909090909,0.4179060970474128,0.2230029938616781,1.2818181818181815,0.8358121940948255,0.4460059877233562,0.3545454545454545,0.4818181818181818,0.7090909090909091,0.9636363636363636,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H7_train_noage,training,generative_history,205,110,0.6409090909090909,0.4157272727272728,0.2251818181818181,1.2818181818181815,0.8314545454545456,0.4503636363636362,0.3544318181818182,0.4818181818181818,0.7088636363636364,0.9636363636363636,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.0021788243201399937,0.0043576486402799874
H7,H7_train_noage,training,conditional_history,offer,computer,0-4,zero,all,all,training,203,109,0.5963302752293578,0.3556162534074411,0.2407140218219166,2.385321100917431,1.4224650136297643,0.9628560872876666,0.2935779816513761,0.4221330275229357,1.1743119266055049,1.6885321100917428,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H7_train_noage,training,generative_history,203,109,0.5963302752293578,0.3565022935779817,0.2398279816513761,2.385321100917431,1.4260091743119268,0.9593119266055044,0.2844036697247706,0.4267201834862384,1.1376146788990826,1.7068807339449537,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.000886040170540503,-0.003544160682162234
H7,H7_train_noage,training,conditional_history,offer,computer,2-4,positive_positive,all,all,training,207,111,0.481981981981982,0.4167077468693603,0.0652742351126217,2.963963963963964,2.83341549373872,0.1305484702252437,0.3468468468468468,0.4820945945945945,2.6936936936936937,2.964189189189189,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H7_train_noage,training,generative_history,207,111,0.481981981981982,0.4185135135135135,0.0634684684684684,2.963963963963964,2.8370270270270272,0.1269369369369366,0.3468468468468468,0.4820945945945945,2.6936936936936937,2.964189189189189,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.0018057666441533005,-0.0036115332883071005
H7,H7_train_noage,training,conditional_history,offer,computer,2-8,positive_positive,all,all,training,400,110,0.3704545454545455,0.3254838655801132,0.0449706798744322,4.222727272727273,3.95290319348068,0.2698240792465931,0.2810416666666666,0.3750189393939394,3.68625,4.250113636363636,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H7_train_noage,training,generative_history,400,110,0.3704545454545455,0.3230909090909091,0.0473636363636363,4.222727272727273,3.938545454545455,0.2841818181818181,0.2749810606060606,0.3659090909090909,3.649886363636364,4.195454545454545,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.0023929564892041025,0.014357738935225017
H7,H7_train_noage,training,conditional_history,offer,computer,4-8,positive_positive,all,all,training,202,107,0.3411214953271028,0.3557256746929274,-0.0146041793658245,5.364485981308412,5.422902698771709,-0.058416717463297,0.2989485981308411,0.4158878504672897,5.195794392523364,5.663551401869159,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H7_train_noage,training,generative_history,202,107,0.3411214953271028,0.3570093457943925,-0.0158878504672896,5.364485981308412,5.42803738317757,-0.0635514018691587,0.2897196261682243,0.4252336448598131,5.158878504672897,5.700934579439252,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.001283671101465102,-0.005134684405861699
H7,H7_train_noage,training,conditional_history,zero_option,computer,all,positive_positive,all,all,training,809,111,0.3897361647361647,0.355867907140056,0.0338682575961087,4.158236808236808,4.021889842877984,0.1363469653588236,0.3221149721149721,0.3875077756327756,3.867992814242815,4.178810596310596,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H7_train_noage,training,generative_history,809,111,0.3897361647361647,0.3554962462462462,0.0342399184899184,4.158236808236808,4.017680233805233,0.1405565744315744,0.3209966216216216,0.3900581831831831,3.858925353925353,4.17104676104676,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.00037166089380969575,0.004209609072750808
H7,H7_train_noage,training,conditional_history,zero_option,computer,all,zero,all,all,training,603,111,0.5758258258258258,0.3525185530730382,0.2233072727527875,2.460660660660661,1.4682319351556603,0.9924287255050008,0.3171096096096096,0.3925075075075074,1.3002777777777783,1.6624099099099097,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H7_train_noage,training,generative_history,603,111,0.5758258258258258,0.3532023273273272,0.2226234984984985,2.460660660660661,1.4767665165165167,0.9838941441441444,0.3151539039039039,0.3928265765765765,1.2888888888888894,1.6820945945945944,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.0006837742542890046,-0.008534581360856386
H7,H7_train_noage,training,conditional_history,run,computer,all,all,single_run,all,training,181,21,0.4291606541606541,0.3425724822425283,0.0865881719181257,3.267291967291968,2.894638865005985,0.3726531022859825,0.2682742389885247,0.4102674706246135,2.5959430186215906,3.232487459630317,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H7_train_noage,training,generative_history,181,21,0.4291606541606541,0.3389036452965024,0.0902570088641516,3.267291967291968,2.876393071875215,0.3908988954167527,0.2648049800728372,0.4103007970865114,2.548962928605785,3.207753899539614,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.0036688369460258913,0.018245793130770238
H7,H7_train_noage,training,conditional_history,time_bin,computer,all,all,early,all,training,859,111,0.4725676975676976,0.3546024789739149,0.1179652185937827,3.4487259987260006,2.9477034335061445,0.5010225652198561,0.3205799874549873,0.3912450681200681,2.774622057122058,3.116018161018162,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H7_train_noage,training,generative_history,859,111,0.4725676975676976,0.3550480155480154,0.1175196820196821,3.4487259987260006,2.9493097821847822,0.4994162165412183,0.3183320170820171,0.3897325409825408,2.7865048327548325,3.117421073671075,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.00044553657410059677,-0.0016063486786377923
H7,H7_train_noage,training,conditional_history,time_bin,computer,all,all,middle,all,training,553,111,0.4537323037323038,0.3492820810131593,0.1044502227191445,3.464571714571715,2.9316189601983296,0.5329527543733854,0.3079130916630916,0.3931006006006005,2.7105728943228944,3.168813813813814,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H7_train_noage,training,generative_history,553,111,0.4537323037323038,0.3480491652366652,0.1056831384956386,3.464571714571715,2.930704651079651,0.5338670634920639,0.3084879522379521,0.3911437330187329,2.6920813670813666,3.129666630916632,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.0012329157764940923,0.0009143091186785135
H7,H7_train_noage,training,conditional_history,previous_feedback,computer,all,all,all,defection,training,644,111,0.4526169026169026,0.3407245714247298,0.1118923311921728,3.423959673959674,2.885652574541522,0.538307099418152,0.3071799478049477,0.3842732017732017,2.7319122694122697,3.089305376805377,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H7_train_noage,training,generative_history,644,111,0.4526169026169026,0.3454051640926641,0.1072117385242384,3.423959673959674,2.909265122265122,0.5146945516945518,0.3074655012155011,0.3863090769340769,2.7325661375661374,3.1012129987129984,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.0046805926679343995,-0.02361254772360022
H7,H7_train_noage,training,conditional_history,previous_feedback,computer,all,all,all,no_previous,training,130,111,0.4549549549549549,0.3426222143557265,0.1123327405992284,3.972972972972973,3.37359023871485,0.5993827342581222,0.2612612612612612,0.4234234234234234,2.990990990990991,3.774774774774775,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H7_train_noage,training,generative_history,130,111,0.4549549549549549,0.3399662162162162,0.1149887387387387,3.972972972972973,3.356261261261261,0.6167117117117118,0.2565315315315315,0.4190315315315314,2.909684684684685,3.784009009009009,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.002655998139510299,0.017328977453589633
H7,H7_train_noage,training,conditional_history,previous_feedback,computer,all,all,all,reciprocation,training,638,111,0.508054483054483,0.3712914096274028,0.1367630734270801,3.4929143429143443,2.9613360443877186,0.5315782985266257,0.3316021378521377,0.4140618296868296,2.795785785785786,3.1542891105391107,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H7_train_noage,training,generative_history,638,111,0.508054483054483,0.3670281352781353,0.1410263477763476,3.4929143429143443,2.9447475332475337,0.5481668096668106,0.3288470613470612,0.4106723687973689,2.759690047190047,3.145221828971829,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.004263274349267487,0.01658851114018489
H7,H7_train_noage,training,conditional_history,partner,friend,all,all,all,all,heldout,1321,111,0.7516536016536016,0.7930291840101182,-0.0413755823565166,4.740434040434041,5.097334912332472,-0.3569008718984312,0.7647838310338311,0.82284995034995,4.953246258246258,5.232862902862902,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H7_train_noage,training,generative_history,1321,111,0.7516536016536016,0.7916056604806605,-0.0399520588270588,4.740434040434041,5.089146437646438,-0.3487123972123971,0.7646741134241135,0.8192674555174554,4.964074101574099,5.207808722808723,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.0014235235294578,0.00818847468603412
H7,H7_train_noage,training,conditional_history,offer,friend,0-2,zero,all,all,heldout,190,104,0.8653846153846154,0.7195806303036789,0.1458039850809365,1.7307692307692308,1.4391612606073578,0.291607970161873,0.6634615384615384,0.7836538461538461,1.3269230769230769,1.5673076923076923,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H7_train_noage,training,generative_history,190,104,0.8653846153846154,0.7182932692307693,0.1470913461538461,1.7307692307692308,1.4365865384615386,0.2941826923076922,0.6538461538461539,0.7836538461538461,1.3076923076923077,1.5673076923076923,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.001287361072909582,0.002574722145819164
H7,H7_train_noage,training,conditional_history,offer,friend,0-4,zero,all,all,heldout,192,102,0.8627450980392157,0.7965473051186198,0.0661977929205959,3.450980392156863,3.1861892204744797,0.2647911716823836,0.7352941176470589,0.8481617647058822,2.9411764705882355,3.392647058823529,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H7_train_noage,training,generative_history,192,102,0.8627450980392157,0.7961519607843138,0.0665931372549019,3.450980392156863,3.1846078431372558,0.2663725490196076,0.7352941176470589,0.8432598039215685,2.9411764705882355,3.373039215686274,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.00039534433430600535,0.0015813773372240214
H7,H7_train_noage,training,conditional_history,offer,friend,2-4,positive_positive,all,all,heldout,190,103,0.7621359223300971,0.7194545949119074,0.0426813274181896,3.5242718446601944,3.438909189823815,0.0853626548363792,0.6553398058252428,0.7766990291262136,3.3106796116504853,3.5533980582524274,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H7_train_noage,training,generative_history,190,103,0.7621359223300971,0.7194660194174758,0.0426699029126212,3.5242718446601944,3.438932038834952,0.0853398058252428,0.6553398058252428,0.7815533980582524,3.3106796116504853,3.563106796116505,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-1.1424505568395638e-05,-2.2849011136402697e-05
