model,prediction_type,participant_id,stratification,partner,offer_pair,zero_option,run_or_bin,previous_feedback,evaluation_period,n_trials,observed_high,predicted_high,residual_high,observed_investment,predicted_investment,residual_investment
H5,generative_history,sub-10827,offer,stranger,0-2,zero,all,all,all,3,0.6666666666666666,0.4625,0.2041666666666666,1.3333333333333333,0.925,0.4083333333333332
H5,generative_history,sub-10827,offer,stranger,0-4,zero,all,all,all,3,0.6666666666666666,0.4183333333333333,0.24833333333333335,2.6666666666666665,1.6733333333333331,0.9933333333333334
H5,generative_history,sub-10827,offer,stranger,0-8,zero,all,all,all,2,0.0,0.3475,-0.3475,0.0,2.78,-2.78
H5,generative_history,sub-10827,offer,stranger,2-4,positive_positive,all,all,all,3,0.6666666666666666,0.4516666666666667,0.2149999999999999,3.3333333333333335,2.9033333333333333,0.43000000000000016
H5,generative_history,sub-10827,offer,stranger,2-8,positive_positive,all,all,all,5,0.2,0.3710000000000001,-0.1710000000000001,3.2,4.226,-1.0259999999999998
H5,generative_history,sub-10827,offer,stranger,4-8,positive_positive,all,all,all,3,0.0,0.4166666666666666,-0.4166666666666666,4.0,5.666666666666668,-1.6666666666666679
H5,generative_history,sub-10827,zero_option,stranger,all,positive_positive,all,all,all,11,0.2727272727272727,0.4054545454545454,-0.1327272727272727,3.4545454545454546,4.258181818181818,-0.8036363636363633
H5,generative_history,sub-10827,zero_option,stranger,all,zero,all,all,all,8,0.5,0.4171875,0.08281250000000001,1.5,1.669375,-0.16937500000000005
H5,generative_history,sub-10827,run,stranger,all,all,run_1,all,all,10,0.3,0.37650000000000006,-0.07650000000000007,2.4,2.779,-0.379
H5,generative_history,sub-10827,run,stranger,all,all,run_2,all,all,9,0.4444444444444444,0.4480555555555556,-0.003611111111111176,2.888888888888889,3.6005555555555553,-0.7116666666666664
H5,generative_history,sub-10827,time_bin,stranger,all,all,early,all,all,9,0.2222222222222222,0.3825,-0.1602777777777778,1.7777777777777777,2.6505555555555556,-0.8727777777777779
H5,generative_history,sub-10827,time_bin,stranger,all,all,late,all,all,5,0.6,0.4855,0.11449999999999999,3.2,3.292,-0.09199999999999964
H5,generative_history,sub-10827,time_bin,stranger,all,all,middle,all,all,5,0.4,0.38550000000000006,0.014499999999999957,3.6,3.9759999999999995,-0.37599999999999945
H5,generative_history,sub-10827,previous_feedback,stranger,all,all,all,defection,all,7,0.42857142857142855,0.3889285714285714,0.039642857142857146,3.4285714285714284,3.217857142857143,0.2107142857142854
H5,generative_history,sub-10827,previous_feedback,stranger,all,all,all,no_previous,all,2,0.5,0.43375,0.06624999999999998,1.0,0.8675,0.13249999999999995
H5,generative_history,sub-10827,previous_feedback,stranger,all,all,all,reciprocation,all,10,0.3,0.42075,-0.12075000000000002,2.4,3.5935,-1.1935000000000002
H5,generative_history,sub-10827,partner,computer,all,all,all,all,all,19,0.47368421052631576,0.39657894736842103,0.07710526315789473,3.263157894736842,3.167894736842105,0.09526315789473694
H5,generative_history,sub-10827,offer,computer,0-2,zero,all,all,all,3,1.0,0.4558333333333333,0.5441666666666667,2.0,0.9116666666666666,1.0883333333333334
H5,generative_history,sub-10827,offer,computer,0-4,zero,all,all,all,2,0.5,0.4125,0.08750000000000002,2.0,1.65,0.3500000000000001
H5,generative_history,sub-10827,offer,computer,0-8,zero,all,all,all,2,0.0,0.30875,-0.30875,0.0,2.47,-2.47
H5,generative_history,sub-10827,offer,computer,2-4,positive_positive,all,all,all,3,0.3333333333333333,0.47083333333333327,-0.13749999999999996,2.6666666666666665,2.9416666666666664,-0.2749999999999999
H5,generative_history,sub-10827,offer,computer,2-8,positive_positive,all,all,all,7,0.42857142857142855,0.3671428571428571,0.061428571428571443,4.571428571428571,4.202857142857143,0.36857142857142833
H5,generative_history,sub-10827,offer,computer,4-8,positive_positive,all,all,all,2,0.5,0.37125,0.12874999999999998,6.0,5.485,0.5149999999999997
H5,generative_history,sub-10827,zero_option,computer,all,positive_positive,all,all,all,12,0.4166666666666667,0.39375,0.022916666666666696,4.333333333333333,4.10125,0.23208333333333275
H5,generative_history,sub-10827,zero_option,computer,all,zero,all,all,all,7,0.5714285714285714,0.4014285714285714,0.16999999999999998,1.4285714285714286,1.5678571428571428,-0.13928571428571423
H5,generative_history,sub-10827,run,computer,all,all,run_1,all,all,11,0.36363636363636365,0.4,-0.036363636363636376,2.3636363636363638,2.71,-0.3463636363636362
H5,generative_history,sub-10827,run,computer,all,all,run_2,all,all,8,0.625,0.391875,0.23312500000000003,4.5,3.7975,0.7025000000000001
H5,generative_history,sub-10827,time_bin,computer,all,all,early,all,all,8,0.375,0.418125,-0.043125000000000024,2.75,2.8425,-0.0924999999999998
H5,generative_history,sub-10827,time_bin,computer,all,all,late,all,all,6,0.8333333333333334,0.40041666666666664,0.4329166666666667,5.666666666666667,3.8883333333333336,1.7783333333333333
H5,generative_history,sub-10827,time_bin,computer,all,all,middle,all,all,5,0.2,0.3575,-0.15749999999999997,1.2,2.824,-1.6239999999999999
H5,generative_history,sub-10827,previous_feedback,computer,all,all,all,defection,all,11,0.36363636363636365,0.37272727272727274,-0.009090909090909094,2.727272727272727,3.265909090909091,-0.538636363636364
H5,generative_history,sub-10827,previous_feedback,computer,all,all,all,no_previous,all,1,1.0,0.4275,0.5725,4.0,1.71,2.29
H5,generative_history,sub-10827,previous_feedback,computer,all,all,all,reciprocation,all,7,0.5714285714285714,0.42964285714285716,0.14178571428571424,4.0,3.2221428571428565,0.7778571428571435
H5,generative_history,sub-10827,partner,friend,all,all,all,all,training,8,0.875,0.8721875,0.0028124999999999956,6.5,6.25625,0.24375000000000036
H5,generative_history,sub-10827,offer,friend,0-2,zero,all,all,training,1,0.0,0.725,-0.725,0.0,1.45,-1.45
H5,generative_history,sub-10827,offer,friend,0-8,zero,all,all,training,2,1.0,0.9325,0.0675,8.0,7.46,0.54
H5,generative_history,sub-10827,offer,friend,2-4,positive_positive,all,all,training,1,1.0,0.7525,0.24750000000000005,4.0,3.505,0.4950000000000001
H5,generative_history,sub-10827,offer,friend,2-8,positive_positive,all,all,training,3,1.0,0.9391666666666667,0.060833333333333295,8.0,7.635,0.3650000000000002
H5,generative_history,sub-10827,offer,friend,4-8,positive_positive,all,all,training,1,1.0,0.8175,0.1825,8.0,7.27,0.7300000000000004
H5,generative_history,sub-10827,zero_option,friend,all,positive_positive,all,all,training,5,1.0,0.8775,0.12250000000000005,7.2,6.7360000000000015,0.46399999999999864
H5,generative_history,sub-10827,zero_option,friend,all,zero,all,all,training,3,0.6666666666666666,0.8633333333333333,-0.19666666666666666,5.333333333333333,5.456666666666667,-0.12333333333333396
H5,generative_history,sub-10827,run,friend,all,all,run_1,all,training,8,0.875,0.8721875,0.0028124999999999956,6.5,6.25625,0.24375000000000036
H5,generative_history,sub-10827,time_bin,friend,all,all,early,all,training,5,1.0,0.8734999999999999,0.12650000000000006,7.2,6.671000000000001,0.528999999999999
H5,generative_history,sub-10827,time_bin,friend,all,all,middle,all,training,3,0.6666666666666666,0.87,-0.20333333333333337,5.333333333333333,5.565,-0.23166666666666735
H5,generative_history,sub-10827,previous_feedback,friend,all,all,all,defection,training,5,0.8,0.8240000000000001,-0.02400000000000002,5.6,5.394000000000001,0.20599999999999863
H5,generative_history,sub-10827,previous_feedback,friend,all,all,all,no_previous,training,1,1.0,0.9725,0.02749999999999997,8.0,7.835,0.16500000000000004
H5,generative_history,sub-10827,previous_feedback,friend,all,all,all,reciprocation,training,2,1.0,0.9425,0.057499999999999996,8.0,7.6225,0.3775000000000004
H5,generative_history,sub-10827,partner,stranger,all,all,all,all,training,10,0.3,0.37650000000000006,-0.07650000000000007,2.4,2.779,-0.379
H5,generative_history,sub-10827,offer,stranger,0-2,zero,all,all,training,2,0.5,0.43375,0.06624999999999998,1.0,0.8675,0.13249999999999995
H5,generative_history,sub-10827,offer,stranger,0-4,zero,all,all,training,2,0.5,0.38375,0.11625000000000002,2.0,1.535,0.4650000000000001
H5,generative_history,sub-10827,offer,stranger,0-8,zero,all,all,training,1,0.0,0.32,-0.32,0.0,2.56,-2.56
H5,generative_history,sub-10827,offer,stranger,2-4,positive_positive,all,all,training,1,0.0,0.4175,-0.4175,2.0,2.835,-0.835
H5,generative_history,sub-10827,offer,stranger,2-8,positive_positive,all,all,training,3,0.3333333333333333,0.33666666666666667,-0.003333333333333355,4.0,4.02,-0.019999999999999574
H5,generative_history,sub-10827,offer,stranger,4-8,positive_positive,all,all,training,1,0.0,0.3825,-0.3825,4.0,5.53,-1.5300000000000002
H5,generative_history,sub-10827,zero_option,stranger,all,positive_positive,all,all,training,5,0.2,0.36200000000000004,-0.16200000000000003,3.6,4.085,-0.4849999999999999
H5,generative_history,sub-10827,zero_option,stranger,all,zero,all,all,training,5,0.4,0.391,0.009000000000000008,1.2,1.473,-0.27300000000000013
H5,generative_history,sub-10827,run,stranger,all,all,run_1,all,training,10,0.3,0.37650000000000006,-0.07650000000000007,2.4,2.779,-0.379
H5,generative_history,sub-10827,time_bin,stranger,all,all,early,all,training,9,0.2222222222222222,0.3825,-0.1602777777777778,1.7777777777777777,2.6505555555555556,-0.8727777777777779
H5,generative_history,sub-10827,time_bin,stranger,all,all,middle,all,training,1,1.0,0.3225,0.6775,8.0,3.935,4.0649999999999995
H5,generative_history,sub-10827,previous_feedback,stranger,all,all,all,defection,training,4,0.25,0.348125,-0.09812500000000002,3.0,3.0,0.0
H5,generative_history,sub-10827,previous_feedback,stranger,all,all,all,no_previous,training,2,0.5,0.43375,0.06624999999999998,1.0,0.8675,0.13249999999999995
H5,generative_history,sub-10827,previous_feedback,stranger,all,all,all,reciprocation,training,4,0.25,0.37625,-0.12624999999999997,2.5,3.51375,-1.01375
H5,generative_history,sub-10827,partner,computer,all,all,all,all,training,11,0.36363636363636365,0.4,-0.036363636363636376,2.3636363636363638,2.71,-0.3463636363636362
H5,generative_history,sub-10827,offer,computer,0-2,zero,all,all,training,2,1.0,0.46125,0.5387500000000001,2.0,0.9225,1.0775000000000001
H5,generative_history,sub-10827,offer,computer,0-4,zero,all,all,training,2,0.5,0.4125,0.08750000000000002,2.0,1.65,0.3500000000000001
H5,generative_history,sub-10827,offer,computer,0-8,zero,all,all,training,1,0.0,0.29,-0.29,0.0,2.32,-2.32
H5,generative_history,sub-10827,offer,computer,2-4,positive_positive,all,all,training,2,0.0,0.47875,-0.47875,2.0,2.9575,-0.9575
H5,generative_history,sub-10827,offer,computer,2-8,positive_positive,all,all,training,4,0.25,0.35125,-0.10125,3.5,4.1075,-0.6074999999999999
H5,generative_history,sub-10827,zero_option,computer,all,positive_positive,all,all,training,6,0.16666666666666666,0.39375,-0.22708333333333333,3.0,3.724166666666667,-0.7241666666666671
H5,generative_history,sub-10827,zero_option,computer,all,zero,all,all,training,5,0.6,0.4075000000000001,0.1924999999999999,1.6,1.493,0.10699999999999998
H5,generative_history,sub-10827,run,computer,all,all,run_1,all,training,11,0.36363636363636365,0.4,-0.036363636363636376,2.3636363636363638,2.71,-0.3463636363636362
H5,generative_history,sub-10827,time_bin,computer,all,all,early,all,training,8,0.375,0.418125,-0.043125000000000024,2.75,2.8425,-0.0924999999999998
H5,generative_history,sub-10827,time_bin,computer,all,all,middle,all,training,3,0.3333333333333333,0.35166666666666674,-0.018333333333333424,1.3333333333333333,2.3566666666666665,-1.0233333333333332
H5,generative_history,sub-10827,previous_feedback,computer,all,all,all,defection,training,6,0.3333333333333333,0.3633333333333333,-0.02999999999999997,2.3333333333333335,2.835833333333334,-0.5025000000000004
H5,generative_history,sub-10827,previous_feedback,computer,all,all,all,no_previous,training,1,1.0,0.4275,0.5725,4.0,1.71,2.29
H5,generative_history,sub-10827,previous_feedback,computer,all,all,all,reciprocation,training,4,0.25,0.448125,-0.198125,2.0,2.77125,-0.7712500000000002
H5,generative_history,sub-10827,partner,friend,all,all,all,all,heldout,10,0.7,0.8917500000000002,-0.1917500000000002,4.8,5.9990000000000006,-1.1990000000000007
H5,generative_history,sub-10827,offer,friend,0-2,zero,all,all,heldout,2,1.0,0.74875,0.25125,2.0,1.4975,0.5025
H5,generative_history,sub-10827,offer,friend,0-4,zero,all,all,heldout,1,0.0,0.91,-0.91,0.0,3.64,-3.64
H5,generative_history,sub-10827,offer,friend,0-8,zero,all,all,heldout,2,0.5,0.955,-0.45499999999999996,4.0,7.64,-3.6399999999999997
H5,generative_history,sub-10827,offer,friend,2-8,positive_positive,all,all,heldout,3,1.0,0.9458333333333333,0.054166666666666696,8.0,7.675,0.3250000000000002
H5,generative_history,sub-10827,offer,friend,4-8,positive_positive,all,all,heldout,2,0.5,0.88125,-0.38125,6.0,7.525,-1.5250000000000004
H5,generative_history,sub-10827,zero_option,friend,all,positive_positive,all,all,heldout,5,0.8,0.92,-0.12,7.2,7.615,-0.41500000000000004
H5,generative_history,sub-10827,zero_option,friend,all,zero,all,all,heldout,5,0.6,0.8634999999999999,-0.26349999999999996,2.4,4.382999999999999,-1.9829999999999992
H5,generative_history,sub-10827,run,friend,all,all,run_2,all,heldout,10,0.7,0.8917500000000002,-0.1917500000000002,4.8,5.9990000000000006,-1.1990000000000007
H5,generative_history,sub-10827,time_bin,friend,all,all,late,all,heldout,6,0.8333333333333334,0.8604166666666666,-0.027083333333333237,5.333333333333333,5.576666666666667,-0.24333333333333407
H5,generative_history,sub-10827,time_bin,friend,all,all,middle,all,heldout,4,0.5,0.93875,-0.43875,4.0,6.6325,-2.6325000000000003
H5,generative_history,sub-10827,previous_feedback,friend,all,all,all,defection,heldout,4,0.75,0.829375,-0.07937499999999997,4.0,4.51125,-0.5112500000000004
H5,generative_history,sub-10827,previous_feedback,friend,all,all,all,reciprocation,heldout,6,0.6666666666666666,0.9333333333333335,-0.26666666666666683,5.333333333333333,6.990833333333333,-1.6574999999999998
H5,generative_history,sub-10827,partner,stranger,all,all,all,all,heldout,9,0.4444444444444444,0.4480555555555556,-0.003611111111111176,2.888888888888889,3.6005555555555553,-0.7116666666666664
H5,generative_history,sub-10827,offer,stranger,0-2,zero,all,all,heldout,1,1.0,0.52,0.48,2.0,1.04,0.96
H5,generative_history,sub-10827,offer,stranger,0-4,zero,all,all,heldout,1,1.0,0.4875,0.5125,4.0,1.95,2.05
H5,generative_history,sub-10827,offer,stranger,0-8,zero,all,all,heldout,1,0.0,0.375,-0.375,0.0,3.0,-3.0
H5,generative_history,sub-10827,offer,stranger,2-4,positive_positive,all,all,heldout,2,1.0,0.46875,0.53125,4.0,2.9375,1.0625
H5,generative_history,sub-10827,offer,stranger,2-8,positive_positive,all,all,heldout,2,0.0,0.4225,-0.4225,2.0,4.535,-2.535
H5,generative_history,sub-10827,offer,stranger,4-8,positive_positive,all,all,heldout,2,0.0,0.43375,-0.43375,4.0,5.735,-1.7350000000000003
H5,generative_history,sub-10827,zero_option,stranger,all,positive_positive,all,all,heldout,6,0.3333333333333333,0.4416666666666667,-0.10833333333333339,3.3333333333333335,4.4025,-1.0691666666666664
H5,generative_history,sub-10827,zero_option,stranger,all,zero,all,all,heldout,3,0.6666666666666666,0.46083333333333326,0.20583333333333337,2.0,1.9966666666666668,0.0033333333333331883
H5,generative_history,sub-10827,run,stranger,all,all,run_2,all,heldout,9,0.4444444444444444,0.4480555555555556,-0.003611111111111176,2.888888888888889,3.6005555555555553,-0.7116666666666664
H5,generative_history,sub-10827,time_bin,stranger,all,all,late,all,heldout,5,0.6,0.4855,0.11449999999999999,3.2,3.292,-0.09199999999999964
H5,generative_history,sub-10827,time_bin,stranger,all,all,middle,all,heldout,4,0.25,0.40125,-0.15125,2.5,3.98625,-1.48625
H5,generative_history,sub-10827,previous_feedback,stranger,all,all,all,defection,heldout,3,0.6666666666666666,0.4433333333333333,0.22333333333333333,4.0,3.5083333333333333,0.4916666666666667
H5,generative_history,sub-10827,previous_feedback,stranger,all,all,all,reciprocation,heldout,6,0.3333333333333333,0.45041666666666663,-0.11708333333333332,2.3333333333333335,3.6466666666666665,-1.313333333333333
H5,generative_history,sub-10827,partner,computer,all,all,all,all,heldout,8,0.625,0.391875,0.23312500000000003,4.5,3.7975,0.7025000000000001
H5,generative_history,sub-10827,offer,computer,0-2,zero,all,all,heldout,1,1.0,0.445,0.5549999999999999,2.0,0.89,1.1099999999999999
H5,generative_history,sub-10827,offer,computer,0-8,zero,all,all,heldout,1,0.0,0.3275,-0.3275,0.0,2.62,-2.62
H5,generative_history,sub-10827,offer,computer,2-4,positive_positive,all,all,heldout,1,1.0,0.455,0.5449999999999999,4.0,2.91,1.0899999999999999
H5,generative_history,sub-10827,offer,computer,2-8,positive_positive,all,all,heldout,3,0.6666666666666666,0.3883333333333333,0.2783333333333333,6.0,4.33,1.67
H5,generative_history,sub-10827,offer,computer,4-8,positive_positive,all,all,heldout,2,0.5,0.37125,0.12874999999999998,6.0,5.485,0.5149999999999997
H5,generative_history,sub-10827,zero_option,computer,all,positive_positive,all,all,heldout,6,0.6666666666666666,0.39375,0.27291666666666664,5.666666666666667,4.4783333333333335,1.1883333333333335
H5,generative_history,sub-10827,zero_option,computer,all,zero,all,all,heldout,2,0.5,0.38625,0.11375000000000002,1.0,1.755,-0.7549999999999999
H5,generative_history,sub-10827,run,computer,all,all,run_2,all,heldout,8,0.625,0.391875,0.23312500000000003,4.5,3.7975,0.7025000000000001
H5,generative_history,sub-10827,time_bin,computer,all,all,late,all,heldout,6,0.8333333333333334,0.40041666666666664,0.4329166666666667,5.666666666666667,3.8883333333333336,1.7783333333333333
H5,generative_history,sub-10827,time_bin,computer,all,all,middle,all,heldout,2,0.0,0.36625,-0.36625,1.0,3.525,-2.525
H5,generative_history,sub-10827,previous_feedback,computer,all,all,all,defection,heldout,5,0.4,0.38400000000000006,0.01599999999999996,3.2,3.782,-0.5819999999999999
H5,generative_history,sub-10827,previous_feedback,computer,all,all,all,reciprocation,heldout,3,1.0,0.405,0.595,6.666666666666667,3.8233333333333333,2.8433333333333337
H5,conditional_history,sub-10831,partner,friend,all,all,all,all,all,28,0.7857142857142857,0.8343978408680254,-0.04868355515373968,4.928571428571429,5.413838405875385,-0.4852669773039562
H5,conditional_history,sub-10831,offer,friend,0-2,zero,all,all,all,4,1.0,0.723438945478796,0.27656105452120405,2.0,1.446877890957592,0.5531221090424081
H5,conditional_history,sub-10831,offer,friend,0-4,zero,all,all,all,4,1.0,0.8111521856695011,0.1888478143304989,4.0,3.2446087426780044,0.7553912573219956
H5,conditional_history,sub-10831,offer,friend,0-8,zero,all,all,all,4,0.75,0.9231499354391057,-0.17314993543910573,6.0,7.385199483512846,-1.3851994835128458
H5,conditional_history,sub-10831,offer,friend,2-4,positive_positive,all,all,all,4,0.75,0.7117502830159245,0.03824971698407553,3.5,3.423500566031849,0.07649943396815084
H5,conditional_history,sub-10831,offer,friend,2-8,positive_positive,all,all,all,8,0.75,0.9278770030140002,-0.17787700301400022,6.5,7.567262018084002,-1.0672620180840022
H5,conditional_history,sub-10831,offer,friend,4-8,positive_positive,all,all,all,4,0.5,0.8155395304448494,-0.3155395304448494,6.0,7.262158121779397,-1.2621581217793967
H5,conditional_history,sub-10831,zero_option,friend,all,positive_positive,all,all,all,16,0.6875,0.8457609548721936,-0.1582609548721936,5.625,6.455045680994813,-0.8300456809948127
H5,conditional_history,sub-10831,zero_option,friend,all,zero,all,all,all,12,0.9166666666666666,0.819247022195801,0.0974196444708656,4.0,4.025562039049481,-0.025562039049480845
H5,conditional_history,sub-10831,run,friend,all,all,run_1,all,all,14,0.9285714285714286,0.8625852792566294,0.06598614931479918,5.714285714285714,5.543491092011095,0.17079462227461928
H5,conditional_history,sub-10831,run,friend,all,all,run_2,all,all,14,0.6428571428571429,0.8062104024794213,-0.16335325962227842,4.142857142857143,5.284185719739673,-1.1413285768825299
H5,conditional_history,sub-10831,time_bin,friend,all,all,early,all,all,12,0.9166666666666666,0.8835386654651544,0.03312800120151227,6.0,5.9249883140767245,0.07501168592327545
H5,conditional_history,sub-10831,time_bin,friend,all,all,late,all,all,13,0.6153846153846154,0.8110013370592912,-0.1956167216746758,4.153846153846154,5.461760543430075,-1.307914389583921
H5,conditional_history,sub-10831,time_bin,friend,all,all,middle,all,all,3,1.0,0.7392193923173564,0.26078060768264355,4.0,3.161576176999696,0.838423823000304
H5,conditional_history,sub-10831,previous_feedback,friend,all,all,all,defection,all,13,0.8461538461538461,0.8109126639115166,0.03524118224232953,5.230769230769231,5.331293213411226,-0.10052398264199525
H5,conditional_history,sub-10831,previous_feedback,friend,all,all,all,no_previous,all,1,1.0,0.8416643914427004,0.15833560855729956,8.0,7.366657565770802,0.6333424342291982
H5,conditional_history,sub-10831,previous_feedback,friend,all,all,all,reciprocation,all,14,0.7142857142857143,0.8556864658580209,-0.14140075157230658,4.428571428571429,5.351000430313859,-0.9224290017424304
H5,conditional_history,sub-10831,partner,stranger,all,all,all,all,all,28,0.7142857142857143,0.4591934204613451,0.2550922938243692,4.571428571428571,3.4932128225574735,1.0782157488710977
H5,conditional_history,sub-10831,offer,stranger,0-2,zero,all,all,all,4,1.0,0.4833244793842544,0.5166755206157456,2.0,0.9666489587685088,1.0333510412314912
H5,conditional_history,sub-10831,offer,stranger,0-4,zero,all,all,all,4,1.0,0.46554739965818276,0.5344526003418173,4.0,1.862189598632731,2.137810401367269
H5,conditional_history,sub-10831,offer,stranger,0-8,zero,all,all,all,4,0.75,0.42468451914677047,0.32531548085322953,6.0,3.3974761531741637,2.6025238468258363
H5,conditional_history,sub-10831,offer,stranger,2-4,positive_positive,all,all,all,4,0.5,0.47555153599558303,0.02444846400441697,3.0,2.951103071991166,0.04889692800883383
H5,conditional_history,sub-10831,offer,stranger,2-8,positive_positive,all,all,all,8,0.5,0.45352198478931127,0.04647801521068873,5.0,4.721131908735868,0.27886809126413237
H5,conditional_history,sub-10831,offer,stranger,4-8,positive_positive,all,all,all,4,0.75,0.4582020394660023,0.2917979605339977,7.0,5.832808157864011,1.1671918421359893
H5,conditional_history,sub-10831,zero_option,stranger,all,positive_positive,all,all,all,16,0.5625,0.46019938626005197,0.10230061373994803,5.0,4.556543761831728,0.44345623816827207
H5,conditional_history,sub-10831,zero_option,stranger,all,zero,all,all,all,12,0.9166666666666666,0.45785213272973585,0.4588145339369308,4.0,2.075438236858468,1.924561763141532
H5,conditional_history,sub-10831,run,stranger,all,all,run_1,all,all,14,0.7857142857142857,0.4776547380790466,0.3080595476352391,5.142857142857143,3.5928176223369483,1.550039520520195
H5,conditional_history,sub-10831,run,stranger,all,all,run_2,all,all,14,0.6428571428571429,0.4407321028436435,0.2021250400134994,4.0,3.3936080227779986,0.6063919772220014
H5,conditional_history,sub-10831,time_bin,stranger,all,all,early,all,all,8,0.625,0.481066020676686,0.14393397932331398,4.75,3.7531491404584405,0.9968508595415595
H5,conditional_history,sub-10831,time_bin,stranger,all,all,late,all,all,6,0.5,0.42761034581624224,0.07238965418375776,4.0,3.860877206353396,0.13912279364660396
H5,conditional_history,sub-10831,time_bin,stranger,all,all,middle,all,all,14,0.8571428571428571,0.4602303951861944,0.3969124619566627,4.714285714285714,3.187107333558669,1.5271783807270456
H5,conditional_history,sub-10831,previous_feedback,stranger,all,all,all,defection,all,14,0.7142857142857143,0.44482616286375376,0.26945955142196054,4.428571428571429,3.3325454254317517,1.0960260031396771
H5,conditional_history,sub-10831,previous_feedback,stranger,all,all,all,no_previous,all,1,1.0,0.43815057472264607,0.5618494252773539,8.0,4.628903448335876,3.371096551664124
H5,conditional_history,sub-10831,previous_feedback,stranger,all,all,all,reciprocation,all,13,0.6923076923076923,0.47628453216172817,0.21602316014596412,4.461538461538462,3.5788784328637586,0.8826600286747031
H5,conditional_history,sub-10831,partner,computer,all,all,all,all,all,28,0.5714285714285714,0.4515420130021014,0.11988655842647,3.857142857142857,3.439252821434918,0.41789003570793914
H5,conditional_history,sub-10831,offer,computer,0-2,zero,all,all,all,4,0.75,0.4857707780042624,0.2642292219957376,1.5,0.9715415560085248,0.5284584439914752
H5,conditional_history,sub-10831,offer,computer,0-4,zero,all,all,all,4,0.75,0.4542588416719077,0.2957411583280923,3.0,1.8170353666876309,1.1829646333123691
H5,conditional_history,sub-10831,offer,computer,0-8,zero,all,all,all,4,0.5,0.38793948649193216,0.11206051350806784,4.0,3.1035158919354573,0.8964841080645427
H5,conditional_history,sub-10831,offer,computer,2-4,positive_positive,all,all,all,4,0.75,0.47629329752301613,0.27370670247698387,3.5,2.952586595046032,0.5474134049539678
H5,conditional_history,sub-10831,offer,computer,2-8,positive_positive,all,all,all,8,0.5,0.4509908977681045,0.049009102231895474,5.0,4.705945386608627,0.2940546133913733
H5,conditional_history,sub-10831,offer,computer,4-8,positive_positive,all,all,all,4,0.25,0.45454989178738237,-0.20454989178738237,5.0,5.818199567149529,-0.818199567149529
H5,conditional_history,sub-10831,zero_option,computer,all,positive_positive,all,all,all,16,0.5,0.45820624621165185,0.041793753788348154,4.625,4.545669233853204,0.07933076614679635
H5,conditional_history,sub-10831,zero_option,computer,all,zero,all,all,all,12,0.6666666666666666,0.4426563687227008,0.22401029794396582,2.8333333333333335,1.9640309382105374,0.8693023951227961
H5,conditional_history,sub-10831,run,computer,all,all,run_1,all,all,14,0.5714285714285714,0.46046139258000635,0.11096717884856505,3.857142857142857,3.4869067438590524,0.3702361132838048
H5,conditional_history,sub-10831,run,computer,all,all,run_2,all,all,14,0.5714285714285714,0.4426226334241964,0.128805938004375,3.857142857142857,3.3915988990107837,0.4655439581320735
H5,conditional_history,sub-10831,time_bin,computer,all,all,early,all,all,8,0.375,0.46006209516176666,-0.08506209516176666,2.5,3.2775900035685788,-0.7775900035685788
H5,conditional_history,sub-10831,time_bin,computer,all,all,late,all,all,9,0.6666666666666666,0.4340731757076734,0.23259349095899323,3.7777777777777777,2.607479623251264,1.1702981545265136
H5,conditional_history,sub-10831,time_bin,computer,all,all,middle,all,all,11,0.6363636363636364,0.45963827467233137,0.17672536169130498,4.909090909090909,4.237367487487973,0.6717234216029357
H5,conditional_history,sub-10831,previous_feedback,computer,all,all,all,defection,all,13,0.6153846153846154,0.43679045209404666,0.17859416329056876,4.615384615384615,3.7830066467677357,0.8323779686168793
H5,conditional_history,sub-10831,previous_feedback,computer,all,all,all,no_previous,all,1,0.0,0.4585114462484478,-0.4585114462484478,4.0,5.8340457849937915,-1.8340457849937915
H5,conditional_history,sub-10831,previous_feedback,computer,all,all,all,reciprocation,all,14,0.5714285714285714,0.4647420743276989,0.10668649710087252,3.142857142857143,2.948996200514525,0.19386094234261764
H5,conditional_history,sub-10831,partner,friend,all,all,all,all,training,14,0.9285714285714286,0.8625852792566294,0.06598614931479918,5.714285714285714,5.543491092011095,0.17079462227461928
H5,conditional_history,sub-10831,offer,friend,0-2,zero,all,all,training,2,1.0,0.7651983881280541,0.23480161187194593,2.0,1.5303967762561081,0.46960322374389185
H5,conditional_history,sub-10831,offer,friend,0-4,zero,all,all,training,2,1.0,0.8418963037185502,0.15810369628144982,4.0,3.3675852148742007,0.6324147851257993
H5,conditional_history,sub-10831,offer,friend,0-8,zero,all,all,training,2,1.0,0.9608482229227979,0.03915177707720208,8.0,7.686785783382383,0.3132142166176166
H5,conditional_history,sub-10831,offer,friend,2-4,positive_positive,all,all,training,2,1.0,0.726753889156075,0.273246110843925,4.0,3.45350777831215,0.54649222168785
H5,conditional_history,sub-10831,offer,friend,2-8,positive_positive,all,all,training,4,1.0,0.9481403719422786,0.051859628057721374,8.0,7.688842231653673,0.3111577683463267
H5,conditional_history,sub-10831,offer,friend,4-8,positive_positive,all,all,training,2,0.5,0.8471194069863707,-0.34711940698637067,6.0,7.388477627945483,-1.3884776279454831
H5,conditional_history,sub-10831,zero_option,friend,all,positive_positive,all,all,training,8,0.875,0.8675385100067508,0.0074614899932492484,6.5,6.5549174673912445,-0.05491746739124448
