run_zero,model,variant_zero,participant_id,parameter,probability_positive_zero,mean_zero,median_zero,ci_low_zero,ci_high_zero,run_base,variant_base,probability_positive_base,mean_base,median_base,ci_low_base,ci_high_base,change_posterior_mean
N111_H5_zero_full,H5,zero,sub-11005,kappa,1.0,0.1138118821606683,0.08426627134,0.0082049152408,0.3685016517974999,N111_H5_base_full,base,1.0,0.0502790707452126,0.02943109239,0.00429614082895,0.2076898354375,0.06353281141545569
N111_H5_zero_full,H5,zero,sub-11005,theta,1.0,2.804862103537064,1.6441717465,0.0476039722875,10.423514335749998,N111_H5_base_full,base,1.0,7.12491926924998,6.399680629500001,0.1043524329425,18.76243930225,-4.320057165712916
N111_H5_zero_full,H5,zero,sub-11031,alpha,1.0,0.0201106074837735,0.0164027250549999,0.00234460727185,0.0590379825232499,N111_H5_base_full,base,1.0,0.0708945097088302,0.049871003895,0.00587840053885,0.2697494901674999,-0.0507839022250567
N111_H5_zero_full,H5,zero,sub-11031,kappa,1.0,1.5758416670805624,1.5542057505,0.89164875724,2.3782674107,N111_H5_base_full,base,1.0,0.4603686548846491,0.4502293793,0.0376254469115,0.9496985480299998,1.1154730121959133
N111_H5_zero_full,H5,zero,sub-11031,theta,1.0,0.2983905356179138,0.3010578741499999,0.0409043195875,0.5529591848925,N111_H5_base_full,base,1.0,1.0714537049660788,0.6543213632,0.0323217471167499,6.734535235399997,-0.7730631693481651
N111_H7_zero_full,H7,zero,sub-10317,alpha,1.0,0.0578383522378392,0.04257512332,0.0039147895142249,0.1971830781949999,N111_H7_base_full,base,1.0,0.0630175634773454,0.044143673815,0.003799618594325,0.2296879511374998,-0.005179211239506196
N111_H7_zero_full,H7,zero,sub-10317,kappa,1.0,1.325969621401375,1.2671891815,0.5161177068675,2.4702857934999995,N111_H7_base_full,base,1.0,0.9112752672114344,0.8650173050500001,0.31903088069,1.7650135528499995,0.4146943541899406
N111_H7_zero_full,H7,zero,sub-10317,theta,1.0,2.7429279905203376,2.592174974,1.168688927925,5.122650574224999,N111_H7_base_full,base,1.0,4.011557156973057,3.828113903,1.745039443675,7.268450865125,-1.268629166452719
N111_H7_zero_full,H7,zero,sub-10317,theta_stranger,1.0,0.1676672504123309,0.13368492585,0.004972902379225,0.5078402399799999,N111_H7_base_full,base,1.0,0.2439726521230445,0.1960871158,0.004899697477925,0.7429402006374998,-0.0763054017107136
N111_H7_zero_full,H7,zero,sub-10369,alpha,1.0,0.1220052744693117,0.0916495885349999,0.0095877237822,0.419847057995,N111_H7_base_full,base,1.0,0.1601310442840661,0.12913975995,0.012778151808,0.47582943713,-0.03812576981475441
N111_H7_zero_full,H7,zero,sub-10369,kappa,1.0,0.4909833280173792,0.43487036375,0.08053816303625,1.1938679610749998,N111_H7_base_full,base,1.0,0.2563712729338541,0.2217356565,0.0433471503605,0.6732214644625,0.23461205508352512
N111_H7_zero_full,H7,zero,sub-10369,theta,1.0,2.267997077577537,1.9545470015,0.5676622785475001,5.660011970125,N111_H7_base_full,base,1.0,4.459398174821731,4.086884116,1.4233504655000002,9.59256415635,-2.1914010972441935
N111_H7_zero_full,H7,zero,sub-10369,theta_stranger,1.0,0.3091527333380697,0.1236787870999999,0.002580439263775,1.804041942475,N111_H7_base_full,base,1.0,1.0356185186035545,0.4891536101,0.0062500997853,5.461315281375,-0.7264657852654848
N111_H7_zero_full,H7,zero,sub-10402,alpha,1.0,0.0585017008088488,0.04590688509,0.004026588662825,0.1892233429299999,N111_H7_base_full,base,1.0,0.1401128971822487,0.1079595758,0.0124126910455,0.480437566755,-0.0816111963733999
N111_H7_zero_full,H7,zero,sub-10402,kappa,1.0,0.8710776223827531,0.8393612827,0.2067842200825,1.6996000278,N111_H7_base_full,base,1.0,0.1118360238392452,0.08540088391,0.02249046730425,0.3478367684424998,0.7592415985435079
N111_H7_zero_full,H7,zero,sub-10402,theta,1.0,0.5938548968447562,0.52146510925,0.091209107071,1.5764035008,N111_H7_base_full,base,1.0,5.537357819945926,5.155961276999999,1.2473693411250002,11.989701445249995,-4.94350292310117
N111_H7_zero_full,H7,zero,sub-10402,theta_stranger,1.0,0.1516353092269705,0.081237849915,0.00086716858261,0.5754472677625,N111_H7_base_full,base,1.0,2.912772855934412,2.25575416,0.0385984525057499,9.190452532975,-2.7611375467074417
N111_H7_zero_full,H7,zero,sub-10418,alpha,1.0,0.0201832856079938,0.015710523765,0.0018917951109,0.0632940927654999,N111_H7_base_full,base,1.0,0.0310227598466052,0.023962903365,0.0026990322584499,0.1015427297424999,-0.0108394742386114
N111_H7_zero_full,H7,zero,sub-10418,kappa,1.0,0.9523776849342064,0.9310927487,0.4261124031925,1.5882712235499998,N111_H7_base_full,base,1.0,0.4023630300360875,0.38505764985,0.1647022137625,0.735047239605,0.5500146548981188
N111_H7_zero_full,H7,zero,sub-10418,theta,1.0,2.818785192471125,2.683147694,1.34003341455,5.09133561745,N111_H7_base_full,base,1.0,5.569135388458813,5.4119964245,2.997427519675,9.057561118449998,-2.750350195987688
N111_H7_zero_full,H7,zero,sub-10418,theta_stranger,1.0,0.142987908547431,0.1148965257,0.006631724030425,0.4357486257199999,N111_H7_base_full,base,1.0,0.5079506791796816,0.43128921105,0.0270956551075,1.484740015825,-0.36496277063225063
N111_H7_zero_full,H7,zero,sub-10462,alpha,1.0,0.036346599131947,0.0236320317599999,0.00263282064645,0.1473018513449999,N111_H7_base_full,base,1.0,0.0873912479640861,0.056737028525,0.006042034377375,0.3717331745249999,-0.05104464883213909
N111_H7_zero_full,H7,zero,sub-10462,kappa,1.0,1.3214493462032155,1.282311176,0.306119030095,2.562040227125,N111_H7_base_full,base,1.0,0.5760422742479111,0.5265968923,0.04747056782275,1.399615825375,0.7454070719553044
N111_H7_zero_full,H7,zero,sub-10462,theta,1.0,0.5550147606453378,0.49310209895,0.08959326007025,1.4156733472249994,N111_H7_base_full,base,1.0,1.309522677461848,0.8922490299,0.09579976414225,5.493566422625,-0.7545079168165102
N111_H7_zero_full,H7,zero,sub-10462,theta_stranger,1.0,0.0506775916681806,0.0153644135299999,0.0002194290020899,0.2915818107599999,N111_H7_base_full,base,1.0,0.2168336000520373,0.026052127985,0.00021233136643,1.8825728542749989,-0.1661560083838567
N111_H7_zero_full,H7,zero,sub-10478,alpha,1.0,0.0664164030756004,0.053563935155,0.006252618518875,0.1989378030924998,N111_H7_base_full,base,1.0,0.0706945001916907,0.056026885655,0.00587683464455,0.216360095915,-0.004278097116090299
N111_H7_zero_full,H7,zero,sub-10478,kappa,1.0,0.5379785835360388,0.50778077445,0.1761002791025,1.0594796706,N111_H7_base_full,base,1.0,0.3130769517131,0.2938359205999999,0.1099106526925,0.6216009709749999,0.22490163182293876
N111_H7_zero_full,H7,zero,sub-10478,theta,1.0,3.025687212679906,2.8472801585,1.335386345725,5.687270411224999,N111_H7_base_full,base,1.0,5.240037285689062,5.037771949,2.54659351255,9.100921356075,-2.2143500730091557
N111_H7_zero_full,H7,zero,sub-10478,theta_stranger,1.0,0.2605397075415014,0.17948191875,0.0074073176649,0.9792933864674996,N111_H7_base_full,base,1.0,0.7795055589037281,0.601271645,0.0353932015405,2.640267854274999,-0.5189658513622266
N111_H7_zero_full,H7,zero,sub-10486,alpha,1.0,0.0571286594925131,0.03752264183,0.00322587292345,0.2236901642324998,N111_H7_base_full,base,1.0,0.0610314448767667,0.041847076615,0.0036598887718499,0.2269064966925,-0.0039027853842536
N111_H7_zero_full,H7,zero,sub-10486,kappa,1.0,0.3491811023527993,0.32100422105,0.119484204665,0.7334649853524999,N111_H7_base_full,base,1.0,0.2642763655703856,0.2464308396,0.106041502425,0.5163902872974999,0.08490473678241373
N111_H7_zero_full,H7,zero,sub-10486,theta,1.0,6.039448884863624,5.91236752,2.854089523025,9.927136931,N111_H7_base_full,base,1.0,9.572674657552811,9.4269803085,5.29418856585,14.684471801,-3.533225772689187
N111_H7_zero_full,H7,zero,sub-10486,theta_stranger,1.0,4.9908606196591325,4.751231937,1.725918060975,9.6128183345,N111_H7_base_full,base,1.0,6.763138277114893,6.5639878595,2.8033955143,12.022435037749997,-1.7722776574557608
N111_H7_zero_full,H7,zero,sub-10529,alpha,1.0,0.0659292552915891,0.043098841255,0.0046417193298999,0.2704432109774999,N111_H7_base_full,base,1.0,0.1010278519448427,0.07615060318,0.00901242258525,0.3386291079724999,-0.0350985966532536
N111_H7_zero_full,H7,zero,sub-10529,kappa,1.0,0.4276562253206193,0.3921395796,0.0620394918585,1.0003414274,N111_H7_base_full,base,1.0,0.1154023001579211,0.097322700125,0.026906391772,0.3061458929324999,0.31225392516269823
N111_H7_zero_full,H7,zero,sub-10529,theta,1.0,1.6068753098077733,1.292944306,0.3687327740675,4.765395024425,N111_H7_base_full,base,1.0,5.932902294534462,5.5763617345,1.9251475387,11.91096985525,-4.326026984726688
N111_H7_zero_full,H7,zero,sub-10529,theta_stranger,1.0,0.2914790758357998,0.1189542073,0.002286030213775,1.7327800567749998,N111_H7_base_full,base,1.0,2.6338958314395606,2.006136873,0.04847383189325,8.559628817074998,-2.342416755603761
N111_H7_zero_full,H7,zero,sub-10541,alpha,1.0,0.1506809052757859,0.1049953046,0.00940724881965,0.5461882941549999,N111_H7_base_full,base,1.0,0.1472169059847644,0.11463605295,0.011826419009,0.4709961625749999,0.003463999291021508
N111_H7_zero_full,H7,zero,sub-10541,kappa,1.0,0.1556838106673476,0.12700054705,0.0205073697795,0.4538109752674998,N111_H7_base_full,base,1.0,0.0763347118904903,0.06448452912,0.01640241350025,0.2050189877275,0.0793490987768573
N111_H7_zero_full,H7,zero,sub-10541,theta,1.0,2.2637688359573103,1.768311224,0.1666672922475,6.888627280124999,N111_H7_base_full,base,1.0,5.794881332460301,5.4321275235,1.4131387109000002,12.075685922749996,-3.531112496502991
N111_H7_zero_full,H7,zero,sub-10541,theta_stranger,1.0,0.6582675901502673,0.18505050025,0.0016209923431,4.315128839949995,N111_H7_base_full,base,1.0,2.760216169232716,2.0684407625,0.022653081219,9.187179692849998,-2.101948579082449
N111_H7_zero_full,H7,zero,sub-10555,alpha,1.0,0.3862104002889585,0.3811522244499999,0.065806818775,0.7402075360874998,N111_H7_base_full,base,1.0,0.3969781253589632,0.3985709006,0.05279895042875,0.761983925595,-0.01076772507000473
N111_H7_zero_full,H7,zero,sub-10555,kappa,1.0,0.4518947318444881,0.4063625507,0.0613850030185,1.114930536675,N111_H7_base_full,base,1.0,0.2807888055777207,0.2380914432499999,0.03120058205925,0.7654648097574998,0.1711059262667674
N111_H7_zero_full,H7,zero,sub-10555,theta,1.0,1.8847959760757196,1.4923073175,0.168529898875,5.712210033824997,N111_H7_base_full,base,1.0,3.51430843037094,2.938656389,0.5693016112125,9.521744710375,-1.6295124542952204
N111_H7_zero_full,H7,zero,sub-10555,theta_stranger,1.0,0.3323403751886642,0.083348369865,0.00066863785241,2.2849602394249997,N111_H7_base_full,base,1.0,1.0489760107108093,0.3772355507,0.00175331471195,6.18104285625,-0.716635635522145
N111_H7_zero_full,H7,zero,sub-10559,alpha,1.0,0.0486833479215143,0.0466682760199999,0.008594667815575,0.10016698615,N111_H7_base_full,base,1.0,0.0526634997565573,0.05074704564,0.0090108416746,0.1073923195849999,-0.003980151835043001
N111_H7_zero_full,H7,zero,sub-10559,kappa,1.0,2.803208293568069,2.7077121995,1.61347361795,4.549872015975001,N111_H7_base_full,base,1.0,2.352853931879925,2.277332843,1.42233099535,3.707977879925,0.45035436168814424
N111_H7_zero_full,H7,zero,sub-10559,theta,1.0,0.2533538098956864,0.2563690956,0.0163708901475,0.5039800299999999,N111_H7_base_full,base,1.0,0.2387438534373893,0.2382472744,0.004665910278175,0.5151051131075001,0.014609956458297102
N111_H7_zero_full,H7,zero,sub-10559,theta_stranger,1.0,0.0175586319426168,0.0034874215944999,3.0119280245e-05,0.1355346919324998,N111_H7_base_full,base,1.0,0.0138467621008805,0.0019141437775,9.023612630425e-06,0.1231401349974999,0.0037118698417362983
N111_H7_zero_full,H7,zero,sub-10572,alpha,1.0,0.0201328907915621,0.015397271,0.001867930027675,0.0650070408712499,N111_H7_base_full,base,1.0,0.0644486203215717,0.04549348823,0.0052510845694,0.2315402759149999,-0.0443157295300096
N111_H7_zero_full,H7,zero,sub-10572,kappa,1.0,1.4315535741912624,1.4170904725,0.8099617086800001,2.148066931475,N111_H7_base_full,base,1.0,0.4907893417550031,0.4790724022,0.0996331717659999,0.95221746174,0.9407642324362593
N111_H7_zero_full,H7,zero,sub-10572,theta,1.0,0.1842773426159315,0.17401219065,0.01433288315,0.4302447518649999,N111_H7_base_full,base,1.0,0.4035727953387227,0.30122048825,0.009592235226225,1.443644842425,-0.2192954527227912
N111_H7_zero_full,H7,zero,sub-10572,theta_stranger,1.0,0.0199549905774026,0.0056652676625,6.534388763375e-05,0.1348818929749999,N111_H7_base_full,base,1.0,0.0440370469029556,0.0057479590564999,3.4801759926500003e-05,0.2725344182424999,-0.024082056325553002
N111_H7_zero_full,H7,zero,sub-10581,alpha,1.0,0.0404888846022755,0.032803859505,0.003772966490275,0.1201778292899999,N111_H7_base_full,base,1.0,0.0475976093367651,0.038360161945,0.004372439678725,0.1402786255574999,-0.007108724734489598
N111_H7_zero_full,H7,zero,sub-10581,kappa,1.0,0.9784677349831788,0.93988131875,0.3330108342025,1.8544039079249997,N111_H7_base_full,base,1.0,0.5825229387149863,0.5544160140500001,0.1670811799025,1.157841350175,0.39594479626819257
N111_H7_zero_full,H7,zero,sub-10581,theta,1.0,1.329942900003744,1.1923339395,0.6539297608275001,2.8043718971499985,N111_H7_base_full,base,1.0,2.240959197494681,1.9655732435,0.9741965639325,5.097324341225,-0.9110162974909373
N111_H7_zero_full,H7,zero,sub-10581,theta_stranger,1.0,0.1231394097108714,0.075341980015,0.001290706681175,0.4480646828299999,N111_H7_base_full,base,1.0,0.1879218154706109,0.1062435529,0.0015076441406,0.7828787193674996,-0.06478240575973951
N111_H7_zero_full,H7,zero,sub-10584,alpha,1.0,0.0504879874660944,0.04291649687,0.0058506442393,0.1375963408625,N111_H7_base_full,base,1.0,0.1052195401715552,0.07727591679,0.00983104963035,0.3798313026024999,-0.054731552705460804
N111_H7_zero_full,H7,zero,sub-10584,kappa,1.0,1.0762600095387371,1.0641438735,0.5591779403075,1.657645091375,N111_H7_base_full,base,1.0,0.4620433628725107,0.4532482022,0.14032236729,0.8342765767225,0.6142166466662264
N111_H7_zero_full,H7,zero,sub-10584,theta,1.0,0.0813954633783077,0.063040573935,0.004618826547575,0.2594481068399999,N111_H7_base_full,base,1.0,0.1624570552973471,0.096224508685,0.002884474605825,0.6237385312899998,-0.0810615919190394
N111_H7_zero_full,H7,zero,sub-10584,theta_stranger,1.0,0.0184642651210764,0.0020362351375,1.4780588625000002e-05,0.1742743582175,N111_H7_base_full,base,1.0,0.0333280857005666,0.002285026177,9.4511259804e-06,0.2867735938724997,-0.014863820579490199
N111_H7_zero_full,H7,zero,sub-10585,alpha,1.0,0.1097021632039093,0.08620661116,0.0097340653010749,0.3386460599674999,N111_H7_base_full,base,1.0,0.0973149980107035,0.077705209865,0.00865655734125,0.2885392117625,0.012387165193205804
N111_H7_zero_full,H7,zero,sub-10585,kappa,1.0,0.2540939542517645,0.2249223895,0.0575027092215,0.6169889330774998,N111_H7_base_full,base,1.0,0.1420796687214131,0.12572888795,0.0435767447815,0.3346942592474999,0.11201428553035142
N111_H7_zero_full,H7,zero,sub-10585,theta,1.0,3.4914236101636003,3.218614671,1.2061013688250002,7.307558090525,N111_H7_base_full,base,1.0,6.784098515958063,6.494774245,2.80733551195,12.267170610249996,-3.292674905794463
N111_H7_zero_full,H7,zero,sub-10585,theta_stranger,1.0,1.05498973440659,0.70375078245,0.0172411704935,4.195868821449997,N111_H7_base_full,base,1.0,3.2373821373052496,2.7718808985,0.4273338117525,8.624539049949997,-2.1823924028986594
N111_H7_zero_full,H7,zero,sub-10589,alpha,1.0,0.0477379826152535,0.032822684705,0.003657930253475,0.1820289211124999,N111_H7_base_full,base,1.0,0.0819881745814988,0.062710928685,0.00717671339785,0.27008138287,-0.034250191966245305
N111_H7_zero_full,H7,zero,sub-10589,kappa,1.0,0.5352806327757919,0.5026122902,0.11180152745,1.1501028543,N111_H7_base_full,base,1.0,0.1771526463963587,0.1602248475,0.05077701998975,0.3998268338199999,0.35812798637943316
N111_H7_zero_full,H7,zero,sub-10589,theta,1.0,2.053412478286875,1.800434948,0.7913232388875,4.836703783025,N111_H7_base_full,base,1.0,5.84600536012325,5.550464021,2.4981651368500004,10.922085258249997,-3.7925928818363754
N111_H7_zero_full,H7,zero,sub-10589,theta_stranger,1.0,0.2811435036501409,0.1686404835,0.005279431484025,1.2410597687999991,N111_H7_base_full,base,1.0,1.8639718732816508,1.439027229,0.08076264974175,6.108966097999995,-1.58282836963151
N111_H7_zero_full,H7,zero,sub-10590,alpha,1.0,0.0575638488993149,0.05024094119,0.00517894787735,0.1522450302274999,N111_H7_base_full,base,1.0,0.1002962142328853,0.090876790975,0.0118285856985,0.2441454739674999,-0.0427323653335704
N111_H7_zero_full,H7,zero,sub-10590,kappa,1.0,1.9801312717664372,1.8721230605,0.862756587715,3.646386813425,N111_H7_base_full,base,1.0,1.032893305498575,0.9643263956,0.408668898325,2.027705043375,0.9472379662678623
N111_H7_zero_full,H7,zero,sub-10590,theta,1.0,1.3105088695305376,1.2061663765,0.7234195398150001,2.5065245896,N111_H7_base_full,base,1.0,2.4544984864528376,2.2411702635,1.11928073795,4.991734563,-1.1439896169223
N111_H7_zero_full,H7,zero,sub-10590,theta_stranger,1.0,0.2011883731956327,0.2066231485,0.005866429346225,0.4186294687775,N111_H7_base_full,base,1.0,0.2317807368260341,0.2178668131,0.0049311695063,0.5700265578324999,-0.03059236363040138
N111_H7_zero_full,H7,zero,sub-10596,alpha,1.0,0.0445539307305963,0.033348444235,0.003805187335425,0.1525502512325,N111_H7_base_full,base,1.0,0.0468686320304213,0.03543219769,0.00377721951765,0.15508094459,-0.0023147012998250005
N111_H7_zero_full,H7,zero,sub-10596,kappa,1.0,0.4342418885182018,0.39201410235,0.1494425925775,0.94418286869,N111_H7_base_full,base,1.0,0.2626513948226775,0.23833493825,0.1023589503524999,0.5589497947625001,0.17159049369552426
N111_H7_zero_full,H7,zero,sub-10596,theta,1.0,4.572974303609588,4.395364862999999,1.934776230625,8.280947213174999,N111_H7_base_full,base,1.0,7.647881772416437,7.448696734,3.59251165735,12.79296600525,-3.07490746880685
N111_H7_zero_full,H7,zero,sub-10596,theta_stranger,1.0,2.6242120042843124,2.349713263,0.9316333224725,5.922957058349999,N111_H7_base_full,base,1.0,4.597165064128225,4.212517687,1.680809842075,9.4830739596,-1.9729530598439124
N111_H7_zero_full,H7,zero,sub-10603,alpha,1.0,0.0734592036138367,0.065355214545,0.010030435061,0.1850770183374999,N111_H7_base_full,base,1.0,0.0616135753980357,0.05477344462,0.00798113457185,0.1578569309924999,0.011845628215801006
N111_H7_zero_full,H7,zero,sub-10603,kappa,1.0,0.6294074268365676,0.60844139115,0.1888251670925,1.19577929995,N111_H7_base_full,base,1.0,0.680594599844092,0.6700281306,0.231147069755,1.1934754307999995,-0.0511871730075244
N111_H7_zero_full,H7,zero,sub-10603,theta,1.0,1.44035942092618,1.2618745995,0.62344139668,3.295302587675,N111_H7_base_full,base,1.0,1.2334314687819323,1.114524733,0.5920271797675,2.5998883631999994,0.20692795214424775
N111_H7_zero_full,H7,zero,sub-10603,theta_stranger,1.0,0.0589214161986386,0.024462801645,0.0004945421278275,0.312085801675,N111_H7_base_full,base,1.0,0.0462943180566595,0.019204061885,0.0004004690310275,0.2478255292274999,0.012627098141979105
N111_H7_zero_full,H7,zero,sub-10606,alpha,1.0,0.0738532396811477,0.050855844745,0.0040962120092249,0.2683859213525,N111_H7_base_full,base,1.0,0.0620959258490422,0.0445881040699999,0.004036162037525,0.220704059665,0.011757313832105494
N111_H7_zero_full,H7,zero,sub-10606,kappa,1.0,0.2655722718701412,0.2482261994,0.1095717867625,0.5164124091,N111_H7_base_full,base,1.0,0.2066016177034406,0.1955716069999999,0.09638311378825,0.3754723991649999,0.05897065416670061
