model,category,label,measure,observed,predicted,sim_low,sim_high,n_subjects
M3,time,1:1,investment,3.9423948220064724,4.21122006472492,4.037899329634768,4.379934697179842,103
M3,time,1:2,high_probability,0.4943828016643551,0.5349539990753582,0.4934789644012945,0.5706784558483585,103
M3,time,1:2,investment,3.601849283402681,3.9155154877484977,3.732612112806288,4.085940822931114,103
M3,time,1:3,high_probability,0.5740522422561257,0.533657882570504,0.497217117429496,0.5714742256125753,103
M3,time,1:3,investment,3.7595469255663425,3.725435737401757,3.5634934119278783,3.912049815071661,103
M3,recent,1:0,high_probability,0.4964478870960882,0.5254016575556841,0.5005240024784215,0.5502644944528153,103
M3,recent,1:0,investment,3.605382931682189,3.8587649586800263,3.7409326639712837,3.9844319032068896,103
M3,recent,1:1,high_probability,0.5628620570368144,0.55725199708677,0.5359753724486377,0.5836788025374903,103
M3,recent,1:1,investment,3.9113933800827003,4.0000499937577665,3.8990616860216365,4.12854666587141,103
M3,partner,2,high_probability,0.4853320699437203,0.4686559005823186,0.45289554445251945,0.48460920848535816,103
M3,partner,2,investment,3.5577732872929597,3.551797024493703,3.479635028090061,3.6329999929147863,103
M3,offer,2:0-2,high_probability,0.6585760517799353,0.4842718446601942,0.4368932038834951,0.5340008090614886,103
M3,offer,2:0-2,investment,1.3171521035598706,0.9685436893203884,0.8737864077669902,1.0680016181229772,103
M3,offer,2:0-4,high_probability,0.6059870550161812,0.4663106796116505,0.4230582524271844,0.5105784789644013,103
M3,offer,2:0-4,investment,2.423948220064725,1.865242718446602,1.6922330097087377,2.0423139158576054,103
M3,offer,2:0-8,high_probability,0.516990291262136,0.4541383495145631,0.41745550161812295,0.48624595469255666,103
M3,offer,2:0-8,investment,4.135922330097088,3.633106796116505,3.3396440129449836,3.8899676375404533,103
M3,offer,2:2-4,high_probability,0.4911003236245955,0.4741181229773463,0.4295509708737864,0.5178398058252428,103
M3,offer,2:2-4,investment,2.9822006472491913,2.9482362459546927,2.8591019417475727,3.0356796116504854,103
M3,offer,2:2-8,high_probability,0.38817614424410546,0.46608443134535366,0.43531986823855756,0.4938207928802589,103
M3,offer,2:2-8,investment,4.329056865464633,4.7965065880721225,4.6119192094313455,4.962924757281554,103
M3,offer,2:4-8,high_probability,0.3551779935275081,0.4711771844660194,0.41494741100323623,0.5132281553398059,103
M3,offer,2:4-8,investment,5.4207119741100325,5.884708737864077,5.659789644012944,6.052912621359223,103
M3,time,2:1,high_probability,0.45513176144244105,0.501495319001387,0.45424901756819236,0.5439152797041146,103
M3,time,2:1,investment,3.5947757743874247,3.913815187239945,3.658134535367544,4.1514233703190015,103
M3,time,2:2,high_probability,0.5026610644257703,0.4787249066293184,0.4462155695611578,0.5167460317460317,102
M3,time,2:2,investment,3.237114845938375,3.2693905228758173,3.12092028478058,3.429199929971989,102
M3,time,2:3,high_probability,0.4564493758668516,0.4656073354908306,0.42935101710587154,0.49942633687779314,103
M3,time,2:3,investment,3.5818847280012327,3.6748767914932956,3.4818292494991523,3.849615888426567,103
M3,recent,2:0,high_probability,0.45743527999381806,0.4552572773300872,0.43203911746369633,0.4788940334436705,103
M3,recent,2:0,investment,3.4193595255559845,3.4931944789361706,3.3847604453893707,3.60635425345484,103
M3,recent,2:1,high_probability,0.5319595587799472,0.4874598204016769,0.4672517891953213,0.5086245222114011,103
M3,recent,2:1,investment,3.788940024376918,3.654027861780646,3.5572131039371198,3.793189385650836,103
M4,partner,0,high_probability,0.7797204039188744,0.7108614882034611,0.6950186610464774,0.7280765293293198,103
M4,partner,0,investment,4.965235494752789,4.766193993060346,4.691521206585262,4.855445685683002,103
M4,offer,0:0-2,high_probability,0.8948220064724918,0.6591423948220065,0.6066545307443365,0.7104166666666666,103
M4,offer,0:0-2,investment,1.7896440129449835,1.318284789644013,1.213309061488673,1.4208333333333332,103
M4,offer,0:0-4,high_probability,0.877022653721683,0.7161690938511327,0.6812297734627832,0.7541059870550162,103
M4,offer,0:0-4,investment,3.508090614886732,2.864676375404531,2.724919093851133,3.0164239482200648,103
M4,offer,0:0-8,high_probability,0.8567961165048543,0.7685800970873786,0.7329085760517798,0.8075040453074434,103
M4,offer,0:0-8,investment,6.854368932038835,6.148640776699029,5.863268608414239,6.460032362459547,103
M4,offer,0:2-4,high_probability,0.7855987055016181,0.6528276699029126,0.6108009708737864,0.6983818770226538,103
M4,offer,0:2-4,investment,3.571197411003236,3.3056553398058255,3.221601941747572,3.396763754045308,103
M4,offer,0:2-8,high_probability,0.7046463245492371,0.737176779935275,0.710983876560333,0.7615499306518723,103
M4,offer,0:2-8,investment,6.227877947295424,6.42306067961165,6.265903259361996,6.569299583911236,103
M4,offer,0:4-8,high_probability,0.6359223300970874,0.7033131067961165,0.6633899676375404,0.7443567961165048,103
M4,offer,0:4-8,investment,6.543689320388349,6.813252427184466,6.653559870550161,6.977427184466018,103
M4,time,0:1,high_probability,0.8536985668053629,0.7059457350901526,0.6666533749422099,0.73918284789644,103
M4,time,0:1,investment,5.744891354600091,5.079042764678687,4.888114886731392,5.24202380952381,103
M4,time,0:2,high_probability,0.7948220064724918,0.706392510402219,0.6746006703652333,0.7498124711049469,103
M4,time,0:2,investment,4.835113268608414,4.6029739944521495,4.447975034674063,4.775524156264448,103
M4,time,0:3,high_probability,0.7709816612729234,0.7061835799044536,0.6676346509477576,0.7432289258745571,103
M4,time,0:3,investment,4.722360918477423,4.555240175681924,4.400260826013254,4.719138927415626,103
M4,recent,0:0,high_probability,0.7582941061096402,0.6882713056618437,0.6678278298696987,0.7116339063801228,103
M4,recent,0:0,investment,5.0068104495288965,4.786490961823718,4.684015098503248,4.891860685359758,103
M4,recent,0:1,high_probability,0.7918384070083101,0.7422807363720638,0.7222519142170412,0.7647443933612555,103
M4,recent,0:1,investment,4.8296958165890205,4.763798005305919,4.668130315849833,4.87905527938652,103
M4,partner,1,high_probability,0.5286776974437769,0.5374920981356097,0.522258916533377,0.5533294616957332,103
M4,partner,1,investment,3.7424017349822156,3.8955718919845825,3.81386872231757,3.9707295493417445,103
M4,offer,1:0-2,high_probability,0.7831715210355987,0.5341788025889967,0.49350728155339807,0.5817961165048544,103
M4,offer,1:0-2,investment,1.5663430420711975,1.0683576051779935,0.9870145631067961,1.1635922330097088,103
M4,offer,1:0-4,high_probability,0.7200647249190938,0.5437540453074433,0.5016181229773463,0.5858414239482201,103
M4,offer,1:0-4,investment,2.880258899676375,2.1750161812297732,2.0064724919093853,2.3433656957928806,103
M4,offer,1:0-8,high_probability,0.5865695792880259,0.5499959546925567,0.5137338187702266,0.5809263754045307,103
M4,offer,1:0-8,investment,4.692556634304207,4.3999676375404535,4.109870550161813,4.647411003236246,103
M4,offer,1:2-4,high_probability,0.48139158576051777,0.525529935275081,0.4740695792880259,0.579368932038835,103
M4,offer,1:2-4,investment,2.962783171521035,3.0510598705501617,2.948139158576052,3.15873786407767,103
M4,offer,1:2-8,high_probability,0.398035136384651,0.5366572468793342,0.5074456773000462,0.5656365580212668,103
M4,offer,1:2-8,investment,4.388210818307906,5.219943481276007,5.0446740638002785,5.393819348127602,103
M4,offer,1:4-8,high_probability,0.34385113268608414,0.5381148867313916,0.49997977346278316,0.581007281553398,103
M4,offer,1:4-8,investment,5.375404530744336,6.1524595469255665,5.999919093851132,6.324029126213591,103
M4,time,1:1,high_probability,0.523705501618123,0.5308191747572815,0.489394937586685,0.5756475381414701,103
M4,time,1:1,investment,3.9423948220064724,4.025539528432732,3.8302028432732316,4.220052588996762,103
M4,time,1:2,high_probability,0.4943828016643551,0.5180456541840037,0.4764251040221915,0.5569897133610726,103
M4,time,1:2,investment,3.601849283402681,3.8322369394359685,3.631167360147942,3.9960494683310217,103
M4,time,1:3,high_probability,0.5740522422561257,0.5334391470180304,0.49568279010633365,0.5782706310679612,103
M4,time,1:3,investment,3.7595469255663425,3.717708853444291,3.541707697642163,3.9205391816920936,103
M4,recent,1:0,high_probability,0.4964478870960882,0.5169252457058974,0.49330298021510194,0.541720001613812,103
M4,recent,1:0,investment,3.605382931682189,3.8117025312879003,3.6991687797734363,3.9299020202939383,103
M4,recent,1:1,high_probability,0.5628620570368144,0.5689412885483701,0.5433880003927475,0.5893524994977736,103
M4,recent,1:1,investment,3.9113933800827003,4.056496655549456,3.926289931869957,4.176657315070384,103
M4,partner,2,high_probability,0.4853320699437203,0.4600879831111563,0.44375278031550386,0.47762560187924274,103
M4,partner,2,investment,3.5577732872929597,3.518785478900629,3.445639096477624,3.6044624101508367,103
M4,offer,2:0-2,high_probability,0.6585760517799353,0.4753195792880258,0.427123786407767,0.5202467637540452,103
M4,offer,2:0-2,investment,1.3171521035598706,0.9506391585760516,0.854247572815534,1.0404935275080904,103
M4,offer,2:0-4,high_probability,0.6059870550161812,0.45050566343042076,0.406128640776699,0.5057443365695794,103
M4,offer,2:0-4,investment,2.423948220064725,1.802022653721683,1.624514563106796,2.0229773462783176,103
M4,offer,2:0-8,high_probability,0.516990291262136,0.45133899676375405,0.4116909385113268,0.49273867313915864,103
M4,offer,2:0-8,investment,4.135922330097088,3.6107119741100324,3.2935275080906146,3.941909385113269,103
M4,offer,2:2-4,high_probability,0.4911003236245955,0.4672208737864078,0.4182443365695792,0.516282362459547,103
M4,offer,2:2-4,investment,2.9822006472491913,2.9344417475728153,2.8364886731391583,3.032564724919094,103
M4,offer,2:2-8,high_probability,0.38817614424410546,0.461501386962552,0.42959864771151174,0.49040973185390657,103
M4,offer,2:2-8,investment,4.329056865464633,4.7690083217753125,4.57759188626907,4.94245839112344,103
M4,offer,2:4-8,high_probability,0.3551779935275081,0.45347896440129454,0.4069377022653722,0.5033778317152104,103
M4,offer,2:4-8,investment,5.4207119741100325,5.813915857605178,5.627750809061488,6.013511326860841,103
M4,time,2:1,high_probability,0.45513176144244105,0.4608121243643089,0.41480524734165497,0.5027005316689783,103
M4,time,2:1,investment,3.5947757743874247,3.72338603791031,3.4997809754969946,3.940233472029588,103
M4,time,2:2,high_probability,0.5026610644257703,0.45242944677871144,0.40786093604108303,0.4929633520074698,102
M4,time,2:2,investment,3.237114845938375,3.147946195144725,2.9503583099906625,3.326004318394025,102
M4,time,2:3,high_probability,0.4564493758668516,0.4607185814455231,0.4236750654954538,0.4980374479889043,103
M4,time,2:3,investment,3.5818847280012327,3.657739983048235,3.475839497611342,3.8469575435352144,103
M4,recent,2:0,high_probability,0.45743527999381806,0.43868106984024946,0.4136365756641669,0.4635134791520428,103
M4,recent,2:0,investment,3.4193595255559845,3.4100142578865187,3.296944810931817,3.5196775927765342,103
M4,recent,2:1,high_probability,0.5319595587799472,0.4917105451979697,0.4646320904173561,0.5158193299894474,103
M4,recent,2:1,investment,3.788940024376918,3.6938667143754618,3.5644910775261294,3.8132230921879695,103
M0,time,0:4,high_probability,0.738737292669877,0.5051413857677902,0.4495572498662386,0.5565308988764044,89
M0,time,0:4,investment,4.405591225254147,3.5231856607811665,3.301906768325308,3.7717990904226846,89
M0,time,0:5,high_probability,0.7416137566137566,0.4999878306878307,0.4588756613756613,0.5550482804232804,90
M0,time,0:5,investment,5.044021164021164,3.8921793650793655,3.6503055555555544,4.180560846560847,90
M0,time,0:6,high_probability,0.7687918871252203,0.5000773148148148,0.4540468474426808,0.5505318562610227,90
M0,time,0:6,investment,4.895608465608465,3.685461419753086,3.4110859788359784,3.9403379629629627,90
M0,time,1:4,high_probability,0.5183597883597885,0.49960205026455023,0.4574054232804234,0.5503025793650794,90
M0,time,1:4,investment,3.7813227513227514,3.7983833333333337,3.5832301587301587,4.028294312169311,90
M0,time,1:5,high_probability,0.561468253968254,0.5006271825396825,0.45670171957671973,0.5531226851851853,90
M0,time,1:5,investment,3.8394444444444438,3.6526193121693127,3.3937863756613766,3.933114417989419,90
M0,time,1:6,high_probability,0.504920634920635,0.5025797619047618,0.4418154761904764,0.5558333333333336,90
M0,time,1:6,investment,3.7020634920634916,3.790437566137566,3.487671957671957,4.0562420634920615,90
M0,time,2:4,high_probability,0.4467592592592593,0.499757208994709,0.4545982142857142,0.5463928571428571,90
M0,time,2:4,investment,3.5567195767195776,3.8443906084656083,3.6140747354497353,4.08265343915344,90
M0,time,2:5,high_probability,0.5750132275132275,0.5012484788359789,0.4471236772486773,0.5580479497354499,90
M0,time,2:5,investment,3.5863227513227516,3.401512433862434,3.141214285714287,3.603964947089948,90
M0,time,2:6,high_probability,0.5283201058201057,0.5013501322751323,0.4493964947089947,0.5469507275132273,90
M0,time,2:6,investment,3.8302910052910053,3.739606349206349,3.4884907407407395,3.9591481481481483,90
M1,time,0:4,high_probability,0.738737292669877,0.45772077314071696,0.40388677100053516,0.5112219101123596,89
M1,time,0:4,investment,4.405591225254147,3.284810326377742,3.0420177902621726,3.543741974317817,89
M1,time,0:5,high_probability,0.7416137566137566,0.44572711640211643,0.39668981481481486,0.484959656084656,90
M1,time,0:5,investment,5.044021164021164,3.6014359788359784,3.3598452380952377,3.7945119047619036,90
M1,time,0:6,high_probability,0.7687918871252203,0.44566940035273367,0.40177876984126987,0.491178020282187,90
M1,time,0:6,investment,4.895608465608465,3.380761992945326,3.138529982363315,3.626869929453264,90
M1,time,1:4,high_probability,0.5183597883597885,0.45018994708994703,0.39477149470899453,0.5004603174603173,90
M1,time,1:4,investment,3.7813227513227514,3.5463921957671958,3.3198128306878303,3.769558201058201,90
M1,time,1:5,high_probability,0.561468253968254,0.4491546957671958,0.39950595238095227,0.5031808862433861,90
M1,time,1:5,investment,3.8394444444444438,3.35277380952381,3.126560846560847,3.6054206349206352,90
M1,time,1:6,high_probability,0.504920634920635,0.4483480158730158,0.40175264550264533,0.5030813492063494,90
M1,time,1:6,investment,3.7020634920634916,3.516195238095238,3.276669312169313,3.7412857142857154,90
M1,time,2:4,high_probability,0.4467592592592593,0.4508910714285714,0.4025879629629629,0.4945939153439154,90
M1,time,2:4,investment,3.5567195767195776,3.594943518518519,3.362471560846561,3.8114834656084655,90
M1,time,2:5,high_probability,0.5750132275132275,0.44824887566137567,0.3909047619047619,0.5013389550264551,90
M1,time,2:5,investment,3.5863227513227516,3.1084447089947087,2.811447089947091,3.3658637566137584,90
M1,time,2:6,high_probability,0.5283201058201057,0.44958492063492067,0.4021355820105821,0.49041832010582004,90
M1,time,2:6,investment,3.8302910052910053,3.467012433862434,3.251079365079366,3.6874424603174614,90
M2,time,0:4,high_probability,0.738737292669877,0.4556469368646335,0.405105671482076,0.505149478330658,89
M2,time,0:4,investment,4.405591225254147,3.289122257891921,3.073902487961476,3.526241305510968,89
M2,time,0:5,high_probability,0.7416137566137566,0.44944074074074075,0.3980509259259258,0.4999847883597885,90
M2,time,0:5,investment,5.044021164021164,3.631787037037037,3.330708994708996,3.894486772486773,90
M2,time,0:6,high_probability,0.7687918871252203,0.446817791005291,0.40167019400352727,0.4964616402116403,90
M2,time,0:6,investment,4.895608465608465,3.3883120811287477,3.1238591269841267,3.655300925925926,90
M2,time,1:4,high_probability,0.5183597883597885,0.45261851851851853,0.3993928571428572,0.5008161375661376,90
M2,time,1:4,investment,3.7813227513227514,3.5719859788359787,3.3263683862433844,3.7832380952380946,90
M2,time,1:5,high_probability,0.561468253968254,0.4508175264550265,0.4020939153439154,0.4977622354497355,90
M2,time,1:5,investment,3.8394444444444438,3.3797195767195762,3.1555429894179894,3.6223247354497334,90
M2,time,1:6,high_probability,0.504920634920635,0.4452834656084656,0.4003703703703703,0.504968253968254,90
M2,time,1:6,investment,3.7020634920634916,3.48632328042328,3.287366402116403,3.7136058201058195,90
M2,time,2:4,high_probability,0.4467592592592593,0.44266865079365075,0.39467328042328054,0.4842526455026455,90
M2,time,2:4,investment,3.5567195767195776,3.5410575396825394,3.2979748677248675,3.7809384920634916,90
M2,time,2:5,high_probability,0.5750132275132275,0.437849537037037,0.3828128306878306,0.4998895502645503,90
M2,time,2:5,investment,3.5863227513227516,3.067400132275132,2.801570767195767,3.344464947089947,90
M2,time,2:6,high_probability,0.5283201058201057,0.4403648148148148,0.390291335978836,0.4888597883597884,90
M2,time,2:6,investment,3.8302910052910053,3.421933994708995,3.1555416666666667,3.644383597883598,90
M5,time,0:4,high_probability,0.738737292669877,0.7290474852862494,0.6875173889780632,0.7670589218833601,89
M5,time,0:4,investment,4.405591225254147,4.600582397003745,4.416673354735152,4.781569689673622,89
M5,time,0:5,high_probability,0.7416137566137566,0.728868783068783,0.691705687830688,0.7724246031746032,90
M5,time,0:5,investment,5.044021164021164,5.08612962962963,4.907552910052912,5.2663677248677265,90
M5,time,0:6,high_probability,0.7687918871252203,0.7267690035273366,0.6866718474426808,0.7659494047619047,90
M5,time,0:6,investment,4.895608465608465,4.8255993827160495,4.64241622574956,5.0198483245149905,90
M5,time,1:4,high_probability,0.5183597883597885,0.3755624999999999,0.32753339947089943,0.4208571428571428,90
M5,time,1:4,investment,3.7813227513227514,3.1773833333333332,2.95816335978836,3.39982208994709,90
M5,time,1:5,high_probability,0.561468253968254,0.37524914021164024,0.33126785714285706,0.4194765211640212,90
M5,time,1:5,investment,3.8394444444444438,2.9744835978835975,2.78776917989418,3.211657407407409,90
M5,time,1:6,high_probability,0.504920634920635,0.3714682539682539,0.3190873015873015,0.41686375661375663,90
M5,time,1:6,investment,3.7020634920634916,3.1191502645502647,2.880777777777777,3.3157777777777775,90
M5,time,2:4,high_probability,0.4467592592592593,0.35729186507936506,0.31605059523809514,0.4125820105820106,90
M5,time,2:4,investment,3.5567195767195776,3.0896260582010586,2.8973630952380955,3.320082671957673,90
M5,time,2:5,high_probability,0.5750132275132275,0.3665238756613756,0.3193964947089946,0.426836970899471,90
M5,time,2:5,investment,3.5863227513227516,2.7117517195767196,2.489299603174602,2.970983465608466,90
M5,time,2:6,high_probability,0.5283201058201057,0.3580901455026455,0.3101111111111111,0.402224537037037,90
M5,time,2:6,investment,3.8302910052910053,3.023758994708995,2.7971468253968257,3.21996626984127,90
M6,time,0:4,high_probability,0.738737292669877,0.6290696896736222,0.5888028357410379,0.6747104066345638,89
M6,time,0:4,investment,4.405591225254147,4.146880684858213,3.9582216425896197,4.35110888175495,89
M6,time,0:5,high_probability,0.7416137566137566,0.6337502645502645,0.5893723544973545,0.6800277777777777,90
M6,time,0:5,investment,5.044021164021164,4.599250529100529,4.3943439153439146,4.818452380952381,90
M6,time,0:6,high_probability,0.7687918871252203,0.6312659391534392,0.5882816358024691,0.6771822089947088,90
M6,time,0:6,investment,4.895608465608465,4.346972310405644,4.144888447971781,4.591390873015873,90
M6,time,1:4,high_probability,0.5183597883597885,0.6299623677248677,0.5893045634920633,0.6754874338624336,90
M6,time,1:4,investment,3.7813227513227514,4.472228968253969,4.271659391534392,4.669218915343916,90
M6,time,1:5,high_probability,0.561468253968254,0.6351863756613756,0.5940628306878306,0.6787638888888889,90
M6,time,1:5,investment,3.8394444444444438,4.3574088624338625,4.159447751322752,4.56621296296296,90
M6,time,1:6,high_probability,0.504920634920635,0.6137181216931217,0.5667050264550265,0.6526329365079365,90
M6,time,1:6,investment,3.7020634920634916,4.3352970899470895,4.108986772486771,4.5266455026455015,90
M6,time,2:4,high_probability,0.4467592592592593,0.3474609788359788,0.3085023148148147,0.3850876322751324,90
M6,time,2:4,investment,3.5567195767195776,3.047880291005291,2.8438955026455024,3.246127645502645,90
M6,time,2:5,high_probability,0.5750132275132275,0.34634173280423275,0.30646097883597884,0.3998048941798941,90
M6,time,2:5,investment,3.5863227513227516,2.6388214285714287,2.430033068783069,2.9002023809523823,90
M6,time,2:6,high_probability,0.5283201058201057,0.3391433201058201,0.30005158730158726,0.38281216931216927,90
M6,time,2:6,investment,3.8302910052910053,2.9560031746031745,2.7498816137566138,3.1830138888888895,90
M7,time,0:4,high_probability,0.738737292669877,0.7474704387372927,0.707459871589085,0.7850274210807917,89
M7,time,0:4,investment,4.405591225254147,4.6722647137506685,4.5037526752273935,4.859421482075977,89
M7,time,0:5,high_probability,0.7416137566137566,0.7495104497354496,0.7120489417989418,0.7864239417989419,90
M7,time,0:5,investment,5.044021164021164,5.176464021164022,5.027994708994709,5.352350529100529,90
M7,time,0:6,high_probability,0.7687918871252203,0.7469394841269841,0.7052935405643739,0.7854997795414461,90
M7,time,0:6,investment,4.895608465608465,4.9080671516754855,4.715687389770723,5.109513447971781,90
M7,time,1:4,high_probability,0.5183597883597885,0.5303724206349206,0.48775066137566125,0.5741755952380954,90
M7,time,1:4,investment,3.7813227513227514,3.974457275132275,3.7748174603174607,4.150376984126986,90
M7,time,1:5,high_probability,0.561468253968254,0.5308009920634921,0.48208630952380965,0.5806226851851851,90
M7,time,1:5,investment,3.8394444444444438,3.7926415343915334,3.56756746031746,4.026039021164022,90
M7,time,1:6,high_probability,0.504920634920635,0.5228625661375661,0.4782235449735451,0.5609080687830688,90
M7,time,1:6,investment,3.7020634920634916,3.8783425925925927,3.6958082010582025,4.062030423280422,90
M7,time,2:4,high_probability,0.4467592592592593,0.3269498677248677,0.2888366402116403,0.3640790343915343,90
M7,time,2:4,investment,3.5567195767195776,2.9355547619047617,2.755515211640212,3.123537037037037,90
M7,time,2:5,high_probability,0.5750132275132275,0.33617083333333325,0.2855820105820105,0.38756216931216936,90
M7,time,2:5,investment,3.5863227513227516,2.5833982804232805,2.368863095238096,2.8118875661375657,90
M7,time,2:6,high_probability,0.5283201058201057,0.3270335978835979,0.282969246031746,0.37903935185185195,90
M7,time,2:6,investment,3.8302910052910053,2.8873593915343916,2.686065476190476,3.1011150793650786,90
M8,time,0:4,high_probability,0.738737292669877,0.578544810058855,0.528625936329588,0.6197291332263242,89
M8,time,0:4,investment,4.405591225254147,3.897512841091493,3.687885232744782,4.101563670411985,89
M8,time,0:5,high_probability,0.7416137566137566,0.5868367724867725,0.5436044973544973,0.6308769841269838,90
M8,time,0:5,investment,5.044021164021164,4.364769576719578,4.142346560846562,4.5799417989418005,90
M8,time,0:6,high_probability,0.7687918871252203,0.5898157186948854,0.5507571649029981,0.6279064153439153,90
M8,time,0:6,investment,4.895608465608465,4.122236507936508,3.903718474426807,4.3130579805996465,90
M8,time,1:4,high_probability,0.5183597883597885,0.5814020502645503,0.5376190476190476,0.6267678571428572,90
M8,time,1:4,investment,3.7813227513227514,4.226857010582011,4.027820767195768,4.4320767195767194,90
M8,time,1:5,high_probability,0.561468253968254,0.5916454365079364,0.5475909391534391,0.6357982804232803,90
M8,time,1:5,investment,3.8394444444444438,4.122223941798942,3.9053783068783074,4.331174603174603,90
M8,time,1:6,high_probability,0.504920634920635,0.5813517195767196,0.5376428571428571,0.6277407407407407,90
M8,time,1:6,investment,3.7020634920634916,4.183610846560847,3.9642089947089953,4.402186507936507,90
M8,time,2:4,high_probability,0.4467592592592593,0.5636742724867725,0.5247476851851851,0.6041170634920635,90
M8,time,2:4,investment,3.5567195767195776,4.175782142857143,3.9770158730158736,4.357058862433862,90
M8,time,2:5,high_probability,0.5750132275132275,0.5708635582010582,0.5234702380952383,0.6220406746031746,90
M8,time,2:5,investment,3.5863227513227516,3.7323892857142864,3.538177910052911,3.936640873015873,90
M8,time,2:6,high_probability,0.5283201058201057,0.5735269841269841,0.5286140873015873,0.6192748015873015,90
M8,time,2:6,investment,3.8302910052910053,4.109779365079365,3.9233273809523825,4.31492328042328,90
M3,time,0:4,high_probability,0.732530454042082,0.6828166528239202,0.6414119601328901,0.7263410160575857,86
M3,time,0:4,investment,4.360437430786268,4.362420819490588,4.170973145071981,4.548428156146181,86
M3,time,0:5,high_probability,0.7327038861521619,0.6682370005473453,0.6266085112205799,0.7077394636015326,87
M3,time,0:5,investment,5.007224958949097,4.773289819376027,4.581699507389164,4.959939792008758,87
M3,time,0:6,high_probability,0.7700145958766649,0.6505028735632183,0.616963373471994,0.6936072340813719,87
M3,time,0:6,investment,4.895840175150521,4.408327586206897,4.224636015325672,4.610665936872834,87
M3,time,1:4,high_probability,0.5199507389162561,0.5564020935960591,0.5133169129720855,0.5910211412151066,87
M3,time,1:4,investment,3.777613574165298,4.098447591680351,3.9054570333880685,4.29575259989053,87
M3,time,1:5,high_probability,0.5719622331691298,0.5405694444444444,0.49805316091954016,0.5845152572523262,87
M3,time,1:5,investment,3.887985769020251,3.8571937602627258,3.642694991789818,4.045119731800767,87
M3,time,1:6,high_probability,0.5016420361247947,0.5198471538040503,0.4821237000547344,0.5632512315270937,87
M3,time,1:6,investment,3.6749315818281336,3.8461882868089763,3.689922003284073,4.029852216748768,87
M3,time,2:4,high_probability,0.44984948002189384,0.46551662561576357,0.4223556376573618,0.5015678024083197,87
M3,time,2:4,investment,3.5507389162561585,3.615624247400109,3.432299534756431,3.804059934318556,87
M3,time,2:5,high_probability,0.581048166392994,0.46914901477832516,0.43032430213464706,0.5095118363437329,87
M3,time,2:5,investment,3.645621237000548,3.2660517241379305,3.1041447728516696,3.442768199233715,87
M3,time,2:6,high_probability,0.5312123700054734,0.45581239737274226,0.41886631089217297,0.49547448002189376,87
M3,time,2:6,investment,3.862753147235906,3.6120225779967168,3.433637110016421,3.7905890804597706,87
M4,time,0:4,high_probability,0.732530454042082,0.7127589285714285,0.6733966638981174,0.7533821290143965,86
M4,time,0:4,investment,4.360437430786268,4.495415005537099,4.3058070321151725,4.667800387596901,86
M4,time,0:5,high_probability,0.7327038861521619,0.7119731800766282,0.6694499178981936,0.7484879584017513,87
M4,time,0:5,investment,5.007224958949097,4.99716091954023,4.822318007662835,5.192393267651888,87
M4,time,0:6,high_probability,0.7700145958766649,0.7131677613574164,0.6762943577814268,0.7492808109833972,87
M4,time,0:6,investment,4.895840175150521,4.7184750045612125,4.505407088122604,4.925340038314178,87
M4,time,1:4,high_probability,0.5199507389162561,0.5577406267104543,0.5120549397920087,0.5993014504652437,87
M4,time,1:4,investment,3.777613574165298,4.086931171319103,3.8816824028461934,4.2622030651340985,87
M4,time,1:5,high_probability,0.5719622331691298,0.5623286808976463,0.520249042145594,0.609763273125342,87
M4,time,1:5,investment,3.887985769020251,3.9665987958401754,3.773304597701148,4.155219622331693,87
M4,time,1:6,high_probability,0.5016420361247947,0.5562650519978106,0.5161070060207991,0.5980145046524358,87
M4,time,1:6,investment,3.6749315818281336,4.020340448823208,3.850090311986862,4.229662014230979,87
M4,time,2:4,high_probability,0.44984948002189384,0.472223864258347,0.43520833333333325,0.5149993158182812,87
M4,time,2:4,investment,3.5507389162561585,3.666505199781062,3.4837144225506287,3.8750595238095227,87
M4,time,2:5,high_probability,0.581048166392994,0.47312643678160926,0.4348169813902572,0.5173426382047074,87
M4,time,2:5,investment,3.645621237000548,3.278682129173509,3.1158237547892726,3.477172961138479,87
M4,time,2:6,high_probability,0.5312123700054734,0.4683951833607006,0.426474411603722,0.5117672413793104,87
M4,time,2:6,investment,3.862753147235906,3.665539272030651,3.4592480842911892,3.854719485495348,87
