model,n,k,log_likelihood,AIC,AICc,BIC,pseudo_r2_fareri,pseudo_r2_mcfadden,converged,n_starts,n_converged,n_near_best,boundary_parameters,optimizer_message,alpha,kappa,participant_id,theta,theta_stranger,lapse,side_bias,rho,preference_stranger
M4_signed,42,3,-9.290328665735501,24.580657331471002,25.212236278839423,29.793666186321108,0.577828661501141,0.6808783072789242,True,100,100,74,kappa,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.005102704621039036,20.0,sub-10608,0.5858187096675679,,,,,
M2_lapse,42,3,-27.809863780909513,61.619727561819026,62.251306509187444,66.83273641666914,-0.058315183028158156,0.04473446274962489,True,100,100,72,alpha;lapse,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.4077294944591222,sub-10608,,,0.0,,,
M5_lapse,42,4,-4.332544791765512,16.665089583531024,17.746170664612105,23.6157680566645,0.7137780702603508,0.8511775979640617,True,100,100,100,theta;lapse,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.244948621956178,4.141817534094336,sub-10608,5.0,,0.0,,,
M2_side,42,3,-26.45839337169909,58.91678674339818,59.548365690766595,64.12979559824828,-0.011892334045394876,0.09115731173238817,True,100,100,100,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.5251574217201803,sub-10608,,,,-0.5554805759733517,,
M5_side,42,4,-2.6711107775636598,13.34222155512732,14.423302636208401,20.292900028260792,0.7708481324759044,0.9082476601796153,True,100,100,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.08997624377553676,8.300724928867313,sub-10608,5.0,,,-4.348530181994169,,
M2_power,42,3,-27.66773431110105,61.3354686222021,61.96704756957052,66.5484774770522,-0.053433052522042744,0.049616593255740304,True,100,100,100,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.6941746691285877,sub-10608,,,,,0.5255227170424381,
M5_power,42,4,-3.4765336845683477,14.953067369136695,16.034148450217778,21.90374584227017,0.743181950719856,0.8805814784235668,True,100,100,100,kappa;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.3175884262798129,20.0,sub-10608,5.0,,,,0.43739533233589784,
M5_kappa100,42,3,-4.332544791765512,14.665089583531024,15.296668530899446,19.87809843838113,0.7481279521862785,0.8511775979640617,True,100,100,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.2449486216053998,4.141817525995345,sub-10608,5.0,,,,,
M4_ratingcentered,42,3,-9.350867739759508,24.701735479519016,25.333314426887437,29.91474433436912,0.5757491514565114,0.6787987972342945,True,100,100,99,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.01216812012947088,8.718963940253532,sub-10608,0.7083776276095566,,,,,
preference,42,4,-4.256350987020197,16.512701974040397,17.593783055121477,23.46338044717387,0.7163953184568396,0.8537948461605505,True,100,100,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.2174680810257414,4.572126764644194,sub-10608,5.0,,,,,0.04923522907421108
M2_reset,42,2,-29.112231584342695,62.22446316868539,62.532155476377696,65.69980240525213,-0.06870148137429005,-1.7175224347187878e-06,True,100,100,100,alpha;kappa,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1e-05,sub-10617,,,,,,
M5_reset,42,3,-27.439877057619615,60.87975411523923,61.51133306260765,66.09276297008934,-0.04560618276898927,0.05744346300879388,True,100,100,99,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.3167878906985271,0.11876438971048389,sub-10617,5.0,,,,,
M5_signed,42,3,-27.439877057619615,60.87975411523923,61.51133306260765,66.09276297008934,-0.04560618276898927,0.05744346300879388,True,100,100,95,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.31678789151544506,0.11876438937039312,sub-10617,5.0,,,,,
M7_signed,42,4,-26.511240099826846,61.02248019965369,62.10356128073477,67.97315867278716,-0.04805749484268266,0.08934203286102815,True,100,100,91,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.08748988666747984,0.30294755784788063,sub-10617,2.308342078203335,1.2469073928967334,,,,
M4_signed,42,3,-27.045559730438864,60.09111946087773,60.722698408246146,65.30412831572784,-0.03206142913898307,0.07098821663880006,True,100,100,90,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.04690206399517121,1.216317374410952,sub-10617,1.0358832279078618,,,,,
M2_lapse,42,3,-29.1122215840457,64.2244431680914,64.85602211545982,69.4374520229415,-0.10305101979119673,-1.3740134137130156e-06,True,100,100,100,alpha;kappa;lapse,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1e-05,sub-10617,,,0.2,,,
M5_lapse,42,4,-27.134695575943663,62.269391151887326,63.35047223296841,69.2200696250208,-0.06947311683336836,0.06792641087034246,True,100,100,98,theta;lapse,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.3364777663485585,0.23692740779636526,sub-10617,5.0,,0.2,,,
M2_side,42,3,-27.91025632901848,61.82051265803696,62.45209160540538,67.03352151288706,-0.0617636552019442,0.04128599057583893,True,100,100,100,alpha;kappa,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1e-05,sub-10617,,,,0.48550543483955977,,
M5_side,42,4,-25.238017434001442,58.476034868002884,59.557115949083965,65.42671334113636,-0.004322446606165124,0.13307708109754568,True,100,100,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.11322958916977757,0.15160177696593138,sub-10617,5.0,,,0.7407151458233625,,
M2_power,42,3,-29.112184549190175,64.22436909838035,64.85594804574878,69.43737795323045,-0.10304974764828234,-1.0187049914733848e-07,True,100,100,100,kappa;rho,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0271953334637919,1e-05,sub-10617,,,,,0.2,
M5_power,42,4,-26.73446030651407,61.46892061302814,62.55000169410922,68.41959908616161,-0.05572508258586996,0.08167444511784083,True,100,100,100,rho,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.38610430126690826,0.5089455068150263,sub-10617,1.467652076846512,,,,0.2,
M5_kappa100,42,3,-27.43987705761961,60.87975411523922,61.51133306260764,66.09276297008932,-0.045606182768989145,0.057443463008793993,True,100,100,97,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.3167879066336632,0.11876438772030813,sub-10617,5.0,,,,,
M4_ratingcentered,42,3,-27.439877057619615,60.87975411523923,61.51133306260765,66.09276297008934,-0.04560618276898927,0.05744346300879388,True,100,100,95,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.3167878935268778,0.11876438907131844,sub-10617,5.0,,,,,
preference,42,4,-26.67899810695299,61.35799621390598,62.43907729498706,68.30867468703946,-0.05381996257959459,0.08357956512411624,True,100,100,95,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.07875315370769977,0.3129988961150678,sub-10617,0.9826713930372877,,,,,0.6160936621672218
M2_reset,82,2,-56.83843131953108,117.67686263906216,117.82876137323937,122.49030113359068,-0.035194061931382505,-6.378007261442775e-06,True,100,100,100,alpha;kappa,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.0,1e-05,sub-10636,,,,,,
M5_reset,82,3,-48.247465575440565,102.49493115088113,102.80262345857344,109.71508889267389,0.09836018970956129,0.15114171559574285,True,100,100,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.08766723046379182,0.19880548370721887,sub-10636,5.0,,,,,
M5_signed,82,3,-48.090853398340755,102.18170679668151,102.48939910437382,109.40186453847427,0.10111559960278957,0.15389712548897116,True,100,99,99,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.11358951842999558,0.18680924428006976,sub-10636,5.0,,,,,
M7_signed,82,4,-35.78741366021833,79.57482732043665,80.09430783991718,89.20170430949366,0.2999865319829904,0.3703618998312326,True,100,100,100,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.25154683853922055,sub-10636,5.0,4.665847331590394,,,,
M4_signed,82,3,-28.648153372692423,63.29630674538485,63.60399905307715,70.51646448717761,0.44318739116979655,0.4959689170559781,True,100,100,99,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.38475905439308844,sub-10636,5.0,,,,,
M2_lapse,82,3,-56.8383458527406,119.6766917054812,119.98438401317351,126.89684944727396,-0.05278640020423832,-4.87431805673566e-06,True,100,100,100,kappa;lapse,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.27472447711162706,1e-05,sub-10636,,,0.2,,,
M5_lapse,82,4,-48.09085339834075,104.1817067966815,104.70118731616202,113.8085837857385,0.08352175764072917,0.15389712548897128,True,100,100,100,theta;lapse,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.11358952128206984,0.1868092460494521,sub-10636,5.0,,0.0,,,
M2_side,82,3,-56.227127344649055,118.45425468929811,118.76194699699042,125.67441243109087,-0.04203271836858923,0.01074880751759233,True,100,100,100,kappa,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.3174149910335744,1e-05,sub-10636,,,,-0.24512476790206014,,
M5_side,82,4,-47.98575701980587,103.97151403961173,104.49099455909226,113.59839102866874,0.08537080671545676,0.15574617456369888,True,100,100,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.11687457593813158,0.18318687722468172,sub-10636,5.0,,,-0.11308048028571682,,
M2_power,82,3,-35.79288752748311,77.58577505496622,77.89346736265853,84.80593279675898,0.31748406758947306,0.3702655934756547,True,100,100,10,alpha;rho,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,0.007066105045475664,sub-10636,,,,,3.0,
M5_power,82,4,-35.47168649502796,78.94337299005592,79.46285350953644,88.57024997911293,0.30554138583047913,0.37591675367872124,True,100,100,8,alpha;theta;rho,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,0.007074593182075706,sub-10636,5.0,,,,3.0,
M5_kappa100,82,3,-48.09085339834075,102.1817067966815,102.4893991043738,109.40186453847426,0.1011155996027897,0.15389712548897128,True,100,100,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.11358952085845372,0.18680924425408227,sub-10636,5.0,,,,,
M4_ratingcentered,82,3,-50.49385339862803,106.98770679725607,107.29539910494837,114.20786453904883,0.05883759736290379,0.1116191232490854,True,100,100,99,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.24817363916503377,0.07834429363153342,sub-10636,5.0,,,,,
preference,82,4,-33.71207879140409,75.42415758280818,75.9436381022887,85.05103457186519,0.3364996456832618,0.4068750135315039,True,100,100,99,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.1563334423654749,sub-10636,5.0,,,,,3.601508531688762
M2_reset,83,2,-57.53159350092853,119.06318700185706,119.21318700185707,123.90086821745025,-0.03477029783141248,-6.561906377156035e-06,True,100,100,100,alpha;kappa,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.0,1e-05,sub-10638,,,,,,
M5_reset,83,3,-48.37346395750868,102.74692791501737,103.0507253833718,110.00344973840716,0.10703323271342555,0.15917883660097842,True,100,100,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.1429843118932056,0.20644827826221232,sub-10638,5.0,,,,,
M5_signed,83,3,-48.084188567901805,102.16837713580361,102.47217460415804,109.4248989591934,0.11206137934037814,0.16420698322793104,True,100,100,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.1514419986404664,0.20162976266959276,sub-10638,5.0,,,,,
M7_signed,83,4,-31.43241151964855,70.86482303929711,71.37764355211762,80.5401854704835,0.38411850137188014,0.45364597322195066,True,100,100,99,alpha;theta;theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.3054765354809933,sub-10638,5.0,5.0,,,,
M4_signed,83,3,-10.158039234019686,26.316078468039372,26.619875936393804,33.57260029142917,0.7712886993886432,0.823434303276196,True,100,100,98,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.6799812939836601,sub-10638,5.0,,,,,
M2_lapse,83,3,-57.53152159325792,121.06304318651584,121.36684065487027,128.31956500990563,-0.05215091590429409,-5.312016741143566e-06,True,100,100,100,kappa;lapse,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.3056827404761311,1e-05,sub-10638,,,0.2,,,
M5_lapse,83,4,-48.08418856790181,104.16837713580362,104.68119764862413,113.84373956699002,0.09467951137786039,0.16420698322793092,True,100,100,100,theta;lapse,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.15144199920243004,0.20162976260263188,sub-10638,5.0,,0.0,,,
M2_side,83,3,-57.23604194247971,120.47208388495942,120.77588135331385,127.7286057083492,-0.04701492762885639,0.005130676258696454,True,100,100,100,alpha;kappa,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.0,1e-05,sub-10638,,,,-0.16908416146400593,,
M5_side,83,4,-48.06517832526431,104.13035665052863,104.64317716334914,113.80571908171501,0.09500994490532083,0.16453741675539135,True,100,100,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.15353363128639583,0.20040059929773216,sub-10638,5.0,,,-0.0480776949368275,,
M2_power,83,3,-27.484600978792628,60.969201957585256,61.27299942593969,68.22572378097504,0.47012069089659075,0.5222662947841437,True,100,100,18,rho,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.06151971563673415,0.010764781239406591,sub-10638,,,,,3.0,
M5_power,83,4,-27.049639997401755,62.09927999480351,62.61210050762402,71.7746424259899,0.4602992572814564,0.5298267291315268,True,100,100,14,theta;rho,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.06126014571856915,0.01090911747674552,sub-10638,5.0,,,,3.0,
M5_kappa100,83,3,-48.08418856790181,102.16837713580362,102.47217460415806,109.42489895919341,0.11206137934037803,0.16420698322793092,True,100,100,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.15144199874941966,0.20162976244691122,sub-10638,5.0,,,,,
M4_ratingcentered,83,3,-31.92086778710805,69.8417355742161,70.14553304257053,77.09825739760589,0.3930100869879526,0.44515569087550544,True,100,99,98,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.33597619510549204,sub-10638,5.0,,,,,
preference,83,4,-28.2817842584326,64.5635685168652,65.07638902968571,74.2389309480516,0.43888228842544436,0.5084097602755149,True,100,100,100,alpha;theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,0.18452496710638594,sub-10638,5.0,,,,,4.7691628747656365
M2_reset,83,2,-46.94124467993458,97.88248935986915,98.03248935986916,102.72017057546235,0.14930974705210867,0.184073482977144,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.3478784159247276,0.6696626270098489,sub-10640,,,,,,
M5_reset,83,3,-43.13705048545481,92.27410097090961,92.57789843926405,99.5306227942994,0.19805188028181453,0.2501974841693674,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.2026270586592016,1.0849944317156621,sub-10640,0.5093898591817022,,,,,
M5_signed,83,3,-41.649902517080406,89.29980503416081,89.60360250251524,96.5563268575506,0.2239012899088247,0.2760468937963776,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.20112058910003258,1.19692610713846,sub-10640,0.5665024270391901,,,,,
M7_signed,83,4,-41.305815311715854,90.61163062343171,91.12445113625222,100.28699305461811,0.2125003003175454,0.282027772167616,True,100,100,97,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.2191225901993193,1.0334090436380856,sub-10640,0.5775397304836644,-0.24033587352992708,,,,
M4_signed,83,3,-41.67835764907864,89.35671529815728,89.66051276651172,96.61323712154707,0.2234066865615754,0.2755522904491283,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.04822223183688703,5.486990374828813,sub-10640,0.8293453897185346,,,,,
M2_lapse,83,3,-46.70545210080658,99.41090420161316,99.7147016699676,106.66742602500295,0.13602639456653534,0.18817199845408827,True,100,100,100,lapse,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.3389246168300504,0.6796683545824448,sub-10640,,,0.0,,,
M5_lapse,83,4,-41.649902517080406,91.29980503416081,91.81262554698132,100.9751674653472,0.2065194219463071,0.2760468937963776,True,100,100,100,lapse,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.20112058947825306,1.1969261065373415,sub-10640,0.5665024236092228,,0.0,,,
M2_side,83,3,-46.02805370892933,98.05610741785866,98.35990488621309,105.31262924124844,0.14780084397216756,0.1999464478597205,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.34773589266395816,0.7111153677614075,sub-10640,,,,0.2997968246928798,,
M5_side,83,4,-40.9233597264065,89.846719452813,90.35953996563352,99.52208188399939,0.21914809280291997,0.2886755646529905,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.2080735997668499,1.2475675180584216,sub-10640,0.5568613524318459,,,0.3337114419768232,,
M2_power,83,3,-45.696227074336875,97.39245414867375,97.69625161702818,104.64897597206354,0.15356861072110017,0.20571421460865302,True,100,100,96,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.22647639253082288,0.5944630742183751,sub-10640,,,,,1.2806222697158798,
M5_power,83,4,-41.02219636327878,90.04439272655756,90.55721323937807,99.71975515774395,0.21743012743094672,0.2869575992810173,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.167673389577634,1.0869866944525037,sub-10640,0.6119885924144819,,,,1.1705419022221608,
M5_kappa100,83,3,-41.6499025170804,89.2998050341608,89.60360250251523,96.55632685755059,0.22390128990882485,0.2760468937963777,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.20112059020986936,1.196926093490281,sub-10640,0.5665024334299075,,,,,
M4_ratingcentered,83,3,-41.6499025170804,89.2998050341608,89.60360250251523,96.55632685755059,0.22390128990882485,0.2760468937963777,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.201120587795505,1.196926123891519,sub-10640,2.8325121070027084,,,,,
preference,83,4,-40.880022952846176,89.76004590569235,90.27286641851286,99.43540833687874,0.2199013668788671,0.28942883872893765,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.25861241851083316,1.0247352067437638,sub-10640,0.2950999907947874,,,,,-0.1567712673322743
M2_reset,42,2,-28.867032527487467,61.734065054974934,62.04175736266724,65.20940429154167,-0.06027892272296416,0.008420841128891188,True,100,100,100,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.0,0.05631598689714365,sub-10641,,,,,,
M5_reset,42,3,-17.58897864752093,41.17795729504186,41.809536242410275,46.390966149891966,0.29277101448220955,0.39582066025999263,True,100,100,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.1729678554287892,0.730697528428655,sub-10641,5.0,,,,,
M5_signed,42,3,-17.58897864752093,41.17795729504186,41.809536242410275,46.390966149891966,0.29277101448220955,0.39582066025999263,True,100,100,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.1729678554287892,0.730697528428655,sub-10641,5.0,,,,,
M7_signed,42,4,-16.64344055813367,41.28688111626734,42.36796219734842,48.23755958940081,0.29090025428320143,0.4282997819869122,True,100,100,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.37939297924080584,0.628146423853315,sub-10641,5.0,-0.5449794234779969,,,,
M4_signed,42,3,-18.228158579908392,42.456317159816784,43.0878961071852,47.66932601466689,0.2708152592752777,0.3738649050530608,True,100,100,50,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0021910763892861555,8.297242741150704,sub-10641,0.6491046421074964,,,,,
M2_lapse,42,3,-28.86412921199806,63.72825842399612,64.35983737136453,68.94126727884623,-0.09452907610463696,0.008520569673146183,True,100,100,98,alpha;lapse,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.0,0.07211579565413963,sub-10641,,,0.2,,,
M5_lapse,42,4,-15.571657169981169,39.14331433996234,40.22439542104342,46.09399281309581,0.3277158871164106,0.4651154148201214,True,100,100,39,kappa;theta;lapse,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.42420207246783176,20.0,sub-10641,5.0,,0.2,,,
M2_side,42,3,-28.865935750489953,63.731871500979906,64.36345044834833,68.94488035583001,-0.09459113048852819,0.008458515289254898,True,100,100,86,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.0,0.056583751243318936,sub-10641,,,,0.014574982455890515,,
M5_side,42,4,-17.35559953876935,42.7111990775387,43.79228015861978,49.66187755067217,0.26643767738587676,0.40383720508958754,True,100,100,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.22099020553256288,0.7156342595640965,sub-10641,5.0,,,0.3001077795060995,,
