sample,metric,model,participant_id,delta
primary,AIC,M7,sub-10673,6.866516565970755
primary,AIC,M7,sub-10674,24.54525813851464
primary,AIC,M7,sub-10677,2.0000000000000426
primary,AIC,M7,sub-10685,0.0
primary,AIC,M7,sub-10690,2.6634332532884244
primary,AIC,M7,sub-10691,14.921865363845512
primary,AIC,M7,sub-10700,2.0
primary,AIC,M7,sub-10701,3.365579472314252
primary,AIC,M7,sub-10713,2.575966087601273
primary,AIC,M7,sub-10716,6.573437560320045
primary,AIC,M7,sub-10718,12.66134683601932
primary,AIC,M7,sub-10720,0.0
primary,AIC,M7,sub-10723,5.415632688560677
primary,AIC,M7,sub-10741,2.0
primary,AIC,M7,sub-10748,5.243455099060725
primary,AIC,M7,sub-10767,0.0
primary,AIC,M7,sub-10770,5.655994579151141
primary,AIC,M7,sub-10781,2.0000000000000213
primary,AIC,M7,sub-10783,1.2116472448115445
primary,AIC,M7,sub-10785,5.087225065947962
primary,AIC,M7,sub-10794,2.0
primary,AIC,M7,sub-10800,11.232616846342424
primary,AIC,M7,sub-10801,1.8881877925316246
primary,AIC,M7,sub-10802,1.5053248246955206
primary,AIC,M7,sub-10803,5.942910205912014
primary,AIC,M7,sub-10804,0.0
primary,AIC,M7,sub-10806,0.0
primary,AIC,M7,sub-10807,14.29033672232655
primary,AIC,M7,sub-10809,1.1500673747064667
primary,AIC,M7,sub-10810,7.448807750906866
primary,AIC,M7,sub-10812,0.0
primary,AIC,M7,sub-10817,1.1590881634751327
primary,AIC,M7,sub-10827,2.000000000000014
primary,AIC,M7,sub-10831,1.616883130990729
primary,AIC,M7,sub-10834,27.474581196015556
primary,AIC,M7,sub-10836,5.982258409116341
primary,AIC,M7,sub-10838,7.3637810520325075
primary,AIC,M7,sub-10843,3.334501179778698
primary,AIC,M7,sub-10850,14.657796922202365
primary,AIC,M7,sub-10854,2.0
primary,AIC,M7,sub-10857,1.2801496925843594
primary,AIC,M7,sub-10858,1.9622783633710696
primary,AIC,M7,sub-10860,8.639725078749308
primary,AIC,M7,sub-10862,0.0
primary,AIC,M7,sub-10863,12.255303406671402
primary,AIC,M7,sub-10866,4.241340901463957
primary,AIC,M7,sub-10875,27.15390719332177
primary,AIC,M7,sub-10881,5.149674498951853
primary,AIC,M7,sub-10886,2.8989269411625784
primary,AIC,M7,sub-10887,1.9343773160303357
primary,AIC,M7,sub-10896,2.0
primary,AIC,M7,sub-10897,0.0
primary,AIC,M7,sub-10898,5.3192569501771345
primary,AIC,M7,sub-10908,7.274499179416679
primary,AIC,M7,sub-10918,0.0
primary,AIC,M7,sub-10924,38.2195997454823
primary,AIC,M7,sub-10926,1.919253155397577
primary,AIC,M7,sub-10928,2.0
primary,AIC,M7,sub-10929,1.999999999999993
primary,AIC,M7,sub-10930,0.0
primary,AIC,M7,sub-10938,0.26870576442917127
primary,AIC,M7,sub-10940,10.559521232956328
primary,AIC,M7,sub-10950,1.4491157027230344
primary,AIC,M7,sub-10951,2.0
primary,AIC,M7,sub-10952,0.0
primary,AIC,M7,sub-10953,1.9999999999999964
primary,AIC,M7,sub-10954,0.0
primary,AIC,M7,sub-10956,0.0
primary,AIC,M7,sub-10958,1.9999999999999858
primary,AIC,M7,sub-10969,7.247403537368896
primary,AIC,M7,sub-10974,3.1924590449714714
primary,AIC,M7,sub-10977,1.999999999999993
primary,AIC,M7,sub-10983,1.5796534334590007
primary,AIC,M7,sub-10984,0.899738981030211
primary,AIC,M7,sub-11005,4.778855518486125
primary,AIC,M7,sub-11031,2.0
primary,AIC,M8,sub-10317,25.130380749112206
primary,AIC,M8,sub-10369,10.950379929804285
primary,AIC,M8,sub-10402,4.16349260721276
primary,AIC,M8,sub-10418,30.29876054353072
primary,AIC,M8,sub-10462,1.9274285649991327
primary,AIC,M8,sub-10478,16.29709590082618
primary,AIC,M8,sub-10486,0.0
primary,AIC,M8,sub-10529,0.0
primary,AIC,M8,sub-10541,0.0
primary,AIC,M8,sub-10555,0.0
primary,AIC,M8,sub-10559,0.0
primary,AIC,M8,sub-10572,0.0
primary,AIC,M8,sub-10581,18.70853270332644
primary,AIC,M8,sub-10584,0.04591972003569822
primary,AIC,M8,sub-10585,7.474127909227775
primary,AIC,M8,sub-10589,8.857915767604013
primary,AIC,M8,sub-10590,43.27233104955923
primary,AIC,M8,sub-10596,17.865772625740433
primary,AIC,M8,sub-10603,13.79229072951803
primary,AIC,M8,sub-10606,0.0
primary,AIC,M8,sub-10608,46.954637978288005
primary,AIC,M8,sub-10617,5.117680338554756
primary,AIC,M8,sub-10636,0.0
primary,AIC,M8,sub-10638,0.0
primary,AIC,M8,sub-10640,10.111050268894516
primary,AIC,M8,sub-10641,21.078319833166873
primary,AIC,M8,sub-10642,76.81394989685755
primary,AIC,M8,sub-10644,60.83694117865717
primary,AIC,M8,sub-10647,7.997050531769787
primary,AIC,M8,sub-10649,0.0
primary,AIC,M8,sub-10652,4.184518162766636
primary,AIC,M8,sub-10656,12.653766753727666
primary,AIC,M8,sub-10661,0.0
primary,AIC,M8,sub-10663,3.433212607411633
primary,AIC,M8,sub-10668,4.08948998397512
primary,AIC,M8,sub-10673,5.997954667358485
primary,AIC,M8,sub-10674,0.0
primary,AIC,M8,sub-10677,7.003501581934003
primary,AIC,M8,sub-10685,39.82621967476155
primary,AIC,M8,sub-10690,1.3003612771120316
primary,AIC,M8,sub-10691,0.0
primary,AIC,M8,sub-10700,37.945146044561554
primary,AIC,M8,sub-10701,1.5087840377536708
primary,AIC,M8,sub-10713,1.3552520338081564
primary,AIC,M8,sub-10716,5.378959354109767
primary,AIC,M8,sub-10718,0.0
primary,AIC,M8,sub-10720,13.03526284963118
primary,AIC,M8,sub-10723,3.02312235888904
primary,AIC,M8,sub-10741,8.286190230852526
primary,AIC,M8,sub-10748,0.0
primary,AIC,M8,sub-10767,69.25366045307385
primary,AIC,M8,sub-10770,1.7260842631820879
primary,AIC,M8,sub-10781,56.19063223806885
primary,AIC,M8,sub-10783,27.414114514191525
primary,AIC,M8,sub-10785,3.8585755916816424
primary,AIC,M8,sub-10794,6.685192272295282
primary,AIC,M8,sub-10800,0.0
primary,AIC,M8,sub-10801,13.025311338513688
primary,AIC,M8,sub-10802,5.0862207852120065
primary,AIC,M8,sub-10803,5.873188279501022
primary,AIC,M8,sub-10804,2.178944522122322
primary,AIC,M8,sub-10806,38.38494776494383
primary,AIC,M8,sub-10807,0.0
primary,AIC,M8,sub-10809,8.1112605647901
primary,AIC,M8,sub-10810,0.0
primary,AIC,M8,sub-10812,15.879990265179273
primary,AIC,M8,sub-10817,24.568583622040123
primary,AIC,M8,sub-10827,9.809786025111592
primary,AIC,M8,sub-10831,2.7126962927559504
primary,AIC,M8,sub-10834,0.0
primary,AIC,M8,sub-10836,4.0963252344395755
primary,AIC,M8,sub-10838,5.313351592858396
primary,AIC,M8,sub-10843,1.890979732488418
primary,AIC,M8,sub-10850,0.0
primary,AIC,M8,sub-10854,16.997525363695402
primary,AIC,M8,sub-10857,51.77869561731289
primary,AIC,M8,sub-10858,58.47869282573666
primary,AIC,M8,sub-10860,0.0
primary,AIC,M8,sub-10862,17.08455270480323
primary,AIC,M8,sub-10863,0.0
primary,AIC,M8,sub-10866,4.548167594949319
primary,AIC,M8,sub-10875,0.0
primary,AIC,M8,sub-10881,3.2235693138507244
primary,AIC,M8,sub-10886,0.09655094369691142
primary,AIC,M8,sub-10887,0.653416833057463
primary,AIC,M8,sub-10896,22.701039928332662
primary,AIC,M8,sub-10897,27.09925867361015
primary,AIC,M8,sub-10898,0.0
primary,AIC,M8,sub-10908,0.0
primary,AIC,M8,sub-10918,23.709403778006006
primary,AIC,M8,sub-10924,0.0
primary,AIC,M8,sub-10926,13.612300950979872
primary,AIC,M8,sub-10928,18.343716234189873
primary,AIC,M8,sub-10929,5.142566668691963
primary,AIC,M8,sub-10930,20.480423406130242
primary,AIC,M8,sub-10938,0.0
primary,AIC,M8,sub-10940,0.0
primary,AIC,M8,sub-10950,0.0
primary,AIC,M8,sub-10951,77.69907169261491
primary,AIC,M8,sub-10952,0.44595661357624294
primary,AIC,M8,sub-10953,74.18331346776318
primary,AIC,M8,sub-10954,1.9791739603070795
primary,AIC,M8,sub-10956,48.25080763503931
primary,AIC,M8,sub-10958,13.319849827475963
primary,AIC,M8,sub-10969,4.658329239570008
primary,AIC,M8,sub-10974,3.702085016030999
primary,AIC,M8,sub-10977,16.006261047001857
primary,AIC,M8,sub-10983,4.606764591959646
primary,AIC,M8,sub-10984,28.09019873127403
primary,AIC,M8,sub-11005,5.395770890780383
primary,AIC,M8,sub-11031,3.844488649704431
primary,AICc,M0,sub-10317,20.6123577926842
primary,AICc,M0,sub-10369,4.592636008571951
primary,AICc,M0,sub-10402,2.2776663006682014
primary,AICc,M0,sub-10418,26.897577035696685
primary,AICc,M0,sub-10462,1.2723461358195678
primary,AICc,M0,sub-10478,20.320606672470987
primary,AICc,M0,sub-10486,22.27979609342757
primary,AICc,M0,sub-10529,1.8779805368854596
primary,AICc,M0,sub-10541,3.3438929055049016
primary,AICc,M0,sub-10555,15.932453846220604
primary,AICc,M0,sub-10559,60.24865860856909
primary,AICc,M0,sub-10572,5.164808159088054
primary,AICc,M0,sub-10581,19.729981875784247
primary,AICc,M0,sub-10584,5.472448927994975
primary,AICc,M0,sub-10585,10.634696304985198
primary,AICc,M0,sub-10589,10.418553075160204
primary,AICc,M0,sub-10590,40.27438595564247
primary,AICc,M0,sub-10596,40.86020364459155
primary,AICc,M0,sub-10603,14.054241930166313
primary,AICc,M0,sub-10606,61.901579870028584
primary,AICc,M0,sub-10608,42.92769463613596
primary,AICc,M0,sub-10617,0.0
primary,AICc,M0,sub-10636,37.972176429501445
primary,AICc,M0,sub-10638,63.156779236327175
primary,AICc,M0,sub-10640,25.45882947043569
primary,AICc,M0,sub-10641,16.41482692462514
primary,AICc,M0,sub-10642,78.75156648751441
primary,AICc,M0,sub-10644,64.11096640720109
primary,AICc,M0,sub-10647,63.558191533193856
primary,AICc,M0,sub-10649,51.81321300477716
primary,AICc,M0,sub-10652,6.437513051453038
primary,AICc,M0,sub-10656,43.78197155069208
primary,AICc,M0,sub-10661,50.601705870075975
primary,AICc,M0,sub-10663,16.194896666281494
primary,AICc,M0,sub-10668,2.328354783404997
primary,AICc,M0,sub-10673,0.0
primary,AICc,M0,sub-10674,73.67554967488628
primary,AICc,M0,sub-10677,5.628357320472745
primary,AICc,M0,sub-10685,56.742549969239356
primary,AICc,M0,sub-10690,0.0
primary,AICc,M0,sub-10691,49.6560188726405
primary,AICc,M0,sub-10700,40.66262282648523
primary,AICc,M0,sub-10701,26.27930973977999
primary,AICc,M0,sub-10713,10.46999452613295
primary,AICc,M0,sub-10716,0.0
primary,AICc,M0,sub-10718,56.15491274028891
primary,AICc,M0,sub-10720,9.98506818924156
primary,AICc,M0,sub-10723,0.0
primary,AICc,M0,sub-10741,3.0911118662420733
primary,AICc,M0,sub-10748,22.254571414775512
primary,AICc,M0,sub-10767,69.95068743852164
primary,AICc,M0,sub-10770,0.0
primary,AICc,M0,sub-10781,54.15329937925101
primary,AICc,M0,sub-10783,48.50900165654069
primary,AICc,M0,sub-10785,11.865611141077125
primary,AICc,M0,sub-10794,3.222505691964315
primary,AICc,M0,sub-10800,20.450144987409132
primary,AICc,M0,sub-10801,38.945319513301214
primary,AICc,M0,sub-10802,3.136228902438802
primary,AICc,M0,sub-10803,0.0
primary,AICc,M0,sub-10804,19.376560898235155
primary,AICc,M0,sub-10806,37.04842257404607
primary,AICc,M0,sub-10807,51.25294811986817
primary,AICc,M0,sub-10809,29.030136162750267
primary,AICc,M0,sub-10810,42.78322351672436
primary,AICc,M0,sub-10812,18.427313601284396
primary,AICc,M0,sub-10817,21.468603242619594
primary,AICc,M0,sub-10827,3.3548751833423722
primary,AICc,M0,sub-10831,4.313187334836755
primary,AICc,M0,sub-10834,67.69597260383674
primary,AICc,M0,sub-10836,0.0
primary,AICc,M0,sub-10838,0.0
primary,AICc,M0,sub-10843,4.648580417605004
primary,AICc,M0,sub-10850,34.729704481702825
primary,AICc,M0,sub-10854,10.821969823612477
primary,AICc,M0,sub-10857,53.630967918483734
primary,AICc,M0,sub-10858,58.8645811664678
primary,AICc,M0,sub-10860,28.536679444811668
primary,AICc,M0,sub-10862,26.151266090375813
primary,AICc,M0,sub-10863,64.06490913254946
primary,AICc,M0,sub-10866,0.0
primary,AICc,M0,sub-10875,71.02830716998649
primary,AICc,M0,sub-10881,10.611106249161566
primary,AICc,M0,sub-10886,0.0
primary,AICc,M0,sub-10887,17.361001534646263
primary,AICc,M0,sub-10896,20.280536867926415
primary,AICc,M0,sub-10897,24.60099854274158
primary,AICc,M0,sub-10898,35.15380269933192
primary,AICc,M0,sub-10908,8.872532583129754
primary,AICc,M0,sub-10918,42.313815714471374
primary,AICc,M0,sub-10924,81.48895677568713
primary,AICc,M0,sub-10926,14.435214761861133
primary,AICc,M0,sub-10928,37.27719106115198
primary,AICc,M0,sub-10929,0.7945489903081508
primary,AICc,M0,sub-10930,22.196103312995078
primary,AICc,M0,sub-10938,27.6681608056697
primary,AICc,M0,sub-10940,6.300696016387803
primary,AICc,M0,sub-10950,5.2551479492208415
primary,AICc,M0,sub-10951,78.7515664875144
primary,AICc,M0,sub-10952,8.489223297178754
primary,AICc,M0,sub-10953,87.66020393364214
primary,AICc,M0,sub-10954,1.9408616610248828
primary,AICc,M0,sub-10956,48.20125401226693
primary,AICc,M0,sub-10958,13.117170488314457
primary,AICc,M0,sub-10969,0.0
primary,AICc,M0,sub-10974,0.0
primary,AICc,M0,sub-10977,13.940664816250653
primary,AICc,M0,sub-10983,15.24970537444554
primary,AICc,M0,sub-10984,23.382001906506545
primary,AICc,M0,sub-11005,0.0
primary,AICc,M0,sub-11031,5.2032214965642964
primary,AICc,M1,sub-10317,22.71236779433419
primary,AICc,M1,sub-10369,6.6953101126860375
primary,AICc,M1,sub-10402,4.327254019961259
primary,AICc,M1,sub-10418,28.946657526801545
primary,AICc,M1,sub-10462,0.0
primary,AICc,M1,sub-10478,22.370966675708445
primary,AICc,M1,sub-10486,24.380276095077548
primary,AICc,M1,sub-10529,3.9289034514153656
primary,AICc,M1,sub-10541,5.3942679087736
primary,AICc,M1,sub-10555,18.0351579503347
primary,AICc,M1,sub-10559,7.0088859726566355
primary,AICc,M1,sub-10572,0.9605987184145022
primary,AICc,M1,sub-10581,21.781929930844754
primary,AICc,M1,sub-10584,0.0
primary,AICc,M1,sub-10585,12.683886796090036
primary,AICc,M1,sub-10589,12.467713566265047
primary,AICc,M1,sub-10590,42.254969544137595
primary,AICc,M1,sub-10596,42.91070364776651
primary,AICc,M1,sub-10603,13.897855457573414
primary,AICc,M1,sub-10606,63.95307278450851
primary,AICc,M1,sub-10608,42.42305903091958
primary,AICc,M1,sub-10617,2.1001000016499844
primary,AICc,M1,sub-10636,40.0229614326952
primary,AICc,M1,sub-10638,65.20708195565155
primary,AICc,M1,sub-10640,17.038963923831574
primary,AICc,M1,sub-10641,18.514876926275114
primary,AICc,M1,sub-10642,76.37311385945779
primary,AICc,M1,sub-10644,64.72757470298787
primary,AICc,M1,sub-10647,4.334212620359551
primary,AICc,M1,sub-10649,53.86738634119798
primary,AICc,M1,sub-10652,8.486593542557884
primary,AICc,M1,sub-10656,13.245492982209484
primary,AICc,M1,sub-10661,52.6513163611809
primary,AICc,M1,sub-10663,14.335266814750128
primary,AICc,M1,sub-10668,4.442660499053211
primary,AICc,M1,sub-10673,2.0488404911048406
primary,AICc,M1,sub-10674,75.72529016599121
primary,AICc,M1,sub-10677,7.584638134113163
primary,AICc,M1,sub-10685,56.51711280414313
primary,AICc,M1,sub-10690,2.1026091042078434
primary,AICc,M1,sub-10691,51.705659363745426
primary,AICc,M1,sub-10700,38.2841701984286
primary,AICc,M1,sub-10701,0.0
primary,AICc,M1,sub-10713,2.26009440336216
primary,AICc,M1,sub-10716,2.0488604911048043
primary,AICc,M1,sub-10718,58.204633231393785
primary,AICc,M1,sub-10720,12.033968680346362
primary,AICc,M1,sub-10723,1.0266565101157994
primary,AICc,M1,sub-10741,4.814517066891597
primary,AICc,M1,sub-10748,24.303871905880357
primary,AICc,M1,sub-10767,71.9918919826386
primary,AICc,M1,sub-10770,2.0497427193243283
primary,AICc,M1,sub-10781,53.82365719817115
primary,AICc,M1,sub-10783,23.20109606367238
primary,AICc,M1,sub-10785,0.0
primary,AICc,M1,sub-10794,3.9457970398927813
primary,AICc,M1,sub-10800,22.502072041847413
primary,AICc,M1,sub-10801,40.99477000440605
primary,AICc,M1,sub-10802,4.995498990592381
primary,AICc,M1,sub-10803,2.1000200016499875
primary,AICc,M1,sub-10804,21.427703812840036
primary,AICc,M1,sub-10806,37.509373535914975
primary,AICc,M1,sub-10807,53.30434603442935
primary,AICc,M1,sub-10809,15.50215216407129
primary,AICc,M1,sub-10810,44.83279400782925
primary,AICc,M1,sub-10812,20.476414092389234
primary,AICc,M1,sub-10817,23.517463733724412
primary,AICc,M1,sub-10827,5.428949259678959
primary,AICc,M1,sub-10831,6.3622778259415895
primary,AICc,M1,sub-10834,69.74567309494162
primary,AICc,M1,sub-10836,2.102579104207848
primary,AICc,M1,sub-10838,2.0547945234103935
primary,AICc,M1,sub-10843,1.488089694977063
primary,AICc,M1,sub-10850,36.7791949728077
primary,AICc,M1,sub-10854,12.87082031471732
primary,AICc,M1,sub-10857,55.30808835100427
primary,AICc,M1,sub-10858,60.914283885792145
primary,AICc,M1,sub-10860,30.58738944809916
primary,AICc,M1,sub-10862,28.201686093613347
primary,AICc,M1,sub-10863,66.11514685189258
primary,AICc,M1,sub-10866,2.048880491104839
primary,AICc,M1,sub-10875,73.07800766109138
primary,AICc,M1,sub-10881,0.0
primary,AICc,M1,sub-10886,2.1053881594634873
primary,AICc,M1,sub-10887,19.410142025751128
primary,AICc,M1,sub-10896,22.331314782512536
primary,AICc,M1,sub-10897,26.703727646899424
primary,AICc,M1,sub-10898,37.20612075436749
primary,AICc,M1,sub-10908,10.92237530237908
primary,AICc,M1,sub-10918,24.085497294956212
primary,AICc,M1,sub-10924,83.538677266792
primary,AICc,M1,sub-10926,12.553488918531649
primary,AICc,M1,sub-10928,29.052418393505878
primary,AICc,M1,sub-10929,2.8946689919581274
primary,AICc,M1,sub-10930,24.245796032319433
primary,AICc,M1,sub-10938,29.718073524919077
primary,AICc,M1,sub-10940,8.34983650749264
primary,AICc,M1,sub-10950,7.3043584403257285
primary,AICc,M1,sub-10951,76.3731138594578
primary,AICc,M1,sub-10952,10.589613298828745
primary,AICc,M1,sub-10953,82.73283507569249
primary,AICc,M1,sub-10954,3.2813118296282227
primary,AICc,M1,sub-10956,50.25004450337177
primary,AICc,M1,sub-10958,9.746493448620427
primary,AICc,M1,sub-10969,1.6771204325205389
primary,AICc,M1,sub-10974,2.1112411125111237
primary,AICc,M1,sub-10977,13.011404554188573
primary,AICc,M1,sub-10983,3.1733360155496655
primary,AICc,M1,sub-10984,25.432719821067664
primary,AICc,M1,sub-11005,2.0507979145861697
primary,AICc,M1,sub-11031,2.626945424456423
primary,AICc,M2,sub-10317,22.806494109436088
primary,AICc,M2,sub-10369,8.908445495618658
primary,AICc,M2,sub-10402,6.106287512328578
primary,AICc,M2,sub-10418,31.046025187144807
primary,AICc,M2,sub-10462,1.6771926669089865
primary,AICc,M2,sub-10478,24.47279983833009
primary,AICc,M2,sub-10486,26.587968402769853
primary,AICc,M2,sub-10529,6.031906718919018
primary,AICc,M2,sub-10541,7.495931509775133
primary,AICc,M2,sub-10555,14.943118279415181
primary,AICc,M2,sub-10559,5.519175853034
primary,AICc,M2,sub-10572,3.061216002365157
primary,AICc,M2,sub-10581,23.474157448427007
primary,AICc,M2,sub-10584,0.3456429463023767
primary,AICc,M2,sub-10585,14.783164486245795
primary,AICc,M2,sub-10589,14.566928079909573
primary,AICc,M2,sub-10590,40.93455584376623
primary,AICc,M2,sub-10596,45.01242241078121
primary,AICc,M2,sub-10603,14.63281879386524
primary,AICc,M2,sub-10606,66.05618105383093
primary,AICc,M2,sub-10608,44.63075133861189
primary,AICc,M2,sub-10617,4.30779230934229
primary,AICc,M2,sub-10636,42.12476778180998
primary,AICc,M2,sub-10638,67.30754325446813
primary,AICc,M2,sub-10640,7.9573016990979255
primary,AICc,M2,sub-10641,20.232221120256973
primary,AICc,M2,sub-10642,78.47248151980105
primary,AICc,M2,sub-10644,63.21342846910211
primary,AICc,M2,sub-10647,6.434829904310156
primary,AICc,M2,sub-10649,55.976215170026826
primary,AICc,M2,sub-10652,10.441695148829979
primary,AICc,M2,sub-10656,12.598954734682906
primary,AICc,M2,sub-10661,54.75050405103654
primary,AICc,M2,sub-10663,1.2677734196504815
primary,AICc,M2,sub-10668,6.635487931560306
primary,AICc,M2,sub-10673,4.147443683257677
primary,AICc,M2,sub-10674,77.82465782633449
primary,AICc,M2,sub-10677,6.166119428365462
primary,AICc,M2,sub-10685,48.56007707013422
primary,AICc,M2,sub-10690,4.174289233219625
primary,AICc,M2,sub-10691,53.80502702408869
primary,AICc,M2,sub-10700,38.23548804166174
primary,AICc,M2,sub-10701,0.14052715350825906
primary,AICc,M2,sub-10713,0.0
primary,AICc,M2,sub-10716,3.761522562077161
primary,AICc,M2,sub-10718,60.303965883605315
primary,AICc,M2,sub-10720,13.308571193581287
primary,AICc,M2,sub-10723,2.3762415708744413
primary,AICc,M2,sub-10741,6.3589210822184725
primary,AICc,M2,sub-10748,26.305136538985067
primary,AICc,M2,sub-10767,73.37834993132248
primary,AICc,M2,sub-10770,4.150360003274969
primary,AICc,M2,sub-10781,55.92427448212182
primary,AICc,M2,sub-10783,25.30430930612617
primary,AICc,M2,sub-10785,2.100617283950612
primary,AICc,M2,sub-10794,5.263040137289437
primary,AICc,M2,sub-10800,24.606229172040713
primary,AICc,M2,sub-10801,43.094060658958796
primary,AICc,M2,sub-10802,5.386242608066539
primary,AICc,M2,sub-10803,4.307702099495124
primary,AICc,M2,sub-10804,23.530753646072824
primary,AICc,M2,sub-10806,36.11608298704917
primary,AICc,M2,sub-10807,55.40743930568298
primary,AICc,M2,sub-10809,6.781672009554583
primary,AICc,M2,sub-10810,46.93195560000312
primary,AICc,M2,sub-10812,22.575603662563353
primary,AICc,M2,sub-10817,22.416731770188235
primary,AICc,M2,sub-10827,7.578648610101496
primary,AICc,M2,sub-10831,8.46157629535979
primary,AICc,M2,sub-10834,71.84503794965937
primary,AICc,M2,sub-10836,3.598399479884904
primary,AICc,M2,sub-10838,3.531312210137699
primary,AICc,M2,sub-10843,0.0
primary,AICc,M2,sub-10850,38.878472073945545
primary,AICc,M2,sub-10854,14.970187975060583
primary,AICc,M2,sub-10857,54.76925891164066
primary,AICc,M2,sub-10858,63.01461619904896
primary,AICc,M2,sub-10860,32.68926991589281
