participant_id,model,iteration,parameter,true,recovered,boundary,n_near_best,converged
sub-10918,M6,13,theta,0.4579220143387582,0.49064009533187214,False,42,True
sub-10918,M6,14,alpha,0.0084283395403118,0.0018393380389410434,False,49,True
sub-10918,M6,14,kappa,4.278176595687701,3.3402731577130718,False,49,True
sub-10918,M6,14,theta,0.4579220143387582,0.4522035370190532,False,49,True
sub-10918,M6,15,alpha,0.0084283395403118,0.008847796056928951,False,48,True
sub-10918,M6,15,kappa,4.278176595687701,3.301972343684934,False,48,True
sub-10918,M6,15,theta,0.4579220143387582,0.43419018053185776,False,48,True
sub-10918,M6,16,alpha,0.0084283395403118,0.005083328480754704,False,47,True
sub-10918,M6,16,kappa,4.278176595687701,20.0,True,47,True
sub-10918,M6,16,theta,0.4579220143387582,0.48525412252018535,False,47,True
sub-10918,M6,17,alpha,0.0084283395403118,0.0028202033354419267,False,48,True
sub-10918,M6,17,kappa,4.278176595687701,3.3229166677746638,False,48,True
sub-10918,M6,17,theta,0.4579220143387582,0.4344886093458018,False,48,True
sub-10918,M6,18,alpha,0.0084283395403118,0.0,True,50,True
sub-10918,M6,18,kappa,4.278176595687701,4.445482345655521,False,50,True
sub-10918,M6,18,theta,0.4579220143387582,0.4212512480545025,False,50,True
sub-10918,M6,19,alpha,0.0084283395403118,0.0030615607644581748,False,50,True
sub-10918,M6,19,kappa,4.278176595687701,4.4334142603369875,False,50,True
sub-10918,M6,19,theta,0.4579220143387582,0.412328571341211,False,50,True
sub-10918,M6,20,alpha,0.0084283395403118,0.0,True,38,True
sub-10918,M6,20,kappa,4.278176595687701,3.3355934440335924,False,38,True
sub-10918,M6,20,theta,0.4579220143387582,0.40393262624875376,False,38,True
sub-10918,M6,21,alpha,0.0084283395403118,0.012147160144827475,False,50,True
sub-10918,M6,21,kappa,4.278176595687701,3.2137755234196224,False,50,True
sub-10918,M6,21,theta,0.4579220143387582,0.384125321108144,False,50,True
sub-10918,M6,22,alpha,0.0084283395403118,0.003957983920510403,False,49,True
sub-10918,M6,22,kappa,4.278176595687701,4.4371892648279605,False,49,True
sub-10918,M6,22,theta,0.4579220143387582,0.46327481556912936,False,49,True
sub-10918,M6,23,alpha,0.0084283395403118,0.046861093213129625,False,46,True
sub-10918,M6,23,kappa,4.278176595687701,4.038236319845776,False,46,True
sub-10918,M6,23,theta,0.4579220143387582,0.4375877136944935,False,46,True
sub-10918,M6,24,alpha,0.0084283395403118,0.027761615357654333,False,35,True
sub-10918,M6,24,kappa,4.278176595687701,2.918646244246233,False,35,True
sub-10918,M6,24,theta,0.4579220143387582,0.4499466405727627,False,35,True
sub-10918,M6,25,alpha,0.0084283395403118,0.0018784940000820345,False,31,True
sub-10918,M6,25,kappa,4.278176595687701,19.695031481361735,False,31,True
sub-10918,M6,25,theta,0.4579220143387582,0.5014053226087292,False,31,True
sub-10918,M6,26,alpha,0.0084283395403118,0.04191472814331241,False,50,True
sub-10918,M6,26,kappa,4.278176595687701,3.806185282352219,False,50,True
sub-10918,M6,26,theta,0.4579220143387582,0.4366602319106495,False,50,True
sub-10918,M6,27,alpha,0.0084283395403118,0.002323953805066765,False,42,True
sub-10918,M6,27,kappa,4.278176595687701,20.0,True,42,True
sub-10918,M6,27,theta,0.4579220143387582,0.49880519495399406,False,42,True
sub-10918,M6,28,alpha,0.0084283395403118,0.022339762389954627,False,49,True
sub-10918,M6,28,kappa,4.278176595687701,2.817992314240123,False,49,True
sub-10918,M6,28,theta,0.4579220143387582,0.464460322756205,False,49,True
sub-10918,M6,29,alpha,0.0084283395403118,0.0019972163582531004,False,39,True
sub-10918,M6,29,kappa,4.278176595687701,20.0,True,39,True
sub-10918,M6,29,theta,0.4579220143387582,0.4951735708904326,False,39,True
sub-10918,M6,30,alpha,0.0084283395403118,0.0095445106617309,False,40,True
sub-10918,M6,30,kappa,4.278176595687701,4.495560192717348,False,40,True
sub-10918,M6,30,theta,0.4579220143387582,0.49375467932935807,False,40,True
sub-10918,M6,31,alpha,0.0084283395403118,0.00842589766032696,False,50,True
sub-10918,M6,31,kappa,4.278176595687701,3.305917330906634,False,50,True
sub-10918,M6,31,theta,0.4579220143387582,0.4379300424845254,False,50,True
sub-10918,M6,32,alpha,0.0084283395403118,0.0030478906471387624,False,31,True
sub-10918,M6,32,kappa,4.278176595687701,20.0,True,31,True
sub-10918,M6,32,theta,0.4579220143387582,0.49027028250505694,False,31,True
sub-10918,M6,33,alpha,0.0084283395403118,0.000899232032466174,False,43,True
sub-10918,M6,33,kappa,4.278176595687701,20.0,True,43,True
sub-10918,M6,33,theta,0.4579220143387582,0.4905570360210288,False,43,True
sub-10918,M6,34,alpha,0.0084283395403118,0.029716401227872804,False,50,True
sub-10918,M6,34,kappa,4.278176595687701,3.4634793372368664,False,50,True
sub-10918,M6,34,theta,0.4579220143387582,0.5228144144836444,False,50,True
sub-10918,M6,35,alpha,0.0084283395403118,0.0238953420444373,False,50,True
sub-10918,M6,35,kappa,4.278176595687701,3.535242980080762,False,50,True
sub-10918,M6,35,theta,0.4579220143387582,0.4522478614892581,False,50,True
sub-10918,M6,36,alpha,0.0084283395403118,0.00038445915095164157,False,47,True
sub-10918,M6,36,kappa,4.278176595687701,20.0,True,47,True
sub-10918,M6,36,theta,0.4579220143387582,0.48569063919075695,False,47,True
sub-10918,M6,37,alpha,0.0084283395403118,0.036089393823987494,False,50,True
sub-10918,M6,37,kappa,4.278176595687701,4.3755002525547235,False,50,True
sub-10918,M6,37,theta,0.4579220143387582,0.5354300260846495,False,50,True
sub-10918,M6,38,alpha,0.0084283395403118,0.004043650751101634,False,37,True
sub-10918,M6,38,kappa,4.278176595687701,20.0,True,37,True
sub-10918,M6,38,theta,0.4579220143387582,0.4911614676893191,False,37,True
sub-10918,M6,39,alpha,0.0084283395403118,0.01767850666636279,False,48,True
sub-10918,M6,39,kappa,4.278176595687701,4.154173885409214,False,48,True
sub-10918,M6,39,theta,0.4579220143387582,0.4602464551484357,False,48,True
sub-10918,M6,40,alpha,0.0084283395403118,0.0348274817063853,False,50,True
sub-10918,M6,40,kappa,4.278176595687701,5.329250965452723,False,50,True
sub-10918,M6,40,theta,0.4579220143387582,0.5079922387504002,False,50,True
sub-10918,M6,41,alpha,0.0084283395403118,0.0,True,50,True
sub-10918,M6,41,kappa,4.278176595687701,4.445482361833331,False,50,True
sub-10918,M6,41,theta,0.4579220143387582,0.43742576923683996,False,50,True
sub-10918,M6,42,alpha,0.0084283395403118,0.0,True,46,True
sub-10918,M6,42,kappa,4.278176595687701,20.0,True,46,True
sub-10918,M6,42,theta,0.4579220143387582,0.48609136765845806,False,46,True
sub-10918,M6,43,alpha,0.0084283395403118,0.0,True,48,True
sub-10918,M6,43,kappa,4.278176595687701,20.0,True,48,True
sub-10918,M6,43,theta,0.4579220143387582,0.49125685096902244,False,48,True
sub-10918,M6,44,alpha,0.0084283395403118,0.013655243544265555,False,50,True
sub-10918,M6,44,kappa,4.278176595687701,4.590014885991323,False,50,True
sub-10918,M6,44,theta,0.4579220143387582,0.4398203919410447,False,50,True
sub-10918,M6,45,alpha,0.0084283395403118,0.011258780969097916,False,46,True
sub-10918,M6,45,kappa,4.278176595687701,4.521074153573456,False,46,True
sub-10918,M6,45,theta,0.4579220143387582,0.48022446152975634,False,46,True
sub-10918,M6,46,alpha,0.0084283395403118,0.023470667874855623,False,45,True
sub-10918,M6,46,kappa,4.278176595687701,4.897430039762793,False,45,True
sub-10918,M6,46,theta,0.4579220143387582,0.4517186481008265,False,45,True
sub-10918,M6,47,alpha,0.0084283395403118,0.019455035526810965,False,50,True
sub-10918,M6,47,kappa,4.278176595687701,3.105144290152655,False,50,True
sub-10918,M6,47,theta,0.4579220143387582,0.4634865743687862,False,50,True
sub-10918,M6,48,alpha,0.0084283395403118,0.0,True,50,True
sub-10918,M6,48,kappa,4.278176595687701,20.0,True,50,True
sub-10918,M6,48,theta,0.4579220143387582,0.5005682446520845,False,50,True
sub-10918,M6,49,alpha,0.0084283395403118,0.00292951828516162,False,50,True
sub-10918,M6,49,kappa,4.278176595687701,16.802038018983605,False,50,True
sub-10918,M6,49,theta,0.4579220143387582,0.4863136765288586,False,50,True
sub-10918,M7,0,alpha,0.0283118813355583,0.029506776907098225,False,50,True
sub-10918,M7,0,kappa,4.696717188848357,4.363859238097912,False,50,True
sub-10918,M7,0,theta,0.5734697196904711,0.5825887761111647,False,50,True
sub-10918,M7,0,theta_stranger,0.3532446079766436,0.3531255841997833,False,50,True
sub-10918,M7,1,alpha,0.0283118813355583,0.026489027467660863,False,50,True
sub-10918,M7,1,kappa,4.696717188848357,2.6186119345667422,False,50,True
sub-10918,M7,1,theta,0.5734697196904711,0.7670055579840487,False,50,True
sub-10918,M7,1,theta_stranger,0.3532446079766436,0.41649438091550417,False,50,True
sub-10918,M7,2,alpha,0.0283118813355583,0.036212957847062716,False,50,True
sub-10918,M7,2,kappa,4.696717188848357,3.7594769386459634,False,50,True
sub-10918,M7,2,theta,0.5734697196904711,0.6816992900530575,False,50,True
sub-10918,M7,2,theta_stranger,0.3532446079766436,0.4170409310892369,False,50,True
sub-10918,M7,3,alpha,0.0283118813355583,0.0,True,50,True
sub-10918,M7,3,kappa,4.696717188848357,3.3355934287925826,False,50,True
sub-10918,M7,3,theta,0.5734697196904711,0.5274491787603734,False,50,True
sub-10918,M7,3,theta_stranger,0.3532446079766436,0.3161974663896263,False,50,True
sub-10918,M7,4,alpha,0.0283118813355583,0.0019711338019151874,False,49,True
sub-10918,M7,4,kappa,4.696717188848357,18.691471264919045,False,49,True
sub-10918,M7,4,theta,0.5734697196904711,0.5018312027588551,False,49,True
sub-10918,M7,4,theta_stranger,0.3532446079766436,0.45014513437298853,False,49,True
sub-10918,M7,5,alpha,0.0283118813355583,0.0011494281874932365,False,47,True
sub-10918,M7,5,kappa,4.696717188848357,18.021197396929068,False,47,True
sub-10918,M7,5,theta,0.5734697196904711,0.49490699850475334,False,47,True
sub-10918,M7,5,theta_stranger,0.3532446079766436,0.4616461025498575,False,47,True
sub-10918,M7,6,alpha,0.0283118813355583,0.07353146744448229,False,50,True
sub-10918,M7,6,kappa,4.696717188848357,4.27190855524775,False,50,True
sub-10918,M7,6,theta,0.5734697196904711,0.5632807832293375,False,50,True
sub-10918,M7,6,theta_stranger,0.3532446079766436,0.30130630677942355,False,50,True
sub-10918,M7,7,alpha,0.0283118813355583,0.006920414966441876,False,50,True
sub-10918,M7,7,kappa,4.696717188848357,20.0,True,50,True
sub-10918,M7,7,theta,0.5734697196904711,0.5238427168859664,False,50,True
sub-10918,M7,7,theta_stranger,0.3532446079766436,0.449626425905293,False,50,True
sub-10918,M7,8,alpha,0.0283118813355583,0.038572943072688375,False,49,True
sub-10918,M7,8,kappa,4.696717188848357,2.8422893623668255,False,49,True
sub-10918,M7,8,theta,0.5734697196904711,0.692214005705887,False,49,True
sub-10918,M7,8,theta_stranger,0.3532446079766436,0.17278922308774902,False,49,True
sub-10918,M7,9,alpha,0.0283118813355583,0.0631523400252471,False,48,True
sub-10918,M7,9,kappa,4.696717188848357,2.754106574168755,False,48,True
sub-10918,M7,9,theta,0.5734697196904711,0.7625312909119953,False,48,True
sub-10918,M7,9,theta_stranger,0.3532446079766436,0.19803055192638802,False,48,True
sub-10918,M7,10,alpha,0.0283118813355583,0.04642707734976784,False,48,True
sub-10918,M7,10,kappa,4.696717188848357,4.917310346333348,False,48,True
sub-10918,M7,10,theta,0.5734697196904711,0.5665710618846274,False,48,True
sub-10918,M7,10,theta_stranger,0.3532446079766436,0.291315939046819,False,48,True
sub-10918,M7,11,alpha,0.0283118813355583,0.007134595299409227,False,50,True
sub-10918,M7,11,kappa,4.696717188848357,12.364326138557876,False,50,True
sub-10918,M7,11,theta,0.5734697196904711,0.5223007409715974,False,50,True
sub-10918,M7,11,theta_stranger,0.3532446079766436,0.4309981864804813,False,50,True
sub-10918,M7,12,alpha,0.0283118813355583,0.01585452355913631,False,44,True
sub-10918,M7,12,kappa,4.696717188848357,9.020263244363575,False,44,True
sub-10918,M7,12,theta,0.5734697196904711,0.5451296846608114,False,44,True
sub-10918,M7,12,theta_stranger,0.3532446079766436,0.45362507723242335,False,44,True
sub-10918,M7,13,alpha,0.0283118813355583,0.025140675254120125,False,50,True
sub-10918,M7,13,kappa,4.696717188848357,4.762960612089789,False,50,True
sub-10918,M7,13,theta,0.5734697196904711,0.5390558470565703,False,50,True
sub-10918,M7,13,theta_stranger,0.3532446079766436,0.24353120070117154,False,50,True
sub-10918,M7,14,alpha,0.0283118813355583,0.033063736117391,False,49,True
sub-10918,M7,14,kappa,4.696717188848357,3.8660599475646986,False,49,True
sub-10918,M7,14,theta,0.5734697196904711,0.5749971364133877,False,49,True
sub-10918,M7,14,theta_stranger,0.3532446079766436,0.3015906214508066,False,49,True
sub-10918,M7,15,alpha,0.0283118813355583,0.01315482353841788,False,48,True
sub-10918,M7,15,kappa,4.696717188848357,14.299940718057925,False,48,True
sub-10918,M7,15,theta,0.5734697196904711,0.5488882237003581,False,48,True
sub-10918,M7,15,theta_stranger,0.3532446079766436,0.4544037379588814,False,48,True
sub-10918,M7,16,alpha,0.0283118813355583,0.0009127885684020373,False,49,True
sub-10918,M7,16,kappa,4.696717188848357,3.3310891201877357,False,49,True
sub-10918,M7,16,theta,0.5734697196904711,0.6140920102864212,False,49,True
sub-10918,M7,16,theta_stranger,0.3532446079766436,0.2655134430811448,False,49,True
sub-10918,M7,17,alpha,0.0283118813355583,0.06703439880151668,False,49,True
sub-10918,M7,17,kappa,4.696717188848357,3.472207863605263,False,49,True
sub-10918,M7,17,theta,0.5734697196904711,0.581311874862777,False,49,True
sub-10918,M7,17,theta_stranger,0.3532446079766436,0.3351620513467523,False,49,True
sub-10918,M7,18,alpha,0.0283118813355583,0.031169262625979022,False,50,True
sub-10918,M7,18,kappa,4.696717188848357,12.833562947641495,False,50,True
sub-10918,M7,18,theta,0.5734697196904711,0.5674534835985231,False,50,True
sub-10918,M7,18,theta_stranger,0.3532446079766436,0.47742069987994223,False,50,True
sub-10918,M7,19,alpha,0.0283118813355583,0.03160124130631057,False,48,True
sub-10918,M7,19,kappa,4.696717188848357,5.269221885741893,False,48,True
sub-10918,M7,19,theta,0.5734697196904711,0.5654925193887905,False,48,True
sub-10918,M7,19,theta_stranger,0.3532446079766436,0.3634717648511029,False,48,True
sub-10918,M7,20,alpha,0.0283118813355583,0.04498288186484989,False,50,True
sub-10918,M7,20,kappa,4.696717188848357,3.1715982509872784,False,50,True
sub-10918,M7,20,theta,0.5734697196904711,0.6325403640117159,False,50,True
sub-10918,M7,20,theta_stranger,0.3532446079766436,0.2304938076119807,False,50,True
sub-10918,M7,21,alpha,0.0283118813355583,0.03910489044965564,False,50,True
sub-10918,M7,21,kappa,4.696717188848357,4.52425789293408,False,50,True
sub-10918,M7,21,theta,0.5734697196904711,0.6999552635497789,False,50,True
sub-10918,M7,21,theta_stranger,0.3532446079766436,0.36286710753873463,False,50,True
sub-10918,M7,22,alpha,0.0283118813355583,0.03735858176790226,False,50,True
sub-10918,M7,22,kappa,4.696717188848357,4.579669875114014,False,50,True
sub-10918,M7,22,theta,0.5734697196904711,0.5573524033027998,False,50,True
sub-10918,M7,22,theta_stranger,0.3532446079766436,0.2531904976441644,False,50,True
sub-10918,M7,23,alpha,0.0283118813355583,0.023065599786733858,False,50,True
sub-10918,M7,23,kappa,4.696717188848357,4.639108459849556,False,50,True
sub-10918,M7,23,theta,0.5734697196904711,0.5561246468175931,False,50,True
sub-10918,M7,23,theta_stranger,0.3532446079766436,0.41828836942789466,False,50,True
sub-10918,M7,24,alpha,0.0283118813355583,0.04855170244970496,False,50,True
sub-10918,M7,24,kappa,4.696717188848357,3.5974307528773,False,50,True
sub-10918,M7,24,theta,0.5734697196904711,0.6425347242932758,False,50,True
sub-10918,M7,24,theta_stranger,0.3532446079766436,0.301421588998637,False,50,True
sub-10918,M7,25,alpha,0.0283118813355583,0.008228084420993596,False,10,True
sub-10918,M7,25,kappa,4.696717188848357,20.0,True,10,True
sub-10918,M7,25,theta,0.5734697196904711,0.5287415819488941,False,10,True
sub-10918,M7,25,theta_stranger,0.3532446079766436,0.4672719526048611,False,10,True
sub-10918,M7,26,alpha,0.0283118813355583,0.08128113742913746,False,47,True
sub-10918,M7,26,kappa,4.696717188848357,3.657477536553781,False,47,True
sub-10918,M7,26,theta,0.5734697196904711,0.6661060924671915,False,47,True
sub-10918,M7,26,theta_stranger,0.3532446079766436,0.17009192879591983,False,47,True
sub-10918,M7,27,alpha,0.0283118813355583,0.0,True,44,True
sub-10918,M7,27,kappa,4.696717188848357,20.0,True,44,True
sub-10918,M7,27,theta,0.5734697196904711,0.4930705621106983,False,44,True
sub-10918,M7,27,theta_stranger,0.3532446079766436,0.4693454739056062,False,44,True
sub-10918,M7,28,alpha,0.0283118813355583,0.009873750086590352,False,48,True
sub-10918,M7,28,kappa,4.696717188848357,12.107717177224776,False,48,True
sub-10918,M7,28,theta,0.5734697196904711,0.5189012243594952,False,48,True
sub-10918,M7,28,theta_stranger,0.3532446079766436,0.4197289137047245,False,48,True
sub-10918,M7,29,alpha,0.0283118813355583,0.06322703085055198,False,50,True
sub-10918,M7,29,kappa,4.696717188848357,3.1751140053336826,False,50,True
sub-10918,M7,29,theta,0.5734697196904711,0.4854300866669696,False,50,True
sub-10918,M7,29,theta_stranger,0.3532446079766436,0.3108043679682605,False,50,True
sub-10918,M7,30,alpha,0.0283118813355583,0.026527142922621146,False,50,True
sub-10918,M7,30,kappa,4.696717188848357,3.2018953214452925,False,50,True
sub-10918,M7,30,theta,0.5734697196904711,0.5415548257193965,False,50,True
sub-10918,M7,30,theta_stranger,0.3532446079766436,0.28494757087389727,False,50,True
sub-10918,M7,31,alpha,0.0283118813355583,0.047726284033757956,False,48,True
sub-10918,M7,31,kappa,4.696717188848357,3.7428069621024216,False,48,True
sub-10918,M7,31,theta,0.5734697196904711,0.5901118962549502,False,48,True
sub-10918,M7,31,theta_stranger,0.3532446079766436,0.3173521774650239,False,48,True
sub-10918,M7,32,alpha,0.0283118813355583,0.028214696199277963,False,23,True
sub-10918,M7,32,kappa,4.696717188848357,4.740556371566953,False,23,True
sub-10918,M7,32,theta,0.5734697196904711,0.5216988367670375,False,23,True
sub-10918,M7,32,theta_stranger,0.3532446079766436,0.4078000151276632,False,23,True
sub-10918,M7,33,alpha,0.0283118813355583,0.04699131342268764,False,50,True
sub-10918,M7,33,kappa,4.696717188848357,4.524656191748522,False,50,True
sub-10918,M7,33,theta,0.5734697196904711,0.6566020058051716,False,50,True
sub-10918,M7,33,theta_stranger,0.3532446079766436,0.35297489014079914,False,50,True
sub-10918,M7,34,alpha,0.0283118813355583,0.016618263538664413,False,49,True
sub-10918,M7,34,kappa,4.696717188848357,4.578174394865809,False,49,True
sub-10918,M7,34,theta,0.5734697196904711,0.5839467130004049,False,49,True
sub-10918,M7,34,theta_stranger,0.3532446079766436,0.3865479818333479,False,49,True
sub-10918,M7,35,alpha,0.0283118813355583,0.0075212315956100315,False,49,True
sub-10918,M7,35,kappa,4.696717188848357,15.753258903871242,False,49,True
sub-10918,M7,35,theta,0.5734697196904711,0.5364641015186804,False,49,True
sub-10918,M7,35,theta_stranger,0.3532446079766436,0.464456123953734,False,49,True
sub-10918,M7,36,alpha,0.0283118813355583,0.0471652971536955,False,47,True
sub-10918,M7,36,kappa,4.696717188848357,4.033882261515865,False,47,True
sub-10918,M7,36,theta,0.5734697196904711,0.5843869452276245,False,47,True
sub-10918,M7,36,theta_stranger,0.3532446079766436,0.0,True,47,True
sub-10918,M7,37,alpha,0.0283118813355583,0.04660811152327118,False,49,True
sub-10918,M7,37,kappa,4.696717188848357,5.19905623610583,False,49,True
sub-10918,M7,37,theta,0.5734697196904711,0.5612513586484247,False,49,True
sub-10918,M7,37,theta_stranger,0.3532446079766436,0.40511480926919224,False,49,True
sub-10918,M7,38,alpha,0.0283118813355583,0.010321914101149432,False,50,True
sub-10918,M7,38,kappa,4.696717188848357,15.190493935269837,False,50,True
sub-10918,M7,38,theta,0.5734697196904711,0.511844206051465,False,50,True
sub-10918,M7,38,theta_stranger,0.3532446079766436,0.45865763682260735,False,50,True
sub-10918,M7,39,alpha,0.0283118813355583,0.00026411497528837054,False,50,True
sub-10918,M7,39,kappa,4.696717188848357,3.3360425999486996,False,50,True
sub-10918,M7,39,theta,0.5734697196904711,0.6242451976304493,False,50,True
sub-10918,M7,39,theta_stranger,0.3532446079766436,0.3296755979528606,False,50,True
sub-10918,M7,40,alpha,0.0283118813355583,0.056919116635083894,False,50,True
sub-10918,M7,40,kappa,4.696717188848357,4.142042255342263,False,50,True
sub-10918,M7,40,theta,0.5734697196904711,0.521633885161419,False,50,True
sub-10918,M7,40,theta_stranger,0.3532446079766436,0.28785847576311385,False,50,True
sub-10918,M7,41,alpha,0.0283118813355583,0.031282495641984424,False,48,True
sub-10918,M7,41,kappa,4.696717188848357,4.703959570410975,False,48,True
sub-10918,M7,41,theta,0.5734697196904711,0.6250892916803553,False,48,True
sub-10918,M7,41,theta_stranger,0.3532446079766436,0.30522251026137376,False,48,True
sub-10918,M7,42,alpha,0.0283118813355583,0.04413855650057941,False,50,True
sub-10918,M7,42,kappa,4.696717188848357,3.0445656781519492,False,50,True
sub-10918,M7,42,theta,0.5734697196904711,0.593067826748536,False,50,True
sub-10918,M7,42,theta_stranger,0.3532446079766436,0.1882067057760289,False,50,True
sub-10918,M7,43,alpha,0.0283118813355583,0.009536736062077406,False,50,True
sub-10918,M7,43,kappa,4.696717188848357,20.0,True,50,True
sub-10918,M7,43,theta,0.5734697196904711,0.5349813969846935,False,50,True
sub-10918,M7,43,theta_stranger,0.3532446079766436,0.47650834865444314,False,50,True
sub-10918,M7,44,alpha,0.0283118813355583,0.007806776602988395,False,49,True
sub-10918,M7,44,kappa,4.696717188848357,4.472619471961434,False,49,True
sub-10918,M7,44,theta,0.5734697196904711,0.49158831357470134,False,49,True
sub-10918,M7,44,theta_stranger,0.3532446079766436,0.27215617960116795,False,49,True
sub-10918,M7,45,alpha,0.0283118813355583,0.04472457966162588,False,50,True
sub-10918,M7,45,kappa,4.696717188848357,3.6876207930446454,False,50,True
sub-10918,M7,45,theta,0.5734697196904711,0.6798447111569283,False,50,True
sub-10918,M7,45,theta_stranger,0.3532446079766436,0.34228691389932975,False,50,True
sub-10918,M7,46,alpha,0.0283118813355583,0.07285787627988011,False,49,True
sub-10918,M7,46,kappa,4.696717188848357,5.852914734425944,False,49,True
sub-10918,M7,46,theta,0.5734697196904711,0.6710249029030533,False,49,True
sub-10918,M7,46,theta_stranger,0.3532446079766436,0.3438779025251208,False,49,True
sub-10918,M7,47,alpha,0.0283118813355583,0.031461508143969995,False,50,True
sub-10918,M7,47,kappa,4.696717188848357,5.067920244122007,False,50,True
sub-10918,M7,47,theta,0.5734697196904711,0.5901357571825863,False,50,True
sub-10918,M7,47,theta_stranger,0.3532446079766436,0.45827373454418374,False,50,True
sub-10918,M7,48,alpha,0.0283118813355583,0.029413033741510983,False,50,True
sub-10918,M7,48,kappa,4.696717188848357,15.626777476567591,False,50,True
sub-10918,M7,48,theta,0.5734697196904711,0.5680872917426704,False,50,True
sub-10918,M7,48,theta_stranger,0.3532446079766436,0.4420464695578501,False,50,True
sub-10918,M7,49,alpha,0.0283118813355583,0.0030559496510568127,False,50,True
sub-10918,M7,49,kappa,4.696717188848357,3.3555731791897605,False,50,True
sub-10918,M7,49,theta,0.5734697196904711,0.6683313348601109,False,50,True
sub-10918,M7,49,theta_stranger,0.3532446079766436,0.2999500537795676,False,50,True
sub-10918,M8,0,alpha,0.0,0.0,True,19,True
sub-10918,M8,0,alpha_negative,0.4369126732940454,0.1359195329395307,False,19,True
sub-10918,M8,0,kappa,0.2797811912513439,0.43863783578647647,False,19,True
sub-10918,M8,1,alpha,0.0,0.051723736377445595,False,50,True
sub-10918,M8,1,alpha_negative,0.4369126732940454,0.20978401545547767,False,50,True
sub-10918,M8,1,kappa,0.2797811912513439,0.6194236286430629,False,50,True
sub-10918,M8,2,alpha,0.0,0.0,True,43,True
sub-10918,M8,2,alpha_negative,0.4369126732940454,0.28682658116024995,False,43,True
sub-10918,M8,2,kappa,0.2797811912513439,0.33434193007425694,False,43,True
sub-10918,M8,3,alpha,0.0,5.564358751061608e-15,True,14,True
sub-10918,M8,3,alpha_negative,0.4369126732940454,1.0,True,14,True
sub-10918,M8,3,kappa,0.2797811912513439,0.3187691483394853,False,14,True
sub-10918,M8,4,alpha,0.0,0.0,True,50,True
sub-10918,M8,4,alpha_negative,0.4369126732940454,0.5342031830198838,False,50,True
sub-10918,M8,4,kappa,0.2797811912513439,0.4624001914306923,False,50,True
sub-10918,M8,5,alpha,0.0,0.0,True,33,True
sub-10918,M8,5,alpha_negative,0.4369126732940454,0.8347983443747293,False,33,True
sub-10918,M8,5,kappa,0.2797811912513439,0.17167923862260107,False,33,True
sub-10918,M8,6,alpha,0.0,0.0,True,33,True
sub-10918,M8,6,alpha_negative,0.4369126732940454,0.5837523316989884,False,33,True
sub-10918,M8,6,kappa,0.2797811912513439,0.3165873090907648,False,33,True
sub-10918,M8,7,alpha,0.0,0.0,True,21,True
sub-10918,M8,7,alpha_negative,0.4369126732940454,0.5012085927057836,False,21,True
sub-10918,M8,7,kappa,0.2797811912513439,0.24418437838047183,False,21,True
sub-10918,M8,8,alpha,0.0,0.0,True,46,True
sub-10918,M8,8,alpha_negative,0.4369126732940454,0.17923639025156574,False,46,True
sub-10918,M8,8,kappa,0.2797811912513439,0.3730530323366732,False,46,True
sub-10918,M8,9,alpha,0.0,0.0,True,50,True
sub-10918,M8,9,alpha_negative,0.4369126732940454,0.8912260107096804,False,50,True
sub-10918,M8,9,kappa,0.2797811912513439,0.28364004964657796,False,50,True
sub-10918,M8,10,alpha,0.0,0.0,True,10,True
sub-10918,M8,10,alpha_negative,0.4369126732940454,0.004109867574129161,False,10,True
sub-10918,M8,10,kappa,0.2797811912513439,0.9883473761539111,False,10,True
sub-10918,M8,11,alpha,0.0,0.024893159385815784,False,8,True
sub-10918,M8,11,alpha_negative,0.4369126732940454,0.03897056514176571,False,8,True
sub-10918,M8,11,kappa,0.2797811912513439,1.0471098396653629,False,8,True
sub-10918,M8,12,alpha,0.0,0.026001837492194965,False,49,True
sub-10918,M8,12,alpha_negative,0.4369126732940454,0.35789606239073996,False,49,True
sub-10918,M8,12,kappa,0.2797811912513439,0.32449620774050536,False,49,True
sub-10918,M8,13,alpha,0.0,0.05761834080116308,False,45,True
sub-10918,M8,13,alpha_negative,0.4369126732940454,1.0,True,45,True
sub-10918,M8,13,kappa,0.2797811912513439,0.28324078465587826,False,45,True
sub-10918,M8,14,alpha,0.0,0.023911036647055316,False,34,True
sub-10918,M8,14,alpha_negative,0.4369126732940454,0.5506523164992132,False,34,True
sub-10918,M8,14,kappa,0.2797811912513439,0.1763281087500922,False,34,True
sub-10918,M8,15,alpha,0.0,0.0620716511331675,False,50,True
sub-10918,M8,15,alpha_negative,0.4369126732940454,0.15262869694098977,False,50,True
sub-10918,M8,15,kappa,0.2797811912513439,0.5000112214211111,False,50,True
sub-10918,M8,16,alpha,0.0,0.0,True,50,True
sub-10918,M8,16,alpha_negative,0.4369126732940454,0.3732076854275622,False,50,True
sub-10918,M8,16,kappa,0.2797811912513439,0.3823027014691531,False,50,True
sub-10918,M8,17,alpha,0.0,0.0,True,39,True
sub-10918,M8,17,alpha_negative,0.4369126732940454,1.0,True,39,True
sub-10918,M8,17,kappa,0.2797811912513439,0.3121230729969643,False,39,True
sub-10918,M8,18,alpha,0.0,0.009270674740518606,False,16,True
sub-10918,M8,18,alpha_negative,0.4369126732940454,0.0,True,16,True
