model,n,k,log_likelihood,AIC,AICc,BIC,pseudo_r2_fareri,pseudo_r2_mcfadden,converged,n_starts,n_converged,n_near_best,boundary_parameters,optimizer_message,alpha,kappa,theta,participant_id,theta_stranger,phi
M5_theta10,84,3,-54.74113067070795,115.4822613414159,115.7822613414159,122.77471173794585,0.008299489595809652,0.059824312484701214,True,101,101,90,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.07900692732116392,0.04445809075678074,10.0,sub-10831,,
M6_theta10,84,3,-52.892162912527226,111.78432582505445,112.08432582505445,119.0767762215844,0.04005540168498726,0.09158022457387882,True,101,101,86,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.07168698296203563,0.0377243975682624,10.0,sub-10831,,
M7_theta10,84,4,-52.68594153870264,113.37188307740529,113.87821219132934,123.09515027277854,0.026422300642761923,0.09512206449461735,True,101,101,88,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.07315285353093416,0.04644046621371329,10.0,sub-10831,6.6306584588143584,
M3_phi10,84,3,-51.62162768438082,109.24325536876164,109.54325536876163,116.53570576529158,0.06187676921976761,0.11340159210865919,True,101,101,9,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.027170204287002377,0.6810610711018279,,sub-10831,,1.4637736503865983
M3_logitprior,84,3,-53.412357320762816,112.82471464152563,113.12471464152563,120.11716503805557,0.031121093434277096,0.08264591632316864,True,101,101,93,phi,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.02290517837891666,0.4556458508601854,,sub-10831,,10.0
M4_theta10,84,3,-11.960139351490662,29.920278702981324,30.220278702981325,37.212729099511265,0.7430604898404356,0.7945853127293272,True,101,101,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.21700065525234577,0.31160110472356245,10.0,sub-10834,,
M5_theta10,84,3,-47.734442395535666,101.46888479107133,101.76888479107133,108.76133518760128,0.1286389470677847,0.18016376995667627,True,101,101,101,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.18653300010477966,0.11175087959910925,10.0,sub-10834,,
M6_theta10,84,3,-31.18639474449528,68.37278948899056,68.67278948899056,75.6652398855205,0.4128506885267159,0.4643755114156075,True,101,101,101,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.17184456648165858,0.1710841711564351,10.0,sub-10834,,
M7_theta10,84,4,-31.18639474449528,70.37278948899056,70.87911860291462,80.09605668436382,0.39567574756375207,0.4643755114156075,True,101,101,100,theta;theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.17184457000661774,0.17108417195419195,10.0,sub-10834,10.0,
M3_phi10,84,3,-11.544624617181881,29.089249234363763,29.389249234363763,36.381699630893706,0.7501969308714305,0.8017217537603221,True,101,101,101,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1.9832382443702636,,sub-10834,,7.212302891989474
M3_logitprior,84,3,-47.55691997191944,101.11383994383888,101.41383994383888,108.40629034036883,0.1316878842129956,0.1832127071018872,True,101,101,101,alpha;phi,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.5337638412300987,,sub-10834,,10.0
M5_theta10,41,3,-27.45090630206018,60.90181260412036,61.550461252769004,66.04252880423329,-0.07149686615991967,0.034066185612443456,True,101,101,90,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.2472177033211186,0.37964366497419016,0.7167355066576758,sub-10836,,
M6_theta10,41,3,-27.73918270723389,61.47836541446778,62.12701406311643,66.61908161458071,-0.08164064518795408,0.02392240658440914,True,101,101,66,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.18833075318403847,0.40715560616463403,0.4170336401091309,sub-10836,,
M7_theta10,41,4,-27.41016360751593,62.82032721503186,63.931438326142974,69.67461548184909,-0.10525090902620067,0.03549982667028362,True,101,101,63,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.2003055405104567,0.47491511318037827,0.6628984354706812,sub-10836,0.1581739496304098,
M4_theta10,75,3,-51.55711550773097,109.11423101546194,109.45225918447602,116.06669535607087,-0.04945706650946446,0.008250735126094089,True,101,101,92,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.0,0.03824429238087667,1.5084432855999133,sub-10838,,
M5_theta10,75,3,-51.66792906801217,109.33585813602434,109.67388630503842,116.28832247663327,-0.051588668827876986,0.006119132807681504,True,101,101,88,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.9708823561226907,0.047973342806043685,0.08765449306963856,sub-10838,,
M6_theta10,75,3,-51.66836131373141,109.33672262746282,109.6747507964769,116.28918696807175,-0.05159698347795153,0.006110818157607056,True,101,101,64,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.9636685772706797,0.048643785031745934,0.0,sub-10838,,
M7_theta10,75,4,-51.66792906801216,111.33585813602431,111.90728670745288,120.60581059016955,-0.07082460270639622,0.006119132807681837,True,101,101,71,theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.9708823610566104,0.0479733457460479,0.0876544857626436,sub-10838,0.0,
M3_phi10,75,3,-51.59806497800913,109.19612995601825,109.53415812503233,116.14859429662718,-0.05024476781209549,0.007463033823463028,True,101,101,12,alpha,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.0,0.05192284429812412,,sub-10838,,0.9999994576606464
M3_logitprior,75,3,-51.59807098010816,109.19614196021632,109.5341701292304,116.14860630082525,-0.050244883268075656,0.007462918367482918,True,101,101,56,alpha;phi,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.0,0.05193649683714318,,sub-10838,,10.0
M4_theta10,84,3,-53.43989335557784,112.87978671115567,113.17978671115567,120.17223710768562,0.030648163661974984,0.08217298655086658,True,101,100,96,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0943096864189538,0.8849335595485049,0.2951515390292903,sub-10843,,
M5_theta10,84,3,-53.80889228629567,113.61778457259133,113.91778457259133,120.91023496912128,0.024310628811499476,0.07583545170039108,True,101,101,80,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.16702184251114036,0.48750972106499424,0.07437271643332373,sub-10843,,
M6_theta10,84,3,-53.511705434434454,113.02341086886891,113.3234108688689,120.31586126539885,0.029414795447184887,0.08093961833607644,True,101,101,92,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.12785051013050125,0.6069931231146597,0.19912235619327806,sub-10843,,
M7_theta10,84,4,-53.493249474048184,114.98649894809637,115.49282806202042,124.70976614346962,0.012556834514270015,0.08125659836612542,True,101,101,85,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.12742479001618584,0.5965872389184704,0.1530966559399817,sub-10843,0.2253713802714221,
M3_phi10,84,3,-53.461601113445624,112.92320222689125,113.22320222689125,120.21565262342119,0.030275334202157424,0.08180015709104893,True,101,101,13,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.1436038873174719,0.5764803551646016,,sub-10843,,0.7677210561972927
M3_logitprior,84,3,-53.45373481083415,112.9074696216683,113.2074696216683,120.19992001819824,0.03041043748510632,0.0819352603739979,True,101,101,66,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.12622972997162027,0.6111335090429756,,sub-10843,,0.9313523189726689
M4_theta10,84,3,-40.70415304874906,87.40830609749813,87.70830609749812,94.70075649402807,0.24938375155139827,0.30090857444028984,True,101,100,97,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.16800500402751783,10.0,sub-10850,,
M5_theta10,84,3,-50.86333725062763,107.72667450125526,108.02667450125526,115.0191248977852,0.07490036265225887,0.12642518554115045,True,101,101,100,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.07882524148938314,10.0,sub-10850,,
M6_theta10,84,3,-42.95453990721259,91.90907981442518,92.20907981442518,99.20153021095513,0.2107334901134575,0.26225831300234903,True,101,100,97,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.08176262705120409,10.0,sub-10850,,
M7_theta10,84,4,-42.902980885074705,93.80596177014941,94.31229088407346,103.52922896552266,0.19444407231182,0.2631438361636754,True,101,101,99,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.08834095815236742,10.0,sub-10850,8.661083467823895,
M3_phi10,84,3,-35.72033184810408,77.44066369620816,77.74066369620816,84.7331140927381,0.33498058644244344,0.38650540933133504,True,101,101,82,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.8210980399325017,,sub-10850,,9.362591178750371
M3_logitprior,84,3,-58.22464099156166,122.44928198312331,122.74928198312331,129.74173237965326,-0.05152959450872797,-4.771619836363428e-06,True,101,101,101,alpha;kappa,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.0,1e-05,,sub-10850,,6.959378660648534
M4_theta10,84,3,-52.76352147906381,111.52704295812762,111.82704295812762,118.81949335465757,0.04226481071011245,0.09378963359900394,True,101,101,77,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.021179378404047405,0.9685910113943231,1.0409687807375434,sub-10854,,
M5_theta10,84,3,-49.66337825522916,105.32675651045832,105.62675651045832,112.61920690698827,0.09550958755620498,0.14703441044509657,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.037301690013506555,0.3973191740250203,2.4237861880473313,sub-10854,,
M6_theta10,84,3,-57.54903144761015,121.0980628952203,121.39806289522029,128.39051329175024,-0.03992604047734586,0.01159878241154566,True,101,101,32,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.4288115218473659,0.01256189141453424,10.0,sub-10854,,
M7_theta10,84,4,-49.663378255229155,107.32675651045831,107.83308562438236,117.05002370583156,0.07833464659324124,0.14703441044509669,True,101,101,100,theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.037301689565990524,0.39731917481491125,2.423786174353939,sub-10854,0.0,
M3_phi10,84,3,-54.272428014275214,114.54485602855043,114.84485602855042,121.83730642508037,0.016349430049226284,0.06787425293811788,True,101,101,16,alpha,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,0.2505106882558601,,sub-10854,,1.000000439365686
M3_logitprior,84,3,-55.1797735598423,116.3595471196846,116.6595471196846,123.65199751621455,0.0007658238711032943,0.05229064675999484,True,101,101,101,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.2223263757020969,,sub-10854,,2.6299598882073965
M4_theta10,84,3,-40.6935652212364,87.3871304424728,87.68713044247279,94.67958083900274,0.24956559686385435,0.30109041975274586,True,101,101,98,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0045147978069936265,5.1778960011419235,0.800129304234702,sub-10857,,
M5_theta10,84,3,-28.214007448555197,62.428014897110394,62.72801489711039,69.72046529364033,0.4639012648535506,0.5154260877424421,True,101,101,101,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.11551776977698143,1.1108143487642148,10.0,sub-10857,,
M6_theta10,84,3,-45.4364300291302,96.8728600582604,97.1728600582604,104.16531045479034,0.16810717379295942,0.21963199668185096,True,101,101,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.07738403191180374,1.60256717035998,0.6466718830329083,sub-10857,,
M7_theta10,84,4,-27.883472621748542,63.766945243497084,64.27327435742113,73.49021243887034,0.45240324002719456,0.52110300387905,True,101,101,101,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.09192901671961112,1.3502113883040625,10.0,sub-10857,0.18344600660900845,
M3_phi10,84,3,-40.793278932430624,87.58655786486125,87.88655786486125,94.87900826139119,0.2478530197608955,0.29937784264978706,True,101,101,20,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1.357205593126217,,sub-10857,,1.069050800577877
M3_logitprior,84,3,-42.80243619925218,91.60487239850436,91.90487239850435,98.8973227950343,0.21334586231792552,0.264870685206817,True,101,101,101,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1.1732680146531065,,sub-10857,,2.54823328482269
M4_theta10,83,3,-25.222835582814646,56.44567116562929,56.749468633983724,63.70219298901909,0.5094343983716715,0.5615800022592243,True,101,101,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.026396367280957404,7.707189127070015,0.8426196279099999,sub-10858,,
M5_theta10,83,3,-45.68925331669733,97.37850663339466,97.6823041017491,104.63502845678445,0.1536898276555933,0.2058354315431462,True,101,101,99,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.10032282677485967,0.14628472053988467,10.0,sub-10858,,
M6_theta10,83,3,-24.947026669064346,55.89405333812869,56.197850806483125,63.15057516151849,0.5142284724933646,0.5663740763809175,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.11378312257384397,1.3850069462466876,1.900272464705014,sub-10858,,
M7_theta10,83,4,-24.928165850749878,57.856331701499755,58.369152214320266,67.53169413268614,0.4971744407844541,0.5667019126345246,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.11157593442626057,1.3993324723657263,1.9265476637971832,sub-10858,1.8226900259092367,
M3_phi10,83,3,-27.440233388970096,60.88046677794019,61.184264246294624,68.13698860132999,0.47089188248470115,0.523037486372254,True,101,101,12,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.016625522606675814,2.226654931800394,,sub-10858,,1.162070651671144
M3_logitprior,83,3,-27.552891686634727,61.10578337326945,61.409580841623885,68.36230519665925,0.4689336708298126,0.5210792747173654,True,101,101,97,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.01125638402749939,1.5480910929354947,,sub-10858,,7.106946821976627
M4_theta10,82,3,-37.167102615549716,80.33420523109943,80.64189753879174,87.55436297289219,0.29330634450815013,0.34608787039433175,True,101,100,87,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.08951857680322148,10.0,sub-10860,,
M5_theta10,82,3,-42.82518291752684,91.65036583505368,91.95805814274598,98.87052357684644,0.19375897386651691,0.24654049975269854,True,101,101,101,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.02094162420686174,0.16009359515741853,10.0,sub-10860,,
M6_theta10,82,3,-45.13864328417706,96.27728656835411,96.58497887604642,103.49744431014688,0.15305631779018236,0.20583784367636393,True,101,101,91,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.002932919454225707,0.06645625743258018,10.0,sub-10860,,
M7_theta10,82,4,-39.94598950632155,87.8919790126431,88.41145953212363,97.51885600170012,0.22682120575940815,0.2971965736076503,True,101,101,101,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.003955926463621692,0.19089545088580143,10.0,sub-10860,2.0405628237866336,
M3_phi10,82,3,-34.3230958575385,74.646191715077,74.9538840227693,81.86634945686976,0.3433433499476316,0.3961248758338132,True,101,101,100,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.7710525346554739,,sub-10860,,4.660719492156197
M3_logitprior,82,3,-51.92406957082261,109.84813914164522,110.15583144933753,117.06829688343798,0.03367460005772926,0.08645612594391083,True,101,101,101,alpha;phi,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.33595625339773705,,sub-10860,,10.0
M4_theta10,82,3,-43.18090887229663,92.36181774459325,92.66951005228556,99.58197548638601,0.18750038763649415,0.2402819135226758,True,101,101,37,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1.859761283865073,0.936808090967646,sub-10862,,
M5_theta10,82,3,-42.5035044450418,91.0070088900836,91.3147011977759,98.22716663187636,0.19941853407401575,0.25220005996019734,True,101,101,101,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.12709158309792035,0.17468583352520795,10.0,sub-10862,,
M6_theta10,82,3,-42.90859942049783,91.81719884099566,92.12489114868796,99.03735658278842,0.19229135709621753,0.24507288298239915,True,101,101,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.4651899047794868,0.08470144135737832,10.0,sub-10862,,
M7_theta10,82,4,-38.58245111477124,85.16490222954248,85.684382749023,94.79177921859949,0.25081108472954655,0.32118645257778866,True,101,101,101,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.34375208730215473,0.21692299998854822,10.0,sub-10862,2.3570052420030354,
M3_phi10,82,3,-44.46309857576435,94.9261971515287,95.233889459221,102.14635489332146,0.1649417446283018,0.21772327051448337,True,101,101,10,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.6724779634338739,,sub-10862,,1.310792491555994
M3_logitprior,82,3,-46.04545134287873,98.09090268575746,98.39859499344976,105.31106042755022,0.13710208011546224,0.1898836060016439,True,101,101,83,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.5715614634279929,,sub-10862,,4.586138091672714
M4_theta10,83,3,-17.939501254715324,41.87900250943065,42.18279997778508,49.135524332820445,0.6360323539895659,0.6881779578771188,True,101,100,100,alpha;kappa,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,20.0,1.1055012081090567,sub-10863,,
M5_theta10,83,3,-45.15907882411868,96.31815764823736,96.62195511659179,103.57467947162715,0.1629052506826902,0.2150508545702431,True,101,101,100,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.1370757050209159,10.0,sub-10863,,
M6_theta10,83,3,-23.979177592388876,53.95835518477775,54.26215265313218,61.21487700816755,0.5310514973517823,0.5831971012393351,True,101,101,99,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.2583897641075396,10.0,sub-10863,,
M7_theta10,83,4,-23.97917759238888,55.95835518477776,56.47117569759827,65.63371761596414,0.5136696293892645,0.5831971012393351,True,101,101,101,alpha;theta;theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.25838976585313095,10.0,sub-10863,10.0,
M3_phi10,83,3,-17.93946303805389,41.87892607610778,42.18272354446221,49.13544789949758,0.636033018266529,0.6881786221540819,True,101,101,3,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,16.92589056118007,,sub-10863,,1.3748873260208183
M3_logitprior,83,3,-57.377257145691146,120.75451429138229,121.05831175973672,128.01103611477208,-0.049469511645377696,0.002676092242175243,True,101,101,83,alpha;phi,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.06859493759387662,,sub-10863,,10.0
M4_theta10,84,3,-57.07993422392591,120.15986844785182,120.45986844785182,127.45231884438176,-0.03186932335467885,0.01965549953421275,True,101,101,46,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.01136224811086966,0.5936527925439231,0.8150919197234545,sub-10866,,
M5_theta10,84,3,-56.34416286312495,118.6883257262499,118.9883257262499,125.98077612277984,-0.019232493670682776,0.03229232921820879,True,101,101,77,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.08128523258707933,0.037345529254292215,8.645190398851014,sub-10866,,
M6_theta10,84,3,-57.29959142522189,120.59918285044378,120.89918285044378,127.89163324697373,-0.03564192281902718,0.01588290006986437,True,101,101,57,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0622283213381552,0.0863726224676335,2.1872760625908207,sub-10866,,
M7_theta10,84,4,-56.34262789676808,120.68525579353616,121.19158490746021,130.4085229889094,-0.03638107167708723,0.03231869217476813,True,101,101,94,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0763515791930643,0.04851847842617549,6.781122229236694,sub-10866,0.2715647366918418,
M3_phi10,84,3,-57.019270653410764,120.03854130682153,120.33854130682153,127.33099170335147,-0.030827430112478616,0.020697392776412915,True,101,101,5,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0166248785301153,0.240021257909334,,sub-10866,,0.9999999534080294
