model,parameter,iteration,n,pearson,spearman,rmse,bias,boundary_rate
M7,alpha,1,111,0.7705270664853303,0.582512974615623,0.12889014797047343,0.008451629763172507,0.3153153153153153
M7,alpha,2,111,0.7124607539756875,0.686460424412427,0.1414590251926867,0.018133291758567663,0.23423423423423423
M7,alpha,3,111,0.6601533857361148,0.5645207318763836,0.13689106317705776,-0.009385741439826265,0.27927927927927926
M7,alpha,4,111,0.7984534674893797,0.5800144094104147,0.10781849415118959,0.003828390640056292,0.24324324324324326
M7,alpha,5,111,0.48347441629988064,0.5883405506559379,0.18928662288153827,0.015590233400691749,0.32432432432432434
M7,alpha,6,111,0.6186571180137449,0.4799504681367559,0.19136624057885426,0.03519350480652727,0.26126126126126126
M7,alpha,7,111,0.45135028413350864,0.48767591178857245,0.2194270683161289,0.04027241892461631,0.25225225225225223
M7,alpha,8,111,0.4615150283675728,0.47432833432170873,0.18739970267765443,0.010376514364308,0.26126126126126126
M7,alpha,9,111,0.7602687366989895,0.7015614315562835,0.14606237461162597,0.03320820174421478,0.25225225225225223
M7,alpha,10,111,0.6524328244051512,0.6093820910132884,0.14348296042962028,0.008133014333907342,0.22522522522522523
M7,alpha,11,111,0.48515734719568604,0.5353087507959972,0.2111596966589823,0.0397441583454149,0.21621621621621623
M7,alpha,12,111,0.5304805810061722,0.6003681562046058,0.17603565483100464,0.0007980179862252173,0.3063063063063063
M7,alpha,13,111,0.5259742393597193,0.5009436750463258,0.17440851480956057,0.016086572286280545,0.23423423423423423
M7,alpha,14,111,0.5765870121355519,0.5335433179256288,0.20148513393089001,0.05058609936916923,0.26126126126126126
M7,alpha,15,111,0.511154198511722,0.6022515366189651,0.1838451727251139,0.02281982260481282,0.26126126126126126
M7,alpha,16,111,0.7948591680285424,0.5995404883250458,0.11774740982497778,0.013172077116278158,0.26126126126126126
M7,alpha,17,111,0.643874598750059,0.5302961745592965,0.14222146739102026,0.006473435868488696,0.23423423423423423
M7,alpha,18,111,0.6284643144399298,0.5421178826889935,0.1757503726181407,0.03240324012742299,0.3063063063063063
M7,alpha,19,111,0.6177403990749298,0.6641710202976021,0.2007996335713133,0.039698679946617174,0.3333333333333333
M7,alpha,20,111,0.4291961949137256,0.4764401171335058,0.19395500998718762,0.0017267939322580942,0.3783783783783784
M7,alpha,21,111,0.7299031334104915,0.6256110419923242,0.12250683987846918,0.008486798472310032,0.27927927927927926
M7,alpha,22,111,0.5122728734352102,0.5642459448613502,0.22858586721465016,0.042911857738247766,0.36936936936936937
M7,alpha,23,111,0.6375527523869624,0.5231271944693107,0.13599441114670371,-0.020009856896061055,0.35135135135135137
M7,alpha,24,111,0.5861018816280438,0.5898744037400012,0.14126226582573712,-0.011083982011403662,0.2972972972972973
M7,alpha,25,111,0.6187306680385217,0.5285531911281562,0.1670264140308382,0.005823433473231372,0.3153153153153153
M7,alpha,26,111,0.5187875850595066,0.4549778188792184,0.18125515796516012,0.010824355131977643,0.3063063063063063
M7,alpha,27,111,0.7187420173463005,0.6512393890302188,0.14698162506621273,0.0211858389935153,0.24324324324324326
M7,alpha,28,111,0.729588849513896,0.5318718266945054,0.13070890225263435,0.015470914158641559,0.2702702702702703
M7,alpha,29,111,0.5328228719714324,0.5382241621116226,0.1873844740555729,0.015661976247165976,0.2972972972972973
M7,alpha,30,111,0.6038865467755697,0.659312733932968,0.1611480631975794,0.012107136493680035,0.27927927927927926
M7,alpha,31,111,0.42364819105075313,0.5277167818354217,0.18514395096139838,0.009824855024488531,0.26126126126126126
M7,alpha,32,111,0.679023400119991,0.5820132695627158,0.1414062750292328,0.008170029416966295,0.2882882882882883
M7,alpha,33,111,0.6709136748361713,0.6171201852136705,0.16387540141722196,0.018042937092583814,0.2972972972972973
M7,alpha,34,111,0.6388113489296285,0.6327426845932188,0.18395393967369095,0.04410008916304384,0.26126126126126126
M7,alpha,35,111,0.686556800815037,0.6062682233989196,0.1266263656785538,-0.004038223307061877,0.25225225225225223
M7,alpha,36,111,0.6458649656744613,0.5180225043951131,0.14814972573366492,0.007056999396369434,0.27927927927927926
M7,alpha,37,111,0.6465695891007066,0.6209735219196671,0.16104905528174082,0.01897044650717892,0.2882882882882883
M7,alpha,38,111,0.8364748028718766,0.6015217311296497,0.10168335107696472,0.009935405155487896,0.3153153153153153
M7,alpha,39,111,0.6762857975075136,0.6119037647596304,0.14377473722416087,0.018111304773560523,0.2702702702702703
M7,alpha,40,111,0.8502607256835278,0.5974552221896211,0.09250206306590372,0.003215252079502188,0.26126126126126126
M7,alpha,41,111,0.6205398439155428,0.6069939563134674,0.14946651438946343,0.002648276662560521,0.3063063063063063
M7,alpha,42,111,0.5547109167635851,0.516872414767826,0.18720107824312868,0.028426870989445963,0.25225225225225223
M7,alpha,43,111,0.656597460569762,0.5871276685724222,0.14059137887319004,-0.0033569329882090367,0.34234234234234234
M7,alpha,44,111,0.5151951671558199,0.6075383977722237,0.21792631912104987,0.043928295779945774,0.27927927927927926
M7,alpha,45,111,0.7260192667350457,0.5669200480922989,0.13865795153287905,0.014183805147574582,0.24324324324324326
M7,alpha,46,111,0.6524159268751488,0.6066934729535247,0.13727804919653638,-0.01614636077276087,0.38738738738738737
M7,alpha,47,111,0.6356740588313976,0.6192585542296758,0.17643922986315916,0.03741684769557377,0.27927927927927926
M7,alpha,48,111,0.4374278101003223,0.4468805066598775,0.16670422725808154,-0.00014347769725828565,0.1891891891891892
M7,alpha,49,111,0.4974508043207359,0.4688527116635493,0.18906914280961423,0.020464223047403165,0.27927927927927926
M7,kappa,0,111,0.874176437943458,0.8568062656998948,1.877588717958592,0.3584410402794852,0.036036036036036036
M7,kappa,1,111,0.7270826203882143,0.8334565493538599,2.4172464814600296,0.37065582214999004,0.018018018018018018
M7,kappa,2,111,0.7759897330042971,0.8443122244410178,3.1928891953951517,0.8300297414542046,0.06306306306306306
M7,kappa,3,111,0.7132526668585306,0.7932295632253336,3.430544727929407,0.9320369017933479,0.05405405405405406
M7,kappa,4,111,0.7542159144900781,0.8795306615102423,3.724911306333244,1.1230112287241218,0.06306306306306306
M7,kappa,5,111,0.7756316204285865,0.8204203421525506,2.8936864047117163,0.6635079044459654,0.04504504504504504
M7,kappa,6,111,0.7510612415775796,0.8846809516982337,3.313096128917255,0.8762739221936469,0.05405405405405406
M7,kappa,7,111,0.7520903514411788,0.8434547969473675,3.1999387556003134,0.8748790795901626,0.036036036036036036
M7,kappa,8,111,0.7479676796022606,0.8306085743592775,2.9415567606743993,0.6583100044363246,0.04504504504504504
M7,kappa,9,111,0.8011694386380075,0.8616886632615196,2.8417913805781803,0.7131926241317549,0.05405405405405406
M7,kappa,10,111,0.863878966676082,0.834510657373805,1.6993610373635617,0.36126007297891893,0.02702702702702703
M7,kappa,11,111,0.7605155629171847,0.829755409524227,3.690782714270896,1.0748116377513828,0.07207207207207207
M7,kappa,12,111,0.7894874808336743,0.875240227247661,2.7909869100919256,0.6528326193117727,0.04504504504504504
M7,kappa,13,111,0.7573344585250991,0.8414803766586271,2.7537535852824946,0.5772594300291618,0.036036036036036036
M7,kappa,14,111,0.7486346427852695,0.8384199408226082,3.383008979773333,0.866682264952996,0.05405405405405406
M7,kappa,15,111,0.784518642266868,0.8510376911355569,3.0034926394088,0.7849076027599203,0.04504504504504504
M7,kappa,16,111,0.8442177958903212,0.846479874373362,1.8252871971432572,0.3658997037638316,0.02702702702702703
M7,kappa,17,111,0.860302346764263,0.8289154723507843,1.7675380516367931,0.3757897819743601,0.018018018018018018
M7,kappa,18,111,0.7499793213436551,0.8807336237691177,3.2623001244131737,0.9065126742929096,0.04504504504504504
M7,kappa,19,111,0.7520613061867709,0.855182853462486,2.538893580278171,0.41186887695610136,0.036036036036036036
M7,kappa,20,111,0.7838406771644865,0.7866701775814291,2.623954176666836,0.6016144327108179,0.04504504504504504
M7,kappa,21,111,0.855491584962354,0.8841162172700628,1.8847316695905105,0.38210508632818024,0.036036036036036036
M7,kappa,22,111,0.8755582407195726,0.835206107741074,1.8707883803856682,0.40239854493338006,0.036036036036036036
M7,kappa,23,111,0.8217889687302493,0.8551126518522196,2.330997262573616,0.5683835477611827,0.036036036036036036
M7,kappa,24,111,0.7982372016929655,0.8339575062157116,2.8069130881962745,0.6458086543676154,0.05405405405405406
M7,kappa,25,111,0.7590736957842656,0.8129876650956317,3.6068665049153132,1.0382601335587751,0.07207207207207207
M7,kappa,26,111,0.8142243311666668,0.8325384465509535,2.1809122625272224,0.3504722810953273,0.036036036036036036
M7,kappa,27,111,0.6943443985620605,0.8901936071965388,3.681536634177764,0.9369246501070877,0.06306306306306306
M7,kappa,28,111,0.8585794475057749,0.8567116243891124,2.1196398565748287,0.5525237326739693,0.02702702702702703
M7,kappa,29,111,0.7810855072270348,0.8699559048229065,2.631275669140668,0.6406111808137684,0.036036036036036036
M7,kappa,30,111,0.7661247101525125,0.877293669397854,2.8195483966062422,0.6855003164007524,0.04504504504504504
M7,kappa,31,111,0.8154632134878992,0.8672329522354971,1.9998603017120937,0.27330428936808693,0.02702702702702703
M7,kappa,32,111,0.8241746062307966,0.8613123315588648,2.1923750373518103,0.45496496397701663,0.036036036036036036
M7,kappa,33,111,0.8246758928481163,0.8766338329994909,2.302823872033521,0.5616592542844399,0.036036036036036036
M7,kappa,34,111,0.7582953490724018,0.8618907266711839,3.297205145851034,0.7802306354461581,0.06306306306306306
M7,kappa,35,111,0.7267404078422651,0.8499440582963612,3.069139652863593,0.8123755187575564,0.036036036036036036
M7,kappa,36,111,0.7256105791205643,0.8463593885721368,2.9192710115162805,0.6968524984606856,0.036036036036036036
M7,kappa,37,111,0.7655791957285167,0.8590545722915183,2.9964651425602273,0.8084920381254349,0.02702702702702703
M7,kappa,38,111,0.8350616768769613,0.844847708418877,2.2520848009662164,0.5709864665711453,0.02702702702702703
M7,kappa,39,111,0.7607347424534221,0.8521977625194179,3.1681207712044457,0.8355094440918814,0.05405405405405406
M7,kappa,40,111,0.7801180267322153,0.823780795670229,2.5742755790793246,0.4881897085715937,0.036036036036036036
M7,kappa,41,111,0.8005745887825488,0.8679332209271079,2.3367154023203573,0.5037518082807466,0.036036036036036036
M7,kappa,42,111,0.8629003171434342,0.8244544090735907,1.7170800676630922,0.326758424433595,0.02702702702702703
M7,kappa,43,111,0.8384143680888665,0.8559957886349546,2.3766794060468412,0.5498043792912836,0.04504504504504504
M7,kappa,44,111,0.6962970241050481,0.8865692606489397,3.3771428113720416,0.805164815892794,0.04504504504504504
M7,kappa,45,111,0.8331513687810957,0.8406906085431308,2.352647927886699,0.5868482571476148,0.036036036036036036
M7,kappa,46,111,0.7450248334166352,0.8530735824981415,2.8691115829489857,0.6746816361860718,0.04504504504504504
M7,kappa,47,111,0.7836843986945368,0.833368443971214,3.1805755335890487,0.8340964194148617,0.06306306306306306
M7,kappa,48,111,0.8514586144705445,0.8197762806624689,1.825191239416489,0.4055816208498317,0.018018018018018018
M7,kappa,49,111,0.8283393347711013,0.803009960844931,2.3876169225643142,0.4941280894033704,0.04504504504504504
M7,theta,0,111,0.7295837611070455,0.7187990766456714,1.5196396518328357,-0.3778272658274072,0.36036036036036034
M7,theta,1,111,0.7978012142668902,0.7902976043283324,1.3088566090219107,-0.36148921443745397,0.27927927927927926
M7,theta,2,111,0.7929777766701605,0.8192967077898605,1.3512285030109028,-0.38901317692910464,0.3153153153153153
M7,theta,3,111,0.7103620847848683,0.7445638708713646,1.572375516057052,-0.4288454210341723,0.32432432432432434
M7,theta,4,111,0.8042458751460644,0.8176213994691324,1.3358978594111313,-0.45900375180815356,0.3063063063063063
M7,theta,5,111,0.7830753430112718,0.8166183942486216,1.341283845879497,-0.21343114342292452,0.40540540540540543
M7,theta,6,111,0.7094381625549508,0.7530887028899655,1.5562246892166565,-0.23950280967812806,0.4144144144144144
M7,theta,7,111,0.7174371580979826,0.7505704179435765,1.5591469800985782,-0.3188684521688774,0.36936936936936937
M7,theta,8,111,0.7868018646073752,0.7950480371877813,1.384365406692125,-0.4709917713738526,0.2882882882882883
M7,theta,9,111,0.81937883848999,0.8212750553157486,1.2711975984434642,-0.39950846360598025,0.3333333333333333
M7,theta,10,111,0.8157408594284155,0.8303211579369912,1.2742670768998285,-0.33404869190621755,0.36036036036036034
M7,theta,11,111,0.6947459577409907,0.7440713382742006,1.6337392536598792,-0.5174270919280838,0.27927927927927926
M7,theta,12,111,0.8328384678801841,0.8274694212449033,1.2111446729132014,-0.32833471077443127,0.2972972972972973
M7,theta,13,111,0.7828961467607063,0.8218849103431862,1.3761017988561457,-0.3234460714772986,0.40540540540540543
M7,theta,14,111,0.7783928785716695,0.8117422738274479,1.4051839936331343,-0.3792627115920564,0.4144144144144144
M7,theta,15,111,0.8379374052998214,0.850460440353764,1.2271050467697302,-0.4450844056482421,0.3153153153153153
M7,theta,16,111,0.7382637451042301,0.7645839829995187,1.5189530906693565,-0.45851002277728636,0.3153153153153153
M7,theta,17,111,0.7591258570090571,0.7915915161208942,1.4686529287034553,-0.49573954198858833,0.32432432432432434
M7,theta,18,111,0.7780887105228449,0.7783613026814096,1.3660132723708813,-0.19647506145392232,0.3963963963963964
M7,theta,19,111,0.7483858577384921,0.7846176393724641,1.5180339357540682,-0.48832260996434507,0.38738738738738737
M7,theta,20,111,0.7153234406135267,0.7824491466134305,1.5694655841410516,-0.4463940435365548,0.36036036036036034
M7,theta,21,111,0.7928759878234528,0.8052533618248336,1.3569939652919456,-0.3775023453755955,0.35135135135135137
M7,theta,22,111,0.7316278460887914,0.7536756727026319,1.509217448632171,-0.3500123168337543,0.3333333333333333
M7,theta,23,111,0.7716667617147416,0.8004633858348966,1.4498611137820376,-0.5322799792678807,0.2882882882882883
M7,theta,24,111,0.7394098344303628,0.7643681402571919,1.502663793097664,-0.34954330811759887,0.34234234234234234
M7,theta,25,111,0.7138716628031981,0.775928513049512,1.577405539133735,-0.4866156871425995,0.3333333333333333
M7,theta,26,111,0.8634575953623049,0.8510778803368166,1.0771156379093825,-0.17516848693156328,0.3963963963963964
M7,theta,27,111,0.8276396745550504,0.8252443217489238,1.2191252209756662,-0.31425930761513726,0.34234234234234234
M7,theta,28,111,0.7842005182361114,0.7937648633515496,1.3744261880383897,-0.41666035561000514,0.3333333333333333
M7,theta,29,111,0.7450962297600354,0.7880882623617484,1.5355183839950732,-0.6040306728685488,0.26126126126126126
M7,theta,30,111,0.8200729960534241,0.8572235459152787,1.3184771039088203,-0.5523850309647879,0.2882882882882883
M7,theta,31,111,0.7942719722029221,0.8289305487797973,1.3282730744155573,-0.32967559843138156,0.36936936936936937
M7,theta,32,111,0.8265292195960373,0.8042565056530185,1.2213712202480704,-0.3283451969810569,0.3153153153153153
M7,theta,33,111,0.690885522778739,0.6792950052828529,1.6173612965475543,-0.4096875421259892,0.35135135135135137
M7,theta,34,111,0.7482248344748552,0.7552969583892941,1.4403510413014442,-0.13864768070243808,0.40540540540540543
M7,theta,35,111,0.7961469803942481,0.8162381078963183,1.3635378696031963,-0.5009302121862427,0.2882882882882883
M7,theta,36,111,0.7416449889712909,0.7999534722192163,1.4846991024660003,-0.3480154360234629,0.36936936936936937
M7,theta,37,111,0.7476264287220419,0.732255136788314,1.4568378492594,-0.17860772515850842,0.38738738738738737
M7,theta,38,111,0.7880251898904085,0.8020065138852114,1.3508371078297459,-0.33189203765919295,0.32432432432432434
M7,theta,39,111,0.7840448371135852,0.8172756189458279,1.3520620822506126,-0.22976080454270612,0.3783783783783784
M7,theta,40,111,0.806527722550486,0.8378873980651992,1.329150715807458,-0.4581490428692464,0.35135135135135137
M7,theta,41,111,0.7312388922801398,0.8002764971989653,1.5267172690603372,-0.4622888057854154,0.32432432432432434
M7,theta,42,111,0.7445019206597892,0.8239104034622836,1.4915146235694081,-0.40520554634748684,0.36936936936936937
M7,theta,43,111,0.8122600828744795,0.8431471153262894,1.326886149490099,-0.5034523315852283,0.3333333333333333
M7,theta,44,111,0.7332206599247983,0.7379934943670119,1.494475808123111,-0.3615667042624085,0.3153153153153153
M7,theta,45,111,0.8300666976763066,0.8558910844928658,1.2466272194352173,-0.4092443500783439,0.32432432432432434
M7,theta,46,111,0.759043916511895,0.7780696820468835,1.4145701127781034,-0.33146810184052844,0.3153153153153153
M7,theta,47,111,0.787172992612899,0.8166449805171164,1.3797786344955663,-0.3907378615903355,0.36036036036036034
M7,theta,48,111,0.7946203412209523,0.8504605192967205,1.3767220635071244,-0.5073248529404447,0.3333333333333333
M7,theta,49,111,0.6583020611382331,0.7202826742439107,1.6912730012271122,-0.46085760693456534,0.3063063063063063
M7,theta_stranger,0,111,0.7256876599251596,0.7496146866831369,1.3126865203027938,-0.04532975213888471,0.27927927927927926
M7,theta_stranger,1,111,0.8159144760755977,0.8435594708174339,1.0811166150137645,-0.09599847705806763,0.2072072072072072
M7,theta_stranger,2,111,0.8585960084576092,0.8502780759069236,0.9576584375472924,-0.041871031948780425,0.2972972972972973
M7,theta_stranger,3,111,0.8285880727647634,0.8361925235299587,1.0760444677224852,-0.2666378260450964,0.36036036036036034
M7,theta_stranger,4,111,0.8371197764830114,0.8557609004113391,1.0532056179698428,-0.26949852718118794,0.21621621621621623
M7,theta_stranger,5,111,0.8139936178881069,0.8699657865789154,1.106061151852871,-0.2606381734232551,0.26126126126126126
M7,theta_stranger,6,111,0.8278812669128048,0.8323372452945714,1.061157930245401,-0.22029107277466808,0.22522522522522523
M7,theta_stranger,7,111,0.7750767962101132,0.787077345918082,1.202049772595332,-0.10471189200290648,0.32432432432432434
M7,theta_stranger,8,111,0.7568168566026505,0.8068374906556157,1.2617109849891508,-0.35482581764307963,0.22522522522522523
M7,theta_stranger,9,111,0.8549081467480726,0.8818477453907371,0.9920134607273511,-0.24793871145040158,0.2702702702702703
M7,theta_stranger,10,111,0.8264532833661009,0.8593181953960759,1.0607330487924316,-0.16865892395419715,0.22522522522522523
M7,theta_stranger,11,111,0.730368235971935,0.801295252028529,1.299275964040559,-0.2699330362103249,0.25225225225225223
M7,theta_stranger,12,111,0.8395324816689285,0.8094924786941888,1.0237494153965991,-0.1096598733560444,0.3063063063063063
M7,theta_stranger,13,111,0.8115694160678244,0.8190542264503753,1.1020503243060396,-0.2117292204512103,0.18018018018018017
M7,theta_stranger,14,111,0.778857430100377,0.7644830118942566,1.1923956700280418,-0.08789884432784958,0.3153153153153153
M7,theta_stranger,15,111,0.8423322351456026,0.8322140860637209,1.0059570171842527,-0.1243889298659788,0.24324324324324326
M7,theta_stranger,16,111,0.8056758193029855,0.8491911932994467,1.1368965607597565,-0.30203503306861607,0.26126126126126126
M7,theta_stranger,17,111,0.8259059305485106,0.8215787399383493,1.0656932647866064,-0.21617885590875185,0.21621621621621623
M7,theta_stranger,18,111,0.8256469940874492,0.8137700595699013,1.0595008183412074,-0.13325703585193108,0.27927927927927926
M7,theta_stranger,19,111,0.7797981132768608,0.8029623695225336,1.194155137913795,-0.09886539735483721,0.3063063063063063
M7,theta_stranger,20,111,0.8086410908735053,0.8622917649174977,1.099877637683559,-0.14264032948234556,0.2072072072072072
M7,theta_stranger,21,111,0.8002177766526607,0.802573609437024,1.1320787564277737,-0.20148916304753803,0.2702702702702703
M7,theta_stranger,22,111,0.8064798978372361,0.8004724348747349,1.1409783953513806,-0.3124347753153218,0.21621621621621623
M7,theta_stranger,23,111,0.8629999249206681,0.883244587915857,0.9566677164304311,-0.1986683041537406,0.2882882882882883
M7,theta_stranger,24,111,0.8398660260939961,0.8434895966981376,1.0230280385554353,-0.1863227051763263,0.25225225225225223
M7,theta_stranger,25,111,0.7175442489905368,0.7689661956072243,1.3379225044035428,-0.19001168904691532,0.26126126126126126
M7,theta_stranger,26,111,0.7517941410361766,0.781202048969056,1.3006072814835246,0.020011790766294498,0.2882882882882883
M7,theta_stranger,27,111,0.9031583046607675,0.8572068176539487,0.8062133955346954,-0.10546426183348113,0.3063063063063063
M7,theta_stranger,28,111,0.8016171645773671,0.8230740380733103,1.1479099377580393,-0.3070764114470454,0.2882882882882883
M7,theta_stranger,29,111,0.8370293841611336,0.8760095526131241,1.037449340827165,-0.22463197772681281,0.26126126126126126
M7,theta_stranger,30,111,0.7887378413279087,0.7925165793740009,1.1605118623926167,-0.12615949723222095,0.24324324324324326
M7,theta_stranger,31,111,0.8547860287041532,0.8381850740589436,0.9740622366575123,-0.13925514971759628,0.23423423423423423
M7,theta_stranger,32,111,0.8082005012128494,0.8405876469482623,1.1105407662337143,-0.14541767936700722,0.2972972972972973
M7,theta_stranger,33,111,0.8663726083327727,0.8102549962748621,0.9306224193167357,-0.10930053102744641,0.2072072072072072
M7,theta_stranger,34,111,0.7871429192064312,0.7050948014558446,1.1677105089795077,-0.2022615199112499,0.3153153153153153
M7,theta_stranger,35,111,0.8299935001479606,0.7833574278035109,1.0659835010742735,-0.26039036478066924,0.3153153153153153
M7,theta_stranger,36,111,0.8413746120278576,0.8811926196209268,1.0313872971947664,-0.15578384101390375,0.3963963963963964
M7,theta_stranger,37,111,0.8222899600191423,0.8235217949278915,1.0658485824506876,-0.1342418358530849,0.3153153153153153
M7,theta_stranger,38,111,0.8429223338276002,0.8209894141008865,1.0172592019605669,-0.03260206112752593,0.27927927927927926
M7,theta_stranger,39,111,0.8141862713952284,0.834282573814684,1.0855588391488207,-0.07143535529349654,0.23423423423423423
M7,theta_stranger,40,111,0.8491493318007226,0.81861414934097,1.0115938526511858,-0.2615781594560105,0.36936936936936937
M7,theta_stranger,41,111,0.8342414969414693,0.8448005209752194,1.0398929445911,-0.18378531390869088,0.24324324324324326
M7,theta_stranger,42,111,0.8275259932405609,0.8252793393112308,1.0768217103619635,-0.27980957744970825,0.26126126126126126
M7,theta_stranger,43,111,0.8136468394909725,0.8281130153497753,1.0930008017599386,-0.1871632511814617,0.26126126126126126
M7,theta_stranger,44,111,0.8102694297105558,0.7882186410265369,1.1057287827922149,-0.06828261610064593,0.26126126126126126
M7,theta_stranger,45,111,0.821135849473917,0.8330550808754482,1.0842035493325102,-0.23512171212005065,0.25225225225225223
M7,theta_stranger,46,111,0.7509777699758486,0.8156057445887845,1.2407105622292833,-0.15900631199867946,0.21621621621621623
M7,theta_stranger,47,111,0.7942000876838637,0.8415589236012436,1.155325873233125,-0.18271156038320732,0.2882882882882883
M7,theta_stranger,48,111,0.7985123410280253,0.8151338304867151,1.1519020016002304,-0.2936972285427708,0.24324324324324326
M7,theta_stranger,49,111,0.7776300029142763,0.7994209161318309,1.1936634494661815,-0.23944221685053263,0.27927927927927926
M8,alpha,0,111,0.7061867009104267,0.6882569251510883,0.28927701610983236,-0.0535229806035469,0.22522522522522523
M8,alpha,1,111,0.6844309594948047,0.6717417914529903,0.3005609930155085,-0.04978786136384419,0.25225225225225223
M8,alpha,2,111,0.6770242989719533,0.6864283200179275,0.3040501386321234,-0.058676395903860194,0.25225225225225223
M8,alpha,3,111,0.6442189576214763,0.6512323858339167,0.31863424878914276,-0.026116446604665413,0.27927927927927926
M8,alpha,4,111,0.7463319773623809,0.752907455647044,0.26876410379139265,-0.034095056229116384,0.2072072072072072
M8,alpha,5,111,0.7341957185270254,0.7232295008508844,0.27981646025703244,-0.025556151310888377,0.3063063063063063
M8,alpha,6,111,0.731708716554627,0.7683570562512559,0.28089566219865497,0.012258564410101865,0.3333333333333333
M8,alpha,7,111,0.8201626234406743,0.8387076133307751,0.23187942066808687,-0.03479225580776658,0.2972972972972973
M8,alpha,8,111,0.6746378279919549,0.7005516938066823,0.31289493641503485,-0.09787570825876218,0.21621621621621623
M8,alpha,9,111,0.6870556364576736,0.6892596252216037,0.2999306561222038,-0.01033851332906601,0.27927927927927926
M8,alpha,10,111,0.7481311835249396,0.7596138977488878,0.27140226455291244,0.038723769310309804,0.3063063063063063
M8,alpha,11,111,0.6037984397140552,0.6366014968299629,0.33168675760460575,-0.04170614297980489,0.24324324324324326
M8,alpha,12,111,0.6687745497653955,0.7008930578874392,0.3011350684793429,-0.011632314672507936,0.23423423423423423
M8,alpha,13,111,0.6817865877423578,0.6641503033240639,0.3007603784717417,-0.030638963289715958,0.26126126126126126
M8,alpha,14,111,0.7452975784798608,0.7632463864231931,0.2698781105180161,-0.011975518502264802,0.2972972972972973
M8,alpha,15,111,0.7983268384888917,0.8195740297339369,0.24232238493854946,-0.027380061828707176,0.27927927927927926
M8,alpha,16,111,0.7251291204287584,0.7313633007637347,0.281400318136911,-0.013818560200098499,0.3063063063063063
M8,alpha,17,111,0.6938989082476846,0.6999843330449707,0.29787875733640484,-0.019608778266844016,0.2972972972972973
M8,alpha,18,111,0.7673876334050868,0.7371203336053861,0.26730661741599127,-0.04734802688957556,0.32432432432432434
M8,alpha,19,111,0.6943719238273713,0.7080577615455477,0.2932131103495258,-0.005440852589478537,0.24324324324324326
M8,alpha,20,111,0.620217067202899,0.62119557821847,0.33454546790798434,-0.04144190966103968,0.3333333333333333
M8,alpha,21,111,0.8350280846926253,0.8264684765392357,0.216769530054412,-0.01508242943564386,0.27927927927927926
M8,alpha,22,111,0.7394896176381633,0.7506631938373581,0.27184815338966717,0.00717901509281705,0.2882882882882883
M8,alpha,23,111,0.7759447760684457,0.7976597856042759,0.2551491421962297,-0.018845271091760592,0.26126126126126126
M8,alpha,24,111,0.653656506130576,0.6529377651473254,0.3219621643002432,0.0006207525438904446,0.34234234234234234
M8,alpha,25,111,0.7059496734958747,0.7400182416122844,0.2946150307214121,0.028498031833379345,0.3153153153153153
M8,alpha,26,111,0.7820572445570455,0.7622896325819056,0.25784033322908095,0.016015519510590326,0.35135135135135137
M8,alpha,27,111,0.701343011863482,0.7157597383863779,0.2968865161026999,0.0009228408764039837,0.3153153153153153
M8,alpha,28,111,0.7582749438055463,0.7759849358765977,0.26942223946221844,-0.055735815451766875,0.3063063063063063
M8,alpha,29,111,0.6286048190842456,0.667591405317312,0.3268651527263979,-0.039155757102607464,0.27927927927927926
M8,alpha,30,111,0.6716685237614137,0.6510398423909984,0.31326715562294777,-0.03906082840578771,0.32432432432432434
M8,alpha,31,111,0.6663557709534731,0.6911823215964917,0.3034428645481854,-0.01005475287025688,0.2702702702702703
M8,alpha,32,111,0.688308518498532,0.6817949032769088,0.2966588055454551,-0.03045643762225105,0.2702702702702703
M8,alpha,33,111,0.7501369472599847,0.7553763982571414,0.2653498123919092,-0.046710995795268495,0.21621621621621623
M8,alpha,34,111,0.7139435968246096,0.7411477949739587,0.2839717896100676,0.0013901838049219272,0.26126126126126126
M8,alpha,35,111,0.8086118971811133,0.8227878797385574,0.23547577384495097,0.017110634991295462,0.34234234234234234
M8,alpha,36,111,0.9045764258813185,0.89112264113545,0.1742538935750509,-0.006464703800549191,0.3963963963963964
M8,alpha,37,111,0.6523632783086278,0.6491322234218768,0.31849721449760093,-0.05426640267029249,0.2882882882882883
M8,alpha,38,111,0.7421682410093995,0.7786444035495987,0.27688040588959756,-0.03415562358071793,0.3153153153153153
M8,alpha,39,111,0.7305852143263223,0.7659590750940569,0.27995508074429704,-0.04397724896453635,0.2972972972972973
M8,alpha,40,111,0.7361888368177157,0.7489257677964809,0.27711394334777145,-0.0328771466795885,0.24324324324324326
M8,alpha,41,111,0.6827555983561572,0.7380280682833456,0.30345354726307244,-0.03379436708539939,0.2972972972972973
M8,alpha,42,111,0.7265035636835624,0.7236290828452507,0.27644566796754,-0.01103472451287133,0.25225225225225223
M8,alpha,43,111,0.6794421615433399,0.6732058147714636,0.3050864474994095,-0.032941434568391305,0.2972972972972973
M8,alpha,44,111,0.6879804758492376,0.6911804102805761,0.3031361144521859,0.008200531125169035,0.2972972972972973
M8,alpha,45,111,0.6784399387633491,0.7071662917805964,0.30313898006166895,-0.027818854804322363,0.27927927927927926
M8,alpha,46,111,0.7040738702023968,0.7170324568295859,0.2909546312605048,-0.02843588824730934,0.27927927927927926
