participant_id,partner,offer_pair,high_probability,investment,rt,n
sub-10953,friend,0-8,1.0,8.0,2.05119375,4
sub-10953,friend,2-4,0.75,3.5,1.7509363,4
sub-10953,friend,2-8,1.0,8.0,1.78445965,8
sub-10953,friend,4-8,1.0,8.0,1.52887105,4
sub-10953,stranger,0-2,0.0,0.0,1.93212885,4
sub-10953,stranger,0-4,0.0,0.0,1.6274318,4
sub-10953,stranger,0-8,0.0,0.0,2.12269355,4
sub-10953,stranger,2-4,0.0,2.0,1.80611485,4
sub-10953,stranger,2-8,0.0,2.0,1.8031427500000001,8
sub-10953,stranger,4-8,0.0,4.0,1.93804115,4
sub-10954,computer,0-2,0.75,1.5,1.74849265,4
sub-10954,computer,0-4,0.25,1.0,1.16745495,4
sub-10954,computer,0-8,0.0,0.0,0.6989207,2
sub-10954,computer,2-4,0.5,3.0,0.9199302500000001,2
sub-10954,computer,2-8,0.3333333333333333,4.0,1.132325,3
sub-10954,computer,4-8,1.0,8.0,1.11509145,4
sub-10954,friend,0-2,1.0,2.0,1.4085065,2
sub-10954,friend,0-4,0.6666666666666666,2.6666666666666665,0.5828142,3
sub-10954,friend,0-8,0.0,0.0,1.1923171,2
sub-10954,friend,2-4,0.0,2.0,0.9769239000000001,2
sub-10954,friend,2-8,0.4,4.4,1.1298064,5
sub-10954,friend,4-8,0.0,4.0,1.574592,3
sub-10954,stranger,0-2,0.6666666666666666,1.3333333333333333,1.1169716,3
sub-10954,stranger,0-4,0.3333333333333333,1.3333333333333333,0.8899224,3
sub-10954,stranger,0-8,1.0,8.0,0.6539826,3
sub-10954,stranger,2-4,0.6666666666666666,3.3333333333333335,0.9291857,3
sub-10954,stranger,2-8,0.375,4.25,0.80836265,8
sub-10954,stranger,4-8,0.3333333333333333,5.333333333333333,1.1100034,3
sub-10956,computer,0-2,0.25,0.5,1.62888185,4
sub-10956,computer,0-4,0.25,1.0,1.6044263,4
sub-10956,computer,0-8,0.25,2.0,1.54459615,4
sub-10956,computer,2-4,0.0,2.0,1.39132455,4
sub-10956,computer,2-8,0.0,2.0,1.4563726,8
sub-10956,computer,4-8,0.0,4.0,1.6211332999999999,4
sub-10956,friend,0-2,1.0,2.0,1.5687058,4
sub-10956,friend,0-4,1.0,4.0,1.4253548999999999,4
sub-10956,friend,0-8,1.0,8.0,1.4566816999999999,4
sub-10956,friend,2-4,1.0,4.0,1.5441159500000001,4
sub-10956,friend,2-8,1.0,8.0,1.3378326999999999,8
sub-10956,friend,4-8,1.0,8.0,1.4311568499999998,4
sub-10956,stranger,0-2,1.0,2.0,1.4880407,4
sub-10956,stranger,0-4,1.0,4.0,1.5330213000000001,4
sub-10956,stranger,0-8,0.5,4.0,1.5588385,4
sub-10956,stranger,2-4,0.25,2.5,1.8999079499999998,4
sub-10956,stranger,2-8,0.125,2.75,1.5266799,8
sub-10956,stranger,4-8,0.25,5.0,1.47827865,4
sub-10958,computer,0-2,0.5,1.0,1.9557699,4
sub-10958,computer,0-4,0.5,2.0,1.64235935,4
sub-10958,computer,0-8,0.3333333333333333,2.6666666666666665,1.8990794,3
sub-10958,computer,2-4,0.0,2.0,1.81691105,4
sub-10958,computer,2-8,0.125,2.75,1.6740233,8
sub-10958,computer,4-8,0.0,4.0,1.9622057000000002,4
sub-10958,friend,0-2,1.0,2.0,2.050975,4
sub-10958,friend,0-4,0.25,1.0,1.8935843499999998,4
sub-10958,friend,0-8,0.75,6.0,1.7998196499999999,4
sub-10958,friend,2-4,0.5,3.0,1.7429019000000001,4
sub-10958,friend,2-8,0.75,6.5,1.5425143499999998,8
sub-10958,friend,4-8,0.5,6.0,1.6486979000000002,4
sub-10958,stranger,0-2,0.5,1.0,1.6739335,4
sub-10958,stranger,0-4,0.5,2.0,1.76451005,4
sub-10958,stranger,0-8,0.0,0.0,1.5706075,4
sub-10958,stranger,2-4,0.0,2.0,1.89838165,4
sub-10958,stranger,2-8,0.25,3.5,1.6026622499999998,8
sub-10958,stranger,4-8,0.0,4.0,1.7217035,3
sub-10969,computer,0-2,0.75,1.5,1.55743185,4
sub-10969,computer,0-4,0.5,2.0,1.77922325,4
sub-10969,computer,0-8,0.75,6.0,1.7802962,4
sub-10969,computer,2-4,0.75,3.5,1.4868909499999998,4
sub-10969,computer,2-8,0.25,3.5,1.56943855,8
sub-10969,computer,4-8,0.75,7.0,1.63436045,4
sub-10969,friend,0-2,0.25,0.5,1.62316495,4
sub-10969,friend,0-4,1.0,4.0,1.59668025,4
sub-10969,friend,0-8,1.0,8.0,1.71227295,4
sub-10969,friend,2-4,0.5,3.0,1.69590215,4
sub-10969,friend,2-8,0.25,3.5,1.64002585,8
sub-10969,friend,4-8,0.0,4.0,1.5747816000000001,4
sub-10969,stranger,0-2,0.75,1.5,1.59541365,4
sub-10969,stranger,0-4,0.25,1.0,1.6343871,4
sub-10969,stranger,0-8,0.5,4.0,1.88500675,4
sub-10969,stranger,2-4,0.0,2.0,1.5553329,4
sub-10969,stranger,2-8,0.375,4.25,1.6724223500000002,8
sub-10969,stranger,4-8,0.0,4.0,1.5119993,4
sub-10974,computer,0-2,1.0,2.0,1.8532684000000001,2
sub-10974,computer,0-4,1.0,4.0,2.2454228,1
sub-10974,computer,0-8,0.5,4.0,2.6660711,2
sub-10974,computer,2-4,1.0,4.0,2.41333415,2
sub-10974,computer,2-8,0.5,5.0,2.3216216999999997,4
sub-10974,computer,4-8,1.0,8.0,2.2455719,1
sub-10974,friend,0-2,1.0,2.0,2.03925275,2
sub-10974,friend,0-4,1.0,4.0,2.2317582500000004,2
sub-10974,friend,0-8,1.0,8.0,1.5206504,1
sub-10974,friend,2-4,1.0,4.0,1.7359192499999998,2
sub-10974,friend,2-8,0.75,6.5,2.1818885999999997,4
sub-10974,friend,4-8,0.0,4.0,2.2761072,2
sub-10974,stranger,0-2,1.0,2.0,2.0441625,2
sub-10974,stranger,0-4,1.0,4.0,2.11269365,2
sub-10974,stranger,0-8,1.0,8.0,2.6424987,1
sub-10974,stranger,2-4,0.5,3.0,2.18153315,2
sub-10974,stranger,2-8,0.25,3.5,2.51227105,4
sub-10974,stranger,4-8,0.5,6.0,2.3047656,2
sub-10977,computer,0-2,0.5,1.0,1.7748487,2
sub-10977,computer,0-4,0.5,2.0,2.17533815,2
sub-10977,computer,0-8,0.5,4.0,1.6139898000000001,2
sub-10977,computer,2-4,0.0,2.0,1.67126445,2
sub-10977,computer,2-8,0.0,2.0,1.6647850000000002,4
sub-10977,computer,4-8,0.0,4.0,1.7220879500000001,2
sub-10977,friend,0-2,1.0,2.0,1.64749285,2
sub-10977,friend,0-4,1.0,4.0,1.7428938,2
sub-10977,friend,0-8,1.0,8.0,2.22563085,2
sub-10977,friend,2-4,0.5,3.0,2.28224465,2
sub-10977,friend,2-8,0.75,6.5,1.8745487500000002,4
sub-10977,friend,4-8,0.5,6.0,1.66258645,2
sub-10977,stranger,0-2,0.5,1.0,1.8153203000000002,2
sub-10977,stranger,0-4,0.0,0.0,1.6857787,2
sub-10977,stranger,0-8,0.0,0.0,1.7224808,2
sub-10977,stranger,2-4,0.0,2.0,1.46282015,2
sub-10977,stranger,2-8,0.0,2.0,1.48387365,4
sub-10977,stranger,4-8,0.0,4.0,1.7341603,2
sub-10983,computer,0-2,0.75,1.5,1.53800745,4
sub-10983,computer,0-4,0.5,2.0,2.4093576,4
sub-10983,computer,0-8,0.0,0.0,1.99413735,4
sub-10983,computer,2-4,0.25,2.5,1.7534039,4
sub-10983,computer,2-8,0.0,2.0,1.5416648,8
sub-10983,computer,4-8,0.0,4.0,1.6261323,4
sub-10983,friend,0-2,1.0,2.0,1.59837565,4
sub-10983,friend,0-4,1.0,4.0,1.7802524499999999,4
sub-10983,friend,0-8,1.0,8.0,1.890586,3
sub-10983,friend,2-4,0.5,3.0,1.9692176,4
sub-10983,friend,2-8,0.0,2.0,1.6194084,8
sub-10983,friend,4-8,0.25,5.0,1.6377609,4
sub-10983,stranger,0-2,1.0,2.0,1.665678,4
sub-10983,stranger,0-4,0.6666666666666666,2.6666666666666665,1.847612,3
sub-10983,stranger,0-8,0.5,4.0,2.55015495,2
sub-10983,stranger,2-4,0.25,2.5,2.1520194999999998,4
sub-10983,stranger,2-8,0.0,2.0,1.5777784,8
sub-10983,stranger,4-8,0.0,4.0,1.66653705,4
sub-10984,computer,0-2,1.0,2.0,2.21628845,4
sub-10984,computer,0-4,0.5,2.0,2.00349465,4
sub-10984,computer,0-8,0.0,0.0,2.20408485,4
sub-10984,computer,2-4,0.0,2.0,2.1165104,4
sub-10984,computer,2-8,0.375,4.25,2.44215845,8
sub-10984,computer,4-8,0.0,4.0,2.26046465,4
sub-10984,friend,0-2,1.0,2.0,1.83446235,4
sub-10984,friend,0-4,1.0,4.0,1.9155866499999998,4
sub-10984,friend,0-8,1.0,8.0,1.8277923,4
sub-10984,friend,2-4,1.0,4.0,1.7527701,3
sub-10984,friend,2-8,0.875,7.25,1.93370025,8
sub-10984,friend,4-8,1.0,8.0,2.05081575,4
sub-10984,stranger,0-2,0.5,1.0,1.8701892999999998,4
sub-10984,stranger,0-4,0.75,3.0,2.0031252,4
sub-10984,stranger,0-8,0.6666666666666666,5.333333333333333,2.0578947,3
sub-10984,stranger,2-4,0.0,2.0,1.9767468,4
sub-10984,stranger,2-8,0.25,3.5,2.0759685,8
sub-10984,stranger,4-8,0.3333333333333333,5.333333333333333,2.2110503,3
sub-11005,computer,0-2,0.5,1.0,0.628892,4
sub-11005,computer,0-4,0.75,3.0,1.6236471,4
sub-11005,computer,0-8,0.75,6.0,1.69000025,4
sub-11005,computer,2-4,0.75,3.5,0.94141975,4
sub-11005,computer,2-8,0.5,5.0,1.4822973,8
sub-11005,computer,4-8,0.5,6.0,1.3573762500000002,4
sub-11005,friend,0-2,0.75,1.5,1.5200441,4
sub-11005,friend,0-4,0.75,3.0,1.1581028,4
sub-11005,friend,0-8,0.5,4.0,0.7975886999999999,4
sub-11005,friend,2-4,0.5,3.0,1.95271735,4
sub-11005,friend,2-8,0.42857142857142855,4.571428571428571,1.189925,7
sub-11005,friend,4-8,0.0,4.0,1.58882715,4
sub-11005,stranger,0-2,0.25,0.5,1.1976168,4
sub-11005,stranger,0-4,0.3333333333333333,1.3333333333333333,0.8536443,3
sub-11005,stranger,0-8,0.75,6.0,1.0078213,4
sub-11005,stranger,2-4,0.5,3.0,1.3075608,4
sub-11005,stranger,2-8,0.875,7.25,0.95313275,8
sub-11005,stranger,4-8,0.6666666666666666,6.666666666666667,1.2813056,3
sub-11031,computer,0-2,1.0,2.0,1.6101328000000001,4
sub-11031,computer,0-4,0.5,2.0,2.04614455,4
sub-11031,computer,0-8,0.75,6.0,2.3891255,4
sub-11031,computer,2-4,0.5,3.0,1.60208445,4
sub-11031,computer,2-8,0.125,2.75,1.41017085,8
sub-11031,computer,4-8,0.25,5.0,1.44987775,4
sub-11031,friend,0-2,1.0,2.0,1.3580897,4
sub-11031,friend,0-4,1.0,4.0,1.6562998,4
sub-11031,friend,0-8,1.0,8.0,2.1760489,4
sub-11031,friend,2-4,1.0,4.0,1.6576368,3
sub-11031,friend,2-8,0.25,3.5,1.82275995,8
sub-11031,friend,4-8,0.0,4.0,1.58032935,4
sub-11031,stranger,0-2,0.75,1.5,1.48289865,4
sub-11031,stranger,0-4,0.5,2.0,2.0192201499999998,4
sub-11031,stranger,0-8,0.0,0.0,1.6666180499999999,4
sub-11031,stranger,2-4,0.0,2.0,1.5504153,4
sub-11031,stranger,2-8,0.0,2.0,1.5671564,8
sub-11031,stranger,4-8,0.0,4.0,1.5175429,4
