parameter,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,run,n_subjects,divergences,max_depth_hits,min_bfmi,passed
"natural[95,3]",0.511181,0.00257837,0.247522,0.228686,0.168036,0.478002,0.954503,9033.44,5595.05,84.7805,1.00016,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[96,1]",0.27326,0.00192682,0.133066,0.131719,0.0868623,0.256796,0.519028,4781.25,5256.52,44.8729,1.00117,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[96,2]",0.181244,0.00104726,0.0922215,0.0887893,0.0600361,0.166745,0.351601,6722.97,5381.74,63.0962,1.00007,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[96,3]",0.949232,0.00736267,0.591013,0.485313,0.239148,0.827133,2.12234,8127.23,5382.97,76.2755,0.999995,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[97,1]",0.173767,0.00156007,0.094254,0.0833286,0.0535753,0.157127,0.352301,3849.0,5061.99,36.1235,1.00153,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[97,2]",0.134899,0.000712716,0.0625701,0.0577254,0.0516574,0.125598,0.252534,6978.3,4948.72,65.4926,1.0,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[97,3]",1.98456,0.0104358,0.849691,0.802797,0.789117,1.8776,3.57089,7148.15,5449.61,67.0866,1.00122,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[98,1]",0.386699,0.000869807,0.0707932,0.0699898,0.276711,0.383973,0.506256,6821.7,5126.53,64.0229,1.00056,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[98,2]",0.956971,0.00307794,0.260476,0.257156,0.566868,0.936874,1.40429,6710.19,6312.27,62.9764,1.00086,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[98,3]",0.591201,0.00209621,0.215244,0.202191,0.272848,0.574286,0.967154,10323.6,5503.64,96.8884,0.999863,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[99,1]",0.197819,0.00122611,0.0960276,0.0915969,0.0668522,0.184308,0.376603,6368.41,5113.3,59.7686,1.00055,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[99,2]",0.248382,0.0013279,0.117605,0.111019,0.0905496,0.229572,0.468084,7242.84,5674.68,67.9754,1.0005,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[99,3]",1.42779,0.00759669,0.635087,0.587909,0.568198,1.33449,2.6013,7740.39,5821.13,72.645,1.00093,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[100,1]",0.245603,0.00153151,0.11381,0.101883,0.0949404,0.226438,0.465701,5873.65,5470.19,55.1252,1.0005,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[100,2]",0.277574,0.00156315,0.1411,0.130236,0.09259,0.2549,0.544635,7460.0,5449.32,70.0134,1.00007,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[100,3]",1.18448,0.00735832,0.638683,0.590939,0.34291,1.08268,2.38878,8019.57,6139.35,75.2651,1.00063,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[101,1]",0.173789,0.0012649,0.0866671,0.0786733,0.0608211,0.158851,0.336592,5142.94,4797.51,48.2674,1.00049,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[101,2]",0.204189,0.00124041,0.102548,0.0951402,0.0707808,0.185223,0.397902,5869.08,5232.6,55.0824,1.00019,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[101,3]",1.80815,0.0090321,0.733049,0.691633,0.741308,1.72845,3.11079,6776.47,4759.42,63.5984,1.00037,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[102,1]",0.188495,0.00139876,0.0997961,0.0926007,0.0595592,0.172306,0.371915,5487.39,5206.16,51.5001,1.00092,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[102,2]",0.182656,0.00113726,0.0974264,0.0871745,0.0608396,0.164365,0.362716,7233.32,5834.64,67.886,1.00078,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[102,3]",1.45221,0.00862763,0.723579,0.668429,0.472904,1.348,2.78877,7596.82,5422.43,71.2975,1.00138,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[103,1]",0.204273,0.00198641,0.117654,0.106611,0.0578236,0.180657,0.432029,3738.49,5383.68,35.0864,1.0005,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[103,2]",0.136828,0.00082788,0.0673898,0.0612634,0.0489118,0.12515,0.26529,6530.11,5372.84,61.2862,1.00034,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[103,3]",1.47754,0.00994952,0.778507,0.73571,0.434578,1.34592,2.97349,6722.87,5690.97,63.0954,0.999762,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[104,1]",0.309367,0.00206362,0.14296,0.144903,0.0968373,0.295994,0.565265,4684.44,5376.91,43.9643,1.00051,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[104,2]",0.206638,0.00113724,0.0929267,0.091423,0.0749765,0.194417,0.373488,5951.73,5173.04,55.858,1.00012,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[104,3]",1.08767,0.00826572,0.608445,0.544192,0.320884,0.973854,2.27389,6329.02,5063.52,59.399,1.00044,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[105,1]",0.145801,0.000670614,0.0509314,0.0482811,0.0702627,0.141546,0.235709,5861.21,5716.26,55.0085,1.00024,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[105,2]",0.808071,0.00353195,0.265393,0.267917,0.409834,0.788423,1.2815,5288.58,4980.75,49.6342,1.00063,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[105,3]",1.66485,0.00557293,0.460714,0.40889,1.05658,1.59233,2.54566,8074.4,5664.57,75.7797,1.00018,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[106,1]",0.263398,0.00190386,0.133561,0.127151,0.0843598,0.241875,0.513392,5285.64,4883.47,49.6067,1.00089,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[106,2]",0.197566,0.00121575,0.10811,0.0985457,0.0603994,0.176474,0.398023,6767.11,5823.44,63.5105,1.00045,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[106,3]",0.892631,0.00740978,0.59703,0.507529,0.189333,0.761629,2.03903,7550.02,5636.53,70.8582,1.00017,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[107,1]",0.246361,0.00180781,0.126942,0.120941,0.0748363,0.227377,0.491471,5122.56,5165.23,48.0761,1.00032,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[107,2]",0.20723,0.00135666,0.110531,0.101006,0.0678148,0.188113,0.417998,6545.61,5588.61,61.4317,1.00064,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[107,3]",1.03574,0.00860067,0.64555,0.563842,0.244615,0.904489,2.25859,5850.11,5586.7,54.9043,1.00008,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[108,1]",0.389988,0.00126083,0.101684,0.10133,0.231838,0.384825,0.564702,6614.72,6194.93,62.0803,1.00016,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[108,2]",0.534182,0.0017489,0.165294,0.16308,0.288377,0.517666,0.828673,8384.64,6014.41,78.6914,0.999997,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[108,3]",1.5003,0.00613305,0.518922,0.485034,0.775196,1.43513,2.43439,7660.19,5626.94,71.8922,1.00019,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[109,1]",0.189515,0.00143823,0.0974495,0.0891474,0.0589264,0.173587,0.372046,4851.7,5592.77,45.5341,1.00105,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[109,2]",0.183866,0.00116793,0.0993556,0.0889065,0.059329,0.164669,0.375019,6514.44,5776.5,61.1391,1.00092,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[109,3]",1.1713,0.00863235,0.65904,0.574541,0.344636,1.04812,2.42575,7002.64,4875.47,65.7211,1.00062,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[110,1]",0.385744,0.001909,0.135753,0.13801,0.178976,0.375774,0.626774,5106.28,5436.61,47.9233,1.00013,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[110,2]",0.271776,0.0010771,0.0990099,0.0960422,0.12599,0.262535,0.447929,7799.34,5461.41,73.1982,1.00087,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[110,3]",1.13443,0.00663502,0.555913,0.498621,0.399184,1.04742,2.15914,8076.79,5276.93,75.8021,1.00049,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[111,1]",0.225595,0.000895193,0.0710094,0.0670116,0.120782,0.219651,0.349533,6635.56,5657.86,62.2759,0.999788,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[111,2]",0.37013,0.00172985,0.143036,0.138759,0.1683,0.352844,0.628382,6373.71,5317.76,59.8184,1.00006,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[111,3]",1.37448,0.00688467,0.566992,0.527132,0.605065,1.28908,2.43683,7482.14,5617.82,70.2212,1.00017,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"Omega[1,2]",0.298889,0.00589951,0.184546,0.185784,-0.0119415,0.305592,0.595166,991.25,2383.51,9.30306,1.00366,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"Omega[1,3]",-0.150148,0.00560924,0.206378,0.214905,-0.484205,-0.150457,0.19007,1347.37,2667.72,12.6453,1.00584,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"Omega[2,1]",0.298889,0.00589951,0.184546,0.185784,-0.0119415,0.305592,0.595166,991.25,2383.51,9.30306,1.00366,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"Omega[2,3]",-0.315886,0.00316651,0.162503,0.162486,-0.570729,-0.324953,-0.0264559,2664.35,4563.43,25.0054,1.0015,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"Omega[3,1]",-0.150148,0.00560924,0.206378,0.214905,-0.484205,-0.150457,0.19007,1347.37,2667.72,12.6453,1.00584,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"Omega[3,2]",-0.315886,0.00316651,0.162503,0.162486,-0.570729,-0.324953,-0.0264559,2664.35,4563.43,25.0054,1.0015,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
