participant_id,partner,trial_bin,high_probability,investment,rt,n
sub-10794,friend,6,1.0,5.5,1.9714998,4
sub-10794,stranger,1,0.5,4.5,2.33708285,4
sub-10794,stranger,2,0.16666666666666666,2.3333333333333335,1.9928521,6
sub-10794,stranger,3,0.75,2.5,2.0327512,4
sub-10794,stranger,4,0.2,2.0,1.8424996,5
sub-10794,stranger,5,0.5,2.5,1.8584841,4
sub-10794,stranger,6,0.2,2.4,2.100783,5
sub-10800,computer,1,1.0,8.0,1.38735265,2
sub-10800,computer,2,1.0,5.428571428571429,1.620212,7
sub-10800,computer,3,1.0,6.0,1.6408751,5
sub-10800,computer,4,0.6666666666666666,5.666666666666667,1.65354255,6
sub-10800,computer,5,1.0,5.0,1.5428495500000001,4
sub-10800,computer,6,1.0,6.666666666666667,1.2897208,3
sub-10800,friend,1,1.0,8.0,1.47487005,4
sub-10800,friend,2,0.4,2.4,1.7443377,5
sub-10800,friend,3,1.0,5.2,1.552357,5
sub-10800,friend,4,0.0,2.0,1.8649538,3
sub-10800,friend,5,0.8333333333333334,6.0,1.8309193,6
sub-10800,friend,6,0.8,4.4,1.6681486,5
sub-10800,stranger,1,0.875,6.0,1.5936965,8
sub-10800,stranger,2,1.0,6.0,1.6287588,2
sub-10800,stranger,3,0.75,5.0,1.5475192500000001,4
sub-10800,stranger,4,0.8,5.2,1.7078623,5
sub-10800,stranger,5,1.0,4.666666666666667,1.5145351,3
sub-10800,stranger,6,0.6666666666666666,5.333333333333333,2.0150843,3
sub-10801,computer,1,0.6666666666666666,4.666666666666667,1.9187164,3
sub-10801,computer,2,0.6,6.0,2.0084698,5
sub-10801,computer,3,0.3333333333333333,2.0,1.8493094,6
sub-10801,computer,4,0.5,4.0,2.0791541000000002,2
sub-10801,computer,5,0.6666666666666666,5.666666666666667,1.7995667499999999,6
sub-10801,computer,6,0.8333333333333334,4.333333333333333,1.82049685,6
sub-10801,friend,1,0.8333333333333334,5.666666666666667,1.6979158,6
sub-10801,friend,2,1.0,5.2,1.8442587,5
sub-10801,friend,3,1.0,6.666666666666667,2.0490067,3
sub-10801,friend,4,1.0,6.0,2.1011606499999997,4
sub-10801,friend,5,1.0,8.0,1.778387,5
sub-10801,friend,6,1.0,4.0,1.778764,5
sub-10801,stranger,1,1.0,6.4,1.6639353,5
sub-10801,stranger,2,1.0,5.5,2.01058735,4
sub-10801,stranger,3,1.0,6.0,1.8586091,5
sub-10801,stranger,4,0.75,4.5,2.2816477,8
sub-10801,stranger,5,1.0,6.0,2.0151467,3
sub-10801,stranger,6,1.0,6.666666666666667,1.4061066,3
sub-10802,computer,1,0.0,1.3333333333333333,2.0533764,3
sub-10802,computer,2,0.5,2.0,2.1758308,4
sub-10802,computer,3,0.42857142857142855,3.7142857142857144,2.2375338,7
sub-10802,computer,4,0.5,3.0,2.51082815,4
sub-10802,computer,5,0.3333333333333333,2.6666666666666665,2.3415716,3
sub-10802,computer,6,0.5714285714285714,3.4285714285714284,1.8813837,7
sub-10802,friend,1,1.0,6.0,1.8760448,6
sub-10802,friend,2,0.5,2.5,2.0392289,4
sub-10802,friend,3,0.5,4.0,1.99322335,4
sub-10802,friend,4,0.5,3.5,2.3038281,4
sub-10802,friend,5,1.0,5.666666666666667,1.8037766,6
sub-10802,friend,6,0.75,5.0,2.05458825,4
sub-10802,stranger,1,0.4,2.8,2.3403182,5
sub-10802,stranger,2,0.5,4.333333333333333,2.2200458,6
sub-10802,stranger,3,0.6666666666666666,3.3333333333333335,1.870029,3
sub-10802,stranger,4,0.3333333333333333,2.6666666666666665,1.9200704,6
sub-10802,stranger,5,0.2,3.2,2.0973067,5
sub-10802,stranger,6,0.6666666666666666,2.6666666666666665,1.895702,3
sub-10803,computer,1,0.0,2.0,1.5227036,2
sub-10803,computer,2,0.7142857142857143,4.0,1.7128164,7
sub-10803,computer,3,0.6,3.2,1.4026464,5
sub-10803,friend,1,0.5,4.5,1.9605515,4
sub-10803,friend,2,0.8,4.0,1.7434111,5
sub-10803,friend,3,0.2,2.0,1.4962195,5
sub-10803,stranger,1,0.875,5.75,1.5724532,8
sub-10803,stranger,2,1.0,6.0,1.4470580499999999,2
sub-10803,stranger,3,0.25,1.5,1.6493053500000001,4
sub-10804,computer,1,0.3333333333333333,2.3333333333333335,1.6742493,6
sub-10804,computer,2,1.0,3.0,1.6779681499999999,2
sub-10804,computer,3,0.8333333333333334,6.0,1.972365,6
sub-10804,computer,4,0.4,4.0,2.0246089,5
sub-10804,computer,5,0.8333333333333334,4.666666666666667,1.7402180500000002,6
sub-10804,computer,6,0.6666666666666666,6.0,1.6887679,3
sub-10804,friend,1,1.0,6.0,1.7620534,5
sub-10804,friend,2,1.0,6.8,2.0134869,5
sub-10804,friend,3,1.0,5.0,1.9550918,4
sub-10804,friend,4,1.0,5.2,1.442752,5
sub-10804,friend,5,0.5,2.0,1.95725855,2
sub-10804,friend,6,0.6,6.4,1.663464,5
sub-10804,stranger,1,1.0,6.666666666666667,1.9630139,3
sub-10804,stranger,2,0.7142857142857143,4.571428571428571,1.8120776,7
sub-10804,stranger,3,1.0,6.0,1.72404235,4
sub-10804,stranger,4,0.6666666666666666,4.0,1.6514735,3
sub-10804,stranger,5,0.4,5.2,1.6129144,5
sub-10804,stranger,6,1.0,4.4,1.4444138,5
sub-10806,computer,1,0.0,1.6666666666666667,2.1763999500000004,6
sub-10806,computer,2,0.0,0.0,2.1581664,3
sub-10806,computer,3,0.0,2.0,1.8913178,5
sub-10806,computer,4,0.0,1.1428571428571428,1.9198164,7
sub-10806,computer,5,0.0,0.0,1.9469116,1
sub-10806,computer,6,0.16666666666666666,2.3333333333333335,2.0787876499999998,6
sub-10806,friend,1,1.0,6.333333333333333,1.6397385,6
sub-10806,friend,2,1.0,6.0,1.5553288,5
sub-10806,friend,3,1.0,4.0,1.9336950499999999,2
sub-10806,friend,4,0.8,4.4,1.9007094,5
sub-10806,friend,5,0.6,4.8,1.6663997,5
sub-10806,friend,6,0.6666666666666666,4.666666666666667,1.9481642,3
sub-10806,stranger,1,0.0,3.0,2.58022475,2
sub-10806,stranger,2,0.6666666666666666,4.0,1.6942498000000001,6
sub-10806,stranger,3,0.5,4.333333333333333,1.92212545,6
sub-10806,stranger,4,0.5,6.0,1.8981346000000001,2
sub-10806,stranger,5,0.5714285714285714,3.142857142857143,2.124261,7
sub-10806,stranger,6,0.2,1.6,1.9469792,5
sub-10807,computer,1,0.4,4.4,1.9745415,5
sub-10807,computer,2,0.75,4.5,2.0596233,4
sub-10807,computer,3,1.0,7.0,1.9733174999999998,4
sub-10807,computer,4,1.0,5.5,2.0878974,4
sub-10807,computer,5,1.0,6.0,1.7960587,5
sub-10807,computer,6,1.0,6.0,1.83326505,4
sub-10807,friend,1,1.0,5.5,2.06947885,4
sub-10807,friend,2,1.0,7.333333333333333,1.9729618,6
sub-10807,friend,3,1.0,4.5,2.08780085,4
sub-10807,friend,4,1.0,6.0,1.8487025,4
sub-10807,friend,5,1.0,6.333333333333333,1.62588665,6
sub-10807,friend,6,1.0,5.5,1.8007384,4
sub-10807,stranger,1,0.5,5.5,2.3039695,4
sub-10807,stranger,2,0.6666666666666666,4.0,2.184258,3
sub-10807,stranger,3,1.0,4.666666666666667,1.7568788999999998,6
sub-10807,stranger,4,1.0,5.2,1.8373448,5
sub-10807,stranger,5,1.0,6.666666666666667,1.9954631,3
sub-10807,stranger,6,1.0,6.333333333333333,1.8312062500000001,6
sub-10809,computer,1,0.5,3.0,2.0009411,6
sub-10809,computer,2,0.3333333333333333,4.0,1.7617866,3
sub-10809,computer,3,0.0,1.2,1.8662716,5
sub-10809,computer,4,0.0,1.5,1.8242772999999999,4
sub-10809,computer,5,0.0,1.0,1.6469246,4
sub-10809,computer,6,0.0,1.6666666666666667,1.78076745,6
sub-10809,friend,1,1.0,4.666666666666667,1.6297036,3
sub-10809,friend,2,0.6,5.2,1.8478135,5
sub-10809,friend,3,0.6666666666666666,4.0,1.6906892,6
sub-10809,friend,4,1.0,3.0,1.7839855999999998,2
sub-10809,friend,5,0.2857142857142857,3.142857142857143,1.7194023,7
sub-10809,friend,6,0.6,4.0,1.7239072,5
sub-10809,stranger,1,0.5,3.5,1.75219895,4
sub-10809,stranger,2,0.0,1.3333333333333333,1.8534633,6
sub-10809,stranger,3,0.0,1.3333333333333333,1.7361836,3
sub-10809,stranger,4,0.125,2.0,1.64811685,8
sub-10809,stranger,5,0.0,0.6666666666666666,2.0959265,3
sub-10809,stranger,6,0.0,2.0,1.619103,3
sub-10810,computer,1,1.0,3.5,2.1011257,4
sub-10810,computer,2,0.8,6.4,2.0363126,5
sub-10810,computer,3,0.6,5.2,2.1830144,5
sub-10810,computer,4,0.6666666666666666,4.666666666666667,2.0682223,3
sub-10810,computer,5,0.8333333333333334,6.0,2.1606263500000003,6
sub-10810,computer,6,1.0,5.2,2.259819,5
sub-10810,friend,1,1.0,7.2,2.240661,5
sub-10810,friend,2,1.0,5.2,1.770799,5
sub-10810,friend,3,1.0,5.5,2.0347686,4
sub-10810,friend,4,1.0,6.0,1.8436875000000001,6
sub-10810,friend,5,1.0,6.8,1.8676414,5
sub-10810,friend,6,1.0,4.666666666666667,2.129076,3
sub-10810,stranger,1,1.0,5.2,2.1180234,5
sub-10810,stranger,2,1.0,6.5,1.96222535,4
sub-10810,stranger,3,0.6,4.4,2.1593468,5
sub-10810,stranger,4,1.0,6.4,2.0015419,5
sub-10810,stranger,5,1.0,6.666666666666667,2.0504909,3
sub-10810,stranger,6,0.8333333333333334,4.666666666666667,1.9166683500000001,6
sub-10812,computer,1,0.25,3.5,2.0064491,4
sub-10812,computer,2,0.8,4.8,1.8036786,5
sub-10812,computer,3,0.4,2.0,2.0497372,5
sub-10812,computer,4,1.0,4.0,1.9310044,4
sub-10812,computer,5,0.5,6.0,1.9089735499999998,2
sub-10812,computer,6,0.375,3.25,1.90845645,8
sub-10812,friend,1,1.0,5.666666666666667,1.70729685,6
sub-10812,friend,2,0.75,3.5,1.81531275,4
sub-10812,friend,3,0.75,7.0,1.9686922999999998,4
sub-10812,friend,4,1.0,5.5,1.8957261500000002,4
sub-10812,friend,5,1.0,5.428571428571429,1.846151,7
sub-10812,friend,6,1.0,8.0,1.7142854,3
sub-10812,stranger,1,1.0,4.5,1.75398175,4
sub-10812,stranger,2,1.0,6.8,1.8414943,5
sub-10812,stranger,3,0.4,3.6,2.1613576,5
sub-10812,stranger,4,0.5,3.0,2.02342085,6
sub-10812,stranger,5,0.2,2.4,1.7573304,5
sub-10812,stranger,6,0.3333333333333333,4.666666666666667,1.6425632,3
sub-10817,computer,1,0.0,2.5,1.5684534,4
sub-10817,computer,2,0.4,2.0,1.5254942,5
sub-10817,computer,3,0.4,3.2,1.9654957,5
sub-10817,computer,4,0.0,2.5,1.5392199500000001,4
sub-10817,computer,5,0.6666666666666666,3.6666666666666665,1.66790995,6
sub-10817,computer,6,0.25,2.0,1.8225277,4
sub-10817,friend,1,0.8333333333333334,5.333333333333333,1.5448213,6
sub-10817,friend,2,1.0,6.0,1.4213083000000002,2
sub-10817,friend,3,0.8333333333333334,6.0,1.58384395,6
sub-10817,friend,4,0.8,5.6,1.728235,5
sub-10817,friend,5,1.0,8.0,1.3291855,3
sub-10817,friend,6,1.0,4.666666666666667,1.7420362,6
sub-10817,stranger,1,0.25,3.0,1.5322578,4
sub-10817,stranger,2,0.42857142857142855,3.7142857142857144,1.4737566,7
sub-10817,stranger,3,0.3333333333333333,2.0,1.5160501,3
sub-10817,stranger,4,0.6,4.0,1.5298297,5
sub-10817,stranger,5,0.4,2.4,1.7652259,5
sub-10817,stranger,6,0.25,4.0,1.78137465,4
sub-10827,computer,1,0.4,3.6,1.8140641,5
sub-10827,computer,2,0.3333333333333333,1.3333333333333333,2.1381705,3
sub-10827,computer,3,0.3333333333333333,1.3333333333333333,1.9003283,3
sub-10827,computer,4,0.0,1.0,1.57325435,2
sub-10827,computer,5,1.0,4.666666666666667,2.2344205,3
sub-10827,computer,6,0.6666666666666666,6.666666666666667,2.6663172,3
sub-10827,friend,1,1.0,6.0,1.78432845,2
sub-10827,friend,2,1.0,8.0,1.6114638,3
sub-10827,friend,3,0.6666666666666666,5.333333333333333,1.8990066,3
sub-10827,friend,4,0.5,4.0,2.1112789999999997,4
sub-10827,friend,5,1.0,4.0,1.7946285,3
sub-10827,friend,6,0.6666666666666666,6.666666666666667,1.9777429,3
sub-10827,stranger,1,0.2,1.2,2.06832,5
sub-10827,stranger,2,0.25,2.5,1.9492782,4
sub-10827,stranger,3,1.0,8.0,1.517314,1
sub-10827,stranger,4,0.25,2.5,1.86230395,4
sub-10827,stranger,5,0.5,3.0,2.1210944,2
sub-10827,stranger,6,0.6666666666666666,3.3333333333333335,1.7230433,3
sub-10831,computer,1,0.0,2.6666666666666665,1.4472598,3
sub-10831,computer,2,0.6,2.4,1.4617144,5
sub-10831,computer,3,0.8333333333333334,5.666666666666667,1.4781005,6
sub-10831,computer,4,0.4,4.0,1.3599833,5
sub-10831,computer,5,0.7142857142857143,4.571428571428571,1.334732,7
sub-10831,computer,6,0.5,1.0,1.49481865,2
sub-10831,friend,1,1.0,5.5,1.39387935,8
sub-10831,friend,2,0.75,7.0,1.2575541000000001,4
sub-10831,friend,3,1.0,4.0,1.4928886000000001,2
sub-10831,friend,4,1.0,4.0,1.417224,1
sub-10831,friend,5,0.5,3.6666666666666665,1.28350655,6
sub-10831,friend,6,0.7142857142857143,4.571428571428571,1.3650908,7
sub-10831,stranger,1,0.3333333333333333,4.0,1.6854382,3
sub-10831,stranger,2,0.8,5.2,1.3582861,5
sub-10831,stranger,3,1.0,5.666666666666667,1.3996708999999998,6
sub-10831,stranger,4,0.75,4.0,1.4137651999999998,8
sub-10831,stranger,5,1.0,4.0,1.3802755,1
sub-10831,stranger,6,0.4,4.0,1.5227987,5
sub-10834,computer,1,1.0,6.8,1.4090793,5
sub-10834,computer,3,1.0,5.555555555555555,1.4368562,9
sub-10834,computer,4,1.0,6.666666666666667,1.3229351,3
sub-10834,computer,5,1.0,5.2,1.2789035,5
sub-10834,computer,6,1.0,6.333333333333333,1.4092103,6
sub-10834,friend,1,1.0,6.0,1.3517472,5
sub-10834,friend,2,0.8571428571428571,5.428571428571429,1.289878,7
sub-10834,friend,3,1.0,6.0,1.3985617000000001,2
sub-10834,friend,4,1.0,6.0,1.2825118500000001,4
sub-10834,friend,5,1.0,5.5,1.3591340500000002,4
sub-10834,friend,6,1.0,6.333333333333333,1.3928776,6
sub-10834,stranger,1,0.75,5.0,1.29307815,4
sub-10834,stranger,2,1.0,5.714285714285714,1.3476933,7
sub-10834,stranger,3,1.0,6.666666666666667,1.3299972,3
sub-10834,stranger,4,1.0,6.0,1.2370448,7
sub-10834,stranger,5,1.0,6.4,1.3376456,5
sub-10834,stranger,6,1.0,5.0,1.4052766499999998,2
sub-10836,computer,1,0.5,3.0,2.37513555,6
sub-10836,computer,2,0.6666666666666666,5.333333333333333,2.0448382,3
sub-10836,computer,3,0.5,4.0,1.8543199000000001,4
sub-10836,friend,1,0.6666666666666666,6.0,2.105693,3
sub-10836,friend,2,0.4444444444444444,3.3333333333333335,2.0643208,9
sub-10836,friend,3,1.0,4.0,1.60617955,2
sub-10836,stranger,1,0.0,2.0,2.08300375,4
sub-10836,stranger,2,1.0,6.0,2.10004585,2
sub-10836,stranger,3,0.5,4.0,1.5304199,8
sub-10838,computer,1,0.6,4.4,1.1034693,5
sub-10838,computer,2,0.6,5.6,0.8524533,5
sub-10838,computer,3,0.5,3.5,0.83888955,4
sub-10838,computer,4,0.4,2.0,0.9402923,5
sub-10838,computer,5,0.3333333333333333,2.0,1.9590755,3
sub-10838,computer,6,0.75,6.0,1.2140827,4
sub-10838,friend,1,0.5,5.0,0.7648122500000001,2
sub-10838,friend,2,0.2857142857142857,2.5714285714285716,1.0180686,7
sub-10838,friend,3,0.3333333333333333,2.6666666666666665,0.5303709,3
sub-10838,friend,4,1.0,6.0,0.659509,4
sub-10838,friend,5,0.0,2.0,1.4137048,3
sub-10838,friend,6,0.5,4.5,2.01957125,4
sub-10838,stranger,1,0.6666666666666666,4.666666666666667,1.03635535,6
sub-10838,stranger,2,0.0,1.0,1.32964315,2
sub-10838,stranger,3,0.25,2.0,1.7387374000000002,4
sub-10838,stranger,4,0.6,4.4,0.9342159,5
sub-10838,stranger,5,0.6,3.6,1.4922819,5
sub-10838,stranger,6,0.25,2.0,1.0498707999999999,4
sub-10843,computer,1,0.5,3.0,2.01994535,2
sub-10843,computer,2,0.25,3.0,1.9840518999999999,8
sub-10843,computer,3,0.5,2.0,2.1584493499999997,4
sub-10843,computer,4,0.0,4.0,1.7274005,1
sub-10843,computer,5,0.3333333333333333,3.3333333333333335,2.07378745,6
sub-10843,computer,6,0.2857142857142857,2.0,2.2334871,7
sub-10843,friend,1,0.5714285714285714,3.4285714285714284,2.2574708,7
sub-10843,friend,2,0.25,2.5,1.7710323,4
sub-10843,friend,3,0.6666666666666666,4.666666666666667,2.0810592,3
sub-10843,friend,4,0.16666666666666666,2.0,2.22444405,6
sub-10843,friend,5,0.2,1.6,1.8982894,5
sub-10843,friend,6,0.3333333333333333,4.666666666666667,1.6076273,3
sub-10843,stranger,1,0.6,4.4,2.1703296,5
sub-10843,stranger,2,0.5,2.0,1.9438033000000001,2
sub-10843,stranger,3,0.5714285714285714,4.0,2.178137,7
sub-10843,stranger,4,0.5714285714285714,3.142857142857143,1.9895655,7
sub-10843,stranger,5,0.3333333333333333,2.6666666666666665,1.8612086,3
sub-10843,stranger,6,0.5,4.5,2.15361155,4
sub-10850,computer,1,0.8333333333333334,4.666666666666667,1.8846555,6
sub-10850,computer,2,1.0,6.0,1.43318025,2
sub-10850,computer,3,1.0,6.0,1.4192468,6
sub-10850,computer,4,0.5714285714285714,5.714285714285714,1.578584,7
sub-10850,computer,5,1.0,5.2,1.6454655,5
sub-10850,computer,6,1.0,3.0,2.0471167,2
sub-10850,friend,1,0.6666666666666666,6.666666666666667,1.7813642,3
sub-10850,friend,2,1.0,4.8,1.4905524,5
sub-10850,friend,3,0.8333333333333334,5.666666666666667,1.2814709,6
sub-10850,friend,4,1.0,6.666666666666667,1.3609555,3
sub-10850,friend,5,1.0,6.0,1.3469872,5
sub-10850,friend,6,0.8333333333333334,4.666666666666667,1.36070525,6
sub-10850,stranger,1,0.4,3.2,2.093735,5
sub-10850,stranger,2,1.0,6.0,1.4380826,7
sub-10850,stranger,3,1.0,5.0,1.6468058,2
sub-10850,stranger,4,1.0,5.5,1.3574144000000001,4
sub-10850,stranger,5,0.75,5.0,1.3137541000000001,4
sub-10850,stranger,6,1.0,6.666666666666667,1.4205945,6
sub-10854,computer,1,0.6666666666666666,2.0,2.0323684,3
sub-10854,computer,2,0.75,4.5,1.999495,4
sub-10854,computer,3,0.14285714285714285,3.4285714285714284,1.7998853,7
sub-10854,computer,4,0.42857142857142855,4.285714285714286,1.7242906,7
sub-10854,computer,5,1.0,4.0,1.8548518,3
sub-10854,computer,6,0.25,2.5,1.5779557,4
sub-10854,friend,1,1.0,6.0,1.8258468,7
sub-10854,friend,2,1.0,7.0,1.8835695,4
sub-10854,friend,3,0.6666666666666666,2.6666666666666665,1.8253438,3
sub-10854,friend,4,0.6,3.6,1.8743833,5
sub-10854,friend,5,1.0,6.666666666666667,1.6688391,3
sub-10854,friend,6,1.0,5.666666666666667,1.60789205,6
sub-10854,stranger,1,0.25,3.5,2.0701376,4
sub-10854,stranger,2,0.16666666666666666,1.3333333333333333,2.1637401499999998,6
sub-10854,stranger,3,0.5,2.5,1.63173725,4
sub-10854,stranger,4,0.5,2.0,1.56316235,2
sub-10854,stranger,5,0.5,4.0,1.5995522000000002,8
sub-10854,stranger,6,0.5,2.0,1.69002965,4
sub-10857,computer,1,0.0,1.6,1.6703879,5
sub-10857,computer,2,0.5,2.6666666666666665,1.5839541,6
sub-10857,computer,3,0.0,1.3333333333333333,1.8084131,3
sub-10857,computer,4,0.25,3.0,1.5818599500000001,4
sub-10857,computer,5,0.42857142857142855,2.0,1.6174822,7
sub-10857,computer,6,0.3333333333333333,2.6666666666666665,1.5960517,3
sub-10857,friend,1,1.0,6.0,1.5048575,4
sub-10857,friend,2,1.0,2.6666666666666665,1.422105,3
sub-10857,friend,3,1.0,7.428571428571429,1.3511424,7
sub-10857,friend,4,1.0,4.0,1.440911,5
sub-10857,friend,5,1.0,6.666666666666667,1.3897346,3
sub-10857,friend,6,1.0,7.333333333333333,1.654697,6
sub-10857,stranger,1,0.0,1.2,2.0207038,5
sub-10857,stranger,2,0.4,2.4,1.6097542,5
sub-10857,stranger,3,0.5,4.5,1.5859022,4
sub-10857,stranger,4,0.2,2.0,1.5814407,5
sub-10857,stranger,5,0.5,2.5,1.757475,4
sub-10857,stranger,6,0.2,2.4,1.6518315,5
sub-10858,computer,1,0.5,3.5,2.29322145,4
sub-10858,computer,2,0.0,1.6666666666666667,2.2753336,6
sub-10858,computer,3,0.0,0.5,1.97723555,4
sub-10858,computer,4,0.4,3.6,2.1177332,5
sub-10858,computer,5,0.0,3.0,2.028511,4
sub-10858,computer,6,0.0,0.4,2.000764,5
sub-10858,friend,1,0.8333333333333334,6.0,2.0791763999999997,6
sub-10858,friend,2,1.0,8.0,2.0358054,2
sub-10858,friend,3,1.0,4.4,2.0660667,5
sub-10858,friend,4,1.0,5.2,1.8301439,5
sub-10858,friend,5,1.0,5.666666666666667,1.8316274,6
sub-10858,friend,6,1.0,8.0,1.9888616,3
sub-10858,stranger,1,1.0,6.0,2.3094754,3
sub-10858,stranger,2,1.0,6.666666666666667,2.0292141,6
sub-10858,stranger,3,1.0,5.2,2.269082,5
sub-10858,stranger,4,1.0,5.5,2.1193656,4
sub-10858,stranger,5,1.0,6.5,1.8351704,4
sub-10858,stranger,6,0.6666666666666666,4.333333333333333,1.9969714499999998,6
sub-10860,computer,1,1.0,7.0,2.0682423,4
sub-10860,computer,2,1.0,4.666666666666667,2.00241545,6
sub-10860,computer,3,0.75,5.5,2.1244016,4
sub-10860,computer,4,1.0,4.5,2.0476355,4
sub-10860,computer,5,0.875,5.75,1.72199045,8
sub-10860,computer,6,1.0,8.0,2.0649687,2
sub-10860,friend,1,1.0,3.5,1.7233588499999999,4
sub-10860,friend,2,1.0,8.0,1.6800072,5
sub-10860,friend,3,1.0,6.0,1.6553674,5
sub-10860,friend,4,1.0,4.5,1.55521435,4
sub-10860,friend,5,1.0,4.666666666666667,1.4806097,3
sub-10860,friend,6,1.0,7.428571428571429,1.6377602,7
sub-10860,stranger,1,0.8333333333333334,5.0,1.99845685,6
sub-10860,stranger,2,0.3333333333333333,1.3333333333333333,2.2008755,3
sub-10860,stranger,3,1.0,6.5,1.76170325,4
sub-10860,stranger,4,0.6,4.8,2.2517595,5
sub-10860,stranger,5,1.0,6.666666666666667,1.9336011,3
sub-10860,stranger,6,0.6,4.0,1.8472399,5
sub-10862,computer,1,0.75,4.0,2.5934714999999997,4
sub-10862,computer,2,0.4,3.2,2.1489387,5
sub-10862,computer,3,0.2,2.8,2.7146444,5
sub-10862,computer,4,0.6,5.6,2.15842,5
sub-10862,computer,5,0.4,4.0,2.7376785,5
sub-10862,computer,6,0.5,2.0,2.4970837,4
sub-10862,friend,1,1.0,7.0,2.2355826,4
sub-10862,friend,2,1.0,4.666666666666667,1.9201128,3
sub-10862,friend,3,1.0,6.0,2.0832596,7
sub-10862,friend,4,1.0,5.0,2.0798036,4
sub-10862,friend,5,1.0,8.0,2.3911933999999997,4
sub-10862,friend,6,0.8,5.6,2.2117631,5
sub-10862,stranger,1,0.6,4.0,2.343454,5
sub-10862,stranger,2,0.3333333333333333,2.6666666666666665,2.4200454000000002,6
sub-10862,stranger,3,1.0,3.0,2.0971146999999997,2
sub-10862,stranger,4,1.0,6.8,1.9329337,5
sub-10862,stranger,5,0.75,5.0,2.0866316,4
sub-10862,stranger,6,1.0,5.6,2.383435,5
sub-10863,computer,1,0.4,4.4,1.9788333,5
sub-10863,computer,2,1.0,6.0,1.58350995,4
sub-10863,computer,3,0.8,3.6,1.9278075,5
sub-10863,computer,4,1.0,3.0,1.66906045,2
sub-10863,computer,5,1.0,6.333333333333333,1.5856892999999999,6
sub-10863,computer,6,1.0,6.666666666666667,1.6509925,6
sub-10863,friend,1,1.0,6.666666666666667,2.1202884500000003,6
sub-10863,friend,2,1.0,5.5,1.6046892499999998,4
sub-10863,friend,3,1.0,6.666666666666667,1.4905416,3
sub-10863,friend,4,1.0,5.666666666666667,1.6496084500000001,6
sub-10863,friend,5,1.0,5.5,1.4882422,4
sub-10863,friend,6,1.0,7.0,1.4377954000000002,4
sub-10863,stranger,1,1.0,5.0,2.28260065,2
sub-10863,stranger,2,1.0,5.666666666666667,1.61816355,6
sub-10863,stranger,3,1.0,6.666666666666667,1.5619389,6
sub-10863,stranger,4,1.0,6.0,1.5754944499999999,6
sub-10863,stranger,5,1.0,4.0,1.5033622,4
sub-10863,stranger,6,1.0,8.0,1.4832522,4
sub-10866,computer,1,0.25,1.0,2.24035415,4
sub-10866,computer,2,0.4,3.6,1.8707446,5
sub-10866,computer,3,0.6,4.4,1.9021783,5
sub-10866,computer,4,0.5714285714285714,4.285714285714286,1.9143844,7
sub-10866,computer,5,1.0,6.666666666666667,1.4424057,3
sub-10866,computer,6,0.0,1.5,1.80934675,4
sub-10866,friend,1,0.8,4.8,1.7614232,5
sub-10866,friend,2,0.8,4.8,1.734506,5
sub-10866,friend,3,0.5,4.5,1.78543295,4
sub-10866,friend,4,0.5,5.0,1.9332821,2
sub-10866,friend,5,1.0,4.0,1.80401355,6
sub-10866,friend,6,0.5,4.666666666666667,1.7917694,6
sub-10866,stranger,1,0.6,2.4,1.9067614,5
sub-10866,stranger,2,0.5,5.0,1.6670473000000001,4
sub-10866,stranger,3,0.6,3.6,1.7389631,5
sub-10866,stranger,4,0.6,4.0,1.8125252,5
sub-10866,stranger,5,0.8,5.2,1.6709719,5
sub-10866,stranger,6,0.25,2.0,1.7074862999999998,4
sub-10875,computer,1,1.0,5.0,1.4491230499999999,4
sub-10875,computer,2,0.8,4.8,1.3792562,5
sub-10875,computer,3,1.0,7.2,1.3867213,5
sub-10875,computer,4,1.0,5.666666666666667,1.3120110999999999,6
sub-10875,computer,5,1.0,5.5,1.3398168,4
sub-10875,computer,6,1.0,7.0,1.3154897,4
sub-10875,friend,1,1.0,5.2,1.2461865,5
sub-10875,friend,2,1.0,8.0,1.3674309,2
sub-10875,friend,3,1.0,6.0,1.3047442,7
sub-10875,friend,4,1.0,4.666666666666667,1.2611797,3
sub-10875,friend,5,1.0,4.666666666666667,1.2332684,3
sub-10875,friend,6,1.0,7.0,1.3051566000000001,8
sub-10875,stranger,1,1.0,6.8,1.3863235,5
sub-10875,stranger,2,0.8571428571428571,4.857142857142857,1.3233362,7
sub-10875,stranger,3,1.0,6.0,1.29351665,2
sub-10875,stranger,4,1.0,5.2,1.27399,5
sub-10875,stranger,5,1.0,6.0,1.3295685,7
sub-10875,stranger,6,1.0,8.0,1.3248784,2
sub-10881,computer,1,0.3333333333333333,2.0,2.668794,3
sub-10881,computer,2,0.16666666666666666,2.6666666666666665,2.2413191,6
sub-10881,computer,3,0.0,1.0,2.1838663,2
sub-10881,friend,1,0.5,3.5,2.1639654,4
sub-10881,friend,2,0.4,2.8,2.1265564,5
sub-10881,friend,3,0.25,2.0,2.00471675,4
sub-10881,stranger,1,0.25,2.0,2.41974,4
sub-10881,stranger,2,0.5,6.0,2.7068243,2
sub-10881,stranger,3,0.125,1.5,2.1885816,8
sub-10886,computer,1,0.16666666666666666,2.6666666666666665,2.45817795,6
sub-10886,computer,2,0.8333333333333334,5.0,1.8108936,6
sub-10886,computer,3,1.0,6.0,1.638064,2
