age,contrast,estimate,se,ci_low,ci_high
75.08333333333333,stranger,0.5285796981288513,0.06461046435798,0.4019431879872105,0.6552162082704921
75.08333333333333,friend,0.78676815818261,0.04780795091992464,0.6930645743795577,0.8804717419856624
75.08333333333333,friend - computer,0.31929493875320347,0.06384563466691288,0.1941574948060542,0.44443238270035273
75.08333333333333,friend - stranger,0.25818846005375873,0.052058987143941096,0.1561528452516342,0.36022407485588326
76.06666666666666,computer,0.4674606560935709,0.06719677130856783,0.33575498432877793,0.5991663278583639
76.06666666666666,stranger,0.5290210672957429,0.06619245655882625,0.3992838524404435,0.6587582821510424
76.06666666666666,friend,0.7872356608882926,0.04895579382747026,0.6912823049864508,0.8831890167901343
76.06666666666666,friend - computer,0.31977500479472165,0.0653725701225412,0.1916447673545409,0.4479052422349024
76.06666666666666,friend - stranger,0.2582145935925496,0.053290251081994255,0.15376570147184088,0.36266348571325835
77.05,computer,0.467448092798655,0.06887143582768064,0.3324600785764009,0.6024361070209091
77.05,stranger,0.5294623983144812,0.06778160987852848,0.3966104429525653,0.662314353676397
77.05,friend,0.7877024557418512,0.05010607581283648,0.6894945471486916,0.8859103643350107
77.05,friend - computer,0.32025436294319615,0.06690805519146116,0.18911457476793228,0.45139415111846004
77.05,friend - stranger,0.25824005742737,0.05452946159068377,0.1513623127096298,0.3651178021451102
78.03333333333333,computer,0.4674355295446735,0.070554550978354,0.3291486096270997,0.6057224494622473
78.03333333333333,stranger,0.5299036905494166,0.06937739620359243,0.39392399399037537,0.6658833871084577
78.03333333333333,friend,0.7881685425298424,0.051258327596363056,0.6877022204409707,0.888634864618714
78.03333333333333,friend - computer,0.3207330129851689,0.06845142937643768,0.18656821140735103,0.4548978145629867
78.03333333333333,friend - stranger,0.2582648519804258,0.055776013021436976,0.14894386645840935,0.3675858375024423
79.01666666666667,computer,0.46742296633164093,0.07224552520407049,0.3258217369316628,0.6090241957316191
79.01666666666667,stranger,0.5303449433650528,0.07097933222736304,0.39122545219942123,0.6694644345306844
79.01666666666667,friend,0.7886339210444018,0.05241212179271759,0.6859061623306753,0.8913616797581283
79.01666666666667,friend - computer,0.32121095471276084,0.07000208830482774,0.18400686163529847,0.45841504779022324
79.01666666666667,friend - stranger,0.258288977679349,0.05702934994087845,0.14651145179522723,0.37006650356347076
80.0,computer,0.46741040315957183,0.07394381842304991,0.322480519050394,0.6123402872687497
80.0,stranger,0.5307861561260505,0.07258697495261213,0.38851568521893076,0.6730566270331703
80.0,friend,0.789098591083234,0.053567068555094945,0.6841071367152479,0.8940900454512201
80.0,friend - computer,0.32168818792366216,0.0715594783220304,0.1814316104124826,0.46194476543484175
80.0,friend - stranger,0.2583124349571835,0.05828896243650002,0.14406606858164345,0.3725588013327235
