model,n,k,log_likelihood,AIC,AICc,BIC,pseudo_r2_fareri,pseudo_r2_mcfadden,converged,n_starts,n_converged,n_near_best,boundary_parameters,optimizer_message,participant_id,kappa,alpha,theta,theta_stranger,alpha_negative,phi,base_model,theta_upper,theta_at_upper,theta_near_upper,theta_stranger_at_upper,theta_stranger_near_upper,kappa_theta
M4_theta5,42,3,-27.045559730438864,60.09111946087773,60.722698408246146,65.30412831572784,-0.032061429138983,0.0709882166388,True,100,100,87,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10617,1.2163173663778737,0.0469020640334085,1.035883229730391,,,,M4,5,False,False,False,False,1.2599627618606752
M5_theta5,82,3,-48.09085339834075,102.1817067966815,102.4893991043738,109.40186453847426,0.1011155996027897,0.1538971254889712,True,100,100,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10636,0.1868092437357019,0.1135895270749329,5.0,,,,M5,5,True,True,False,False,0.9340462186785095
M6_theta5,82,3,-35.80125554113772,77.60251108227544,77.91020338996775,84.8226688240682,0.3173368420796975,0.370118367965879,True,100,100,98,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10636,0.2421465136652565,0.0,5.0,,,,M6,5,True,True,False,False,1.2107325683262824
M7_theta5,82,4,-35.78741366021833,79.57482732043665,80.09430783991718,89.20170430949366,0.2999865319829904,0.3703618998312326,True,100,100,98,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10636,0.2515468418887489,0.0,5.0,4.665847292611975,,,M7,5,True,True,False,False,1.2577342094437443
M4_theta5,82,3,-28.648153372692413,63.296306745384825,63.60399905307713,70.51646448717759,0.4431873911697967,0.4959689170559783,True,100,100,100,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10636,0.3847590574017515,0.0,5.0,,,,M4,5,True,True,False,False,1.9237952870087573
M5_theta5,83,3,-48.084188567901805,102.1683771358036,102.47217460415804,109.4248989591934,0.1120613793403781,0.164206983227931,True,100,100,99,theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10638,0.2016297537323747,0.1514420004998794,5.0,,,,M5,5,True,True,False,False,1.0081487686618735
M6_theta5,83,3,-31.432411519648547,68.8648230392971,69.16862050765153,76.12134486268688,0.4015003693343978,0.4536459732219507,True,100,100,98,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10638,0.3054765354342423,0.0,5.0,,,,M6,5,True,True,False,False,1.5273826771712116
M7_theta5,83,4,-31.43241151964855,70.86482303929711,71.37764355211762,80.5401854704835,0.3841185013718801,0.4536459732219506,True,100,100,100,alpha;theta;theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10638,0.3054765354793312,0.0,5.0,5.0,,,M7,5,True,True,True,True,1.527382677396656
M4_theta5,83,3,-10.158039234019686,26.316078468039372,26.619875936393804,33.57260029142917,0.7712886993886432,0.823434303276196,True,100,100,96,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10638,0.679981294882137,0.0,5.0,,,,M4,5,True,True,False,False,3.399906474410685
M5_theta5,83,3,-41.6499025170804,89.2998050341608,89.60360250251523,96.5563268575506,0.2239012899088248,0.2760468937963777,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10640,1.196926117145283,0.2011205876854971,0.5665024261253311,,,,M5,5,False,False,False,False,0.678061549255575
M6_theta5,83,3,-45.70421214996625,97.4084242999325,97.71222176828694,104.6649461233223,0.1534298151908396,0.2055754190783925,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10640,1.0260329548820568,0.2336689075399553,0.2788383579503055,,,,M6,5,False,False,False,False,0.28609734434221257
M7_theta5,83,4,-41.64990251708039,91.29980503416078,91.8126255469813,100.97516746534716,0.2065194219463073,0.2760468937963778,True,100,100,99,theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10640,1.1969261034733385,0.2011205889217372,0.5665024267174533,0.0,,,M7,5,False,False,False,False,0.6780615422191119
M4_theta5,83,3,-41.67835764907863,89.35671529815725,89.66051276651169,96.61323712154704,0.2234066865615756,0.2755522904491285,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10640,5.4869903893765555,0.0482222315669481,0.8293453897145738,,,,M4,5,False,False,False,False,4.55061018283762
M5_theta5,42,3,-17.588978647520925,41.17795729504185,41.80953624241027,46.39096614989195,0.2927710144822096,0.3958206602599927,True,100,100,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10641,0.7306975286800146,0.1729678542873466,5.0,,,,M5,5,True,True,False,False,3.653487643400073
M6_theta5,42,3,-28.766147730249298,63.532295460498595,64.16387440786701,68.7453043153487,-0.0911634237756395,0.0118862220021435,True,100,100,68,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10641,0.0701803494155527,0.1283922421313507,2.2355825050797464,,,,M6,5,False,False,False,False,0.15689396135379324
M7_theta5,42,4,-17.588978647520925,43.17795729504185,44.25903837612293,50.12863576817532,0.2584211325562819,0.3958206602599927,True,100,100,98,theta;theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10641,0.7306975348651392,0.1729678535147072,5.0,0.0,,,M7,5,True,True,False,False,3.653487674325696
M4_theta5,42,3,-18.228158579908385,42.45631715981677,43.08789610718519,47.66932601466688,0.2708152592752779,0.373864905053061,True,100,99,42,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10641,8.297242661888523,0.002191076941353,0.6491046407766077,,,,M4,5,False,False,False,False,5.385778717481494
M5_theta5,84,3,-15.698579923278196,37.39715984655639,37.69715984655639,44.689610243086335,0.6788529937264359,0.7303778166153274,True,100,100,100,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10642,2.3848313500115417,0.0,5.0,,,,M5,5,True,True,False,False,11.924156750057708
M6_theta5,84,3,-43.66791293047318,93.33582586094636,93.63582586094635,100.6282762574763,0.1984813505543858,0.2500061734432774,True,100,100,97,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10642,3.335593465808484,0.0,0.5205225318507359,,,,M6,5,False,False,False,False,1.7362515560474032
M7_theta5,84,4,-15.025705389538198,38.05141077907639,38.557739893000445,47.774677974449645,0.6732346331559383,0.7419343970077937,True,100,100,100,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10642,3.335609663376375,0.0,5.0,0.2159110938676526,,,M7,5,True,True,False,False,16.678048316881874
M4_theta5,84,3,-23.44241074201879,52.88482148403758,53.18482148403758,60.17727188056752,0.5458531565873862,0.5973779794762777,True,100,100,100,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10642,8.92946677171806,0.0,0.626093534072176,,,,M4,5,False,False,False,False,5.590681408485025
M5_theta5,82,3,-21.628739448468817,49.25747889693763,49.565171204629934,56.47763663873039,0.5666858504188739,0.6194673763050554,True,100,100,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10644,1.6941769046405302,0.1267059627062023,5.0,,,,M5,5,True,True,False,False,8.47088452320265
M6_theta5,82,3,-47.572517100729314,101.14503420145864,101.45272650915092,108.3651919432514,0.1102351265061648,0.1630166523923464,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10644,1.6818269651731867,0.0222037874234212,0.5703426424822072,,,,M6,5,False,False,False,False,0.9592176355147064
M7_theta5,82,4,-21.62873357430294,51.25746714860588,51.7769476680864,60.88434413766289,0.5490921118059593,0.6194674796542015,True,100,100,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10644,1.6953915863750053,0.1265484877016983,5.0,0.0007117324236481,,,M7,5,True,True,False,False,8.476957931875027
M4_theta5,82,3,-21.80975861639206,49.61951723278412,49.927209540476426,56.83967497457688,0.5635010277863286,0.6162825536725102,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10644,19.877809711451594,0.0073654520063033,0.9138052134990547,,,,M4,5,False,False,False,False,18.164446147266606
M5_theta5,83,3,-22.600221485701315,51.20044297140263,51.50424043975706,58.45696479479243,0.5550203303243327,0.6071659342118857,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10647,3.7623443226199225,0.0016242235128802,0.3577455412244396,,,,M5,5,False,False,False,False,1.3459619059683616
M6_theta5,83,3,-24.86034342045174,55.72068684090348,56.024484309257915,62.97720866429328,0.515735189275311,0.5678807931628639,True,100,100,100,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10647,4.445482353530495,0.0,0.3077543927183636,,,,M6,5,False,False,False,False,1.3681167220509791
M7_theta5,83,4,-22.465238617685365,52.93047723537073,53.44329774819124,62.60583966655712,0.5399847167508703,0.6095121886009409,True,100,100,98,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10647,4.428911940388881,0.0013690063991651,0.3791744046454768,0.1252601204219194,,,M7,5,False,False,False,False,1.6793300482241973
M4_theta5,83,3,-22.485862248612207,50.971724497224415,51.27552196557885,58.22824632061421,0.5570081074837099,0.6091537113712628,True,100,100,100,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10647,4.6958694369373255,0.0012042960384055,0.549730020578747,,,,M4,5,False,False,False,False,2.581460402202665
M5_theta5,77,3,-48.00828598569474,102.01657197138948,102.34533909467716,109.04798823695052,0.0442934904440544,0.1005023881410269,True,100,100,100,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10649,0.1348902889551269,0.0,5.0,,,,M5,5,True,True,False,False,0.6744514447756345
M6_theta5,77,3,-29.478114283611635,64.95622856722326,65.28499569051094,71.98764483278433,0.3914803322806298,0.4476892299776023,True,100,100,99,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10649,0.2855299466072563,0.0,5.0,,,,M6,5,True,True,False,False,1.4276497330362814
M7_theta5,77,4,-29.47790426264094,66.95580852528188,67.51136408083744,76.33103021269662,0.3727479680640574,0.4476931649933543,True,100,100,100,alpha;theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10649,0.2868164700537891,0.0,4.95582150208299,5.0,,,M7,5,False,True,True,True,1.4214112294441097
M4_theta5,77,3,-12.889054060245542,31.778108120491083,32.10687524377875,38.80952438605213,0.7022979286086638,0.7585068263056364,True,100,100,83,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10649,0.417713218479766,0.0005975512398162,5.0,,,,M4,5,True,True,False,False,2.08856609239883
M5_theta5,84,3,-51.855606641308874,109.71121328261776,110.01121328261776,117.00366367914768,0.0578581944479524,0.1093830173368439,True,100,100,97,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10652,0.1519011211494188,0.3659536723078239,5.0,,,,M5,5,True,True,False,False,0.759505605747094
M6_theta5,84,3,-55.05317048899465,116.1063409779893,116.4063409779893,123.39879137451923,0.0029402241386416,0.0544650470275331,True,100,100,32,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10652,0.0623682332722423,0.0,5.0,,,,M6,5,True,True,False,False,0.3118411663612115
M7_theta5,84,4,-51.74951464221653,111.49902928443306,112.00535839835712,121.22229647980632,0.0425053773060423,0.1112051411578977,True,100,100,99,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10652,0.1512681680480557,0.3554737265667966,5.0,0.376168644437793,,,M7,5,True,True,False,False,0.7563408402402785
M4_theta5,84,3,-51.784215831611455,109.56843166322292,109.8684316632229,116.86088205975284,0.0590843273898037,0.1106091502786953,True,100,100,46,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10652,1.1928949807299958,0.0180799466709457,1.0662801384882985,,,,M4,5,False,False,False,False,1.2719602252547761
M5_theta5,84,3,-39.36480851263088,84.72961702526176,85.02961702526176,92.0220674217917,0.2723869148882963,0.3239117377771878,True,100,100,99,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10656,1.568216546301745,0.0369906016302086,0.2589223499194654,,,,M5,5,False,False,False,False,0.4060463133510359
M6_theta5,84,3,-33.18337739168936,72.36675478337872,72.66675478337872,79.65920517990867,0.3785526294570943,0.4300774523459858,True,100,100,90,kappa,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10656,20.0,0.001512240223511,0.4808095775176652,,,,M6,5,False,False,False,False,9.616191550353303
M7_theta5,84,4,-33.116323339951286,74.23264667990257,74.73897579382663,83.95591387527583,0.3625293378740594,0.4312291017259149,True,100,100,88,kappa,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10656,20.0,0.0005796231809954,0.4841684029770233,0.4770616118168121,,,M7,5,False,False,False,False,9.683368059540467
M4_theta5,84,3,-33.848053179614226,73.69610635922845,73.99610635922845,80.9885567557584,0.3671368620399733,0.4186616849288648,True,100,100,97,alpha,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10656,5.944608608261175,0.0,0.6608611246323389,,,,M4,5,False,False,False,False,3.9285607303545635
M5_theta5,84,3,-48.9350567088602,103.8701134177204,104.1701134177204,111.16256381425036,0.1080184671171464,0.1595432900060379,True,100,100,100,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10661,0.19793465672014,0.0,5.0,,,,M5,5,True,True,False,False,0.9896732836007
M6_theta5,84,3,-41.06066855093431,88.12133710186862,88.42133710186862,95.41378749839856,0.2432606188489852,0.2947854417378768,True,100,100,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10661,0.2074911661099172,0.2189998594687123,5.0,,,,M6,5,True,True,False,False,1.037455830549586
M7_theta5,84,4,-40.719021441927374,89.43804288385475,89.9443719977788,99.161310079228,0.2319534468133828,0.3006532106652382,True,100,100,85,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10661,0.253036688873014,0.189225840051338,5.0,3.571940206999847,,,M7,5,True,True,False,False,1.26518344436507
M4_theta5,84,3,-22.41853119196997,50.83706238393994,51.137062383939934,58.12951278046988,0.5634382274126607,0.6149630503015522,True,100,100,94,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10661,0.4708153355517346,0.1925980959050354,5.0,,,,M4,5,True,True,False,False,2.3540766777586732
M5_theta5,76,3,-41.41507072274843,88.83014144549686,89.16347477883019,95.82234146635584,0.1568762858889243,0.2138247743450676,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10663,1.0625141895702033,0.1651903743246669,0.3549454082084325,,,,M5,5,False,False,False,False,0.37713453274424763
M6_theta5,76,3,-42.63118991749675,91.2623798349935,91.59571316832682,98.25457985585248,0.1337909025811181,0.1907393910372613,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10663,0.9650502216027148,0.1971444496312386,0.1464132147097238,,,,M6,5,False,False,False,False,0.1412961053011848
M7_theta5,76,4,-41.41180750572796,90.82361501145591,91.38699529314606,100.14654837260125,0.1379554014958167,0.213886719437341,True,100,100,99,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10663,1.0754976096914806,0.161122919427236,0.3587392056708918,0.0141487102881281,,,M7,5,False,False,False,False,0.3858231582016646
M4_theta5,76,3,-42.44555369896076,90.89110739792152,91.22444073125484,97.8833074187805,0.1373148032638977,0.1942632917200409,True,100,100,1,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10663,3.6323597164384633,0.0253296675252565,0.474115339674748,,,,M4,5,False,False,False,False,1.7221574607800934
M5_theta5,37,3,-21.118631925379113,48.237263850758225,48.96453657803095,53.0700175886909,0.0595721440061978,0.1765474175917895,True,100,100,95,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10668,0.5398891648834527,0.1084303322506287,1.831097351652699,,,,M5,5,False,False,False,False,0.9885896200040776
M6_theta5,37,3,-23.3355133253774,52.6710266507548,53.39829937802752,57.503780388687474,-0.0268679587510051,0.0901073148345865,True,100,100,88,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10668,0.6361163744071134,0.0558865020493534,0.8473804439645062,,,,M6,5,False,False,False,False,0.5390325757581919
M7_theta5,37,4,-20.924479894725103,49.848959789450205,51.098959789450205,56.2926314400271,0.0281507151119842,0.1841177465594398,True,100,100,99,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10668,0.6872335942251137,0.0890198762979866,1.5445223507872023,0.2672625481061987,,,M7,5,False,False,False,False,1.0614476464925109
M4_theta5,37,3,-25.41950893422628,56.83901786845256,57.566290595725285,61.671771606385235,-0.1081266109164282,0.0088486626691633,True,100,100,76,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10668,0.1383679635994205,0.1866800610028429,1.1179868108374038,,,,M4,5,False,False,False,False,0.1546935583465821
M5_theta5,84,3,-57.65762145002079,121.31524290004158,121.61524290004158,128.6076932965715,-0.0417910673579167,0.0097337555309747,True,100,100,52,alpha;theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10673,0.0358013885311629,0.0,5.0,,,,M5,5,True,True,False,False,0.17900694265581452
M6_theta5,84,3,-58.14370946637013,122.28741893274028,122.58741893274026,129.5798693292702,-0.0501396003415209,0.0013852225473706,True,100,100,51,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10673,0.0094960367057952,0.0,5.0,,,,M6,5,True,True,False,False,0.047480183528976
M7_theta5,84,4,-57.65762145002078,123.31524290004155,123.8215720139656,133.0385100954148,-0.0589660083208803,0.0097337555309749,True,100,100,78,alpha;theta;theta_stranger,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10673,0.0358013879280163,0.0,5.0,0.0,,,M7,5,True,True,False,False,0.1790069396400815
M4_theta5,84,3,-57.944876019312666,121.88975203862532,122.18975203862531,129.18220243515526,-0.0467246476268463,0.0048001752620452,True,100,100,41,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10673,0.595796670075652,0.0,0.9614245238514156,,,,M4,5,False,False,False,False,0.5728135298397427
M5_theta5,84,3,-50.14502553510667,106.29005107021334,106.59005107021332,113.58250146674328,0.0872373239593366,0.1387621468482281,True,100,100,100,alpha;theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10674,0.1751135529491426,0.0,5.0,,,,M5,5,True,True,False,False,0.875567764745713
M6_theta5,84,3,-29.50921739884957,65.01843479769914,65.31843479769914,72.31088519422909,0.4416561104226014,0.4931809333114929,True,100,100,100,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10674,0.3550056269133398,0.0,5.0,,,,M6,5,True,True,False,False,1.775028134566699
M7_theta5,84,4,-29.50921739884958,67.01843479769916,67.52476391162321,76.74170199307241,0.4244811694596374,0.4931809333114928,True,100,100,100,alpha;theta;theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10674,0.3550056266886368,0.0,5.0,5.0,,,M7,5,True,True,True,True,1.7750281334431839
M4_theta5,84,3,-0.0,6.0,6.3,13.29245039652994,0.9484751771111084,1.0,True,100,100,100,alpha;kappa;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10674,20.0,0.0,5.0,,,,M4,5,True,True,False,False,100.0
M5_theta5,82,3,-50.870043991832986,107.74008798366596,108.04778029135828,114.96024572545872,0.052218959518442,0.1050004854046235,True,100,100,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10677,0.5257357087414329,0.1487003404757838,1.0411627834487924,,,,M5,5,False,False,False,False,0.5473764538716539
M6_theta5,82,3,-54.3429968385739,114.6859936771478,114.99368598484013,121.90615141894057,-0.0088836240088058,0.0438979018773757,True,100,100,62,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10677,0.4730547571127762,0.1522051580950637,0.4622931539565946,,,,M6,5,False,False,False,False,0.2186899756598361
